Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Kyle Korver,SF,27,UTA,78,1874,245,560,0.438,103,267,0.386,142,293,0.485,0.529,112,127,0.882,35,223,258,137,47,30,90,170,705,12.1,0.572,0.477,0.227,2.2,14.2,8.2,11.1,1.3,1.3,12.8,16.9,1.9,1.8,3.7,0.095,0.0,0.1,0.1,1.0,0,0.0,OOR,2009,48
Kosta Koufos,C,19,UTA,48,565,94,185,0.508,0,0,0.0,94,185,0.508,0.508,36,51,0.706,50,88,138,20,12,31,26,70,224,15.2,0.54,0.0,0.276,10.6,18.6,14.6,5.7,1.1,4.3,11.1,18.5,0.6,0.7,1.3,0.112,-1.3,-0.1,-1.4,0.1,0,0.0,OOR,2009,48
Nenad Krstić,C,25,OKC,46,1141,191,407,0.469,0,0,0.0,191,407,0.469,0.469,63,79,0.797,85,168,253,29,21,49,45,114,445,13.6,0.504,0.0,0.194,8.4,17.2,12.8,4.3,0.9,3.2,9.2,18.9,0.6,1.1,1.7,0.07,-2.3,-0.4,-2.6,-0.2,0,0.0,OOR,2009,23
Rob Kurz,PF,23,GSW,40,442,51,131,0.389,15,38,0.395,36,93,0.387,0.447,40,50,0.8,33,48,81,20,14,19,16,78,157,11.8,0.513,0.29,0.382,8.1,11.8,10.0,6.5,1.5,3.0,9.5,16.3,0.5,0.2,0.7,0.074,-1.9,-0.8,-2.7,-0.1,0,0.0,OOR,2009,29
Carl Landry,PF,25,HOU,69,1467,240,418,0.574,1,3,0.333,239,415,0.576,0.575,157,193,0.813,124,219,343,39,26,31,68,166,638,17.7,0.634,0.007,0.462,10.3,16.7,13.6,4.6,0.9,1.5,11.9,18.1,3.7,2.2,5.9,0.193,0.3,0.4,0.7,1.0,0,0.0,OOR,2009,53
Acie Law,PG,24,ATL,55,560,52,139,0.374,9,29,0.31,43,110,0.391,0.406,49,60,0.817,6,52,58,86,11,3,29,43,162,10.6,0.49,0.209,0.432,1.3,10.9,6.1,23.4,1.1,0.4,14.9,16.3,0.3,0.4,0.7,0.062,-2.2,-0.6,-2.9,-0.1,0,0.0,OOR,2009,47
Courtney Lee,SG,23,ORL,77,1939,243,540,0.45,82,203,0.404,161,337,0.478,0.526,78,94,0.83,18,160,178,91,76,14,69,157,646,10.7,0.556,0.376,0.174,1.1,9.1,5.2,7.6,2.0,0.5,10.6,15.5,1.3,3.1,4.4,0.108,-2.1,1.9,-0.1,0.9,0,0.0,OOR,2009,59
David Lee,C,25,NYK,81,2824,522,951,0.549,0,3,0.0,522,948,0.551,0.549,249,330,0.755,256,695,951,174,80,22,150,260,1293,19.0,0.59,0.003,0.347,9.6,27.9,18.4,10.1,1.4,0.6,12.0,19.2,5.9,3.1,9.0,0.154,1.0,-0.2,0.8,2.0,0,0.0,OOR,2009,32
Rashard Lewis,PF,29,ORL,79,2859,478,1089,0.439,220,554,0.397,258,535,0.482,0.54,225,269,0.836,92,361,453,205,81,51,158,194,1401,16.8,0.58,0.509,0.247,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22.0,4.7,4.8,9.5,0.16,2.7,1.0,3.7,4.1,0,0.0,OOR,2009,59
Shaun Livingston,PG,23,OKC,12,231,31,60,0.517,0,0,0.0,31,60,0.517,0.517,9,10,0.9,3,25,28,20,7,2,9,12,71,12.1,0.551,0.0,0.167,1.5,12.7,7.0,13.9,1.6,0.6,12.3,14.2,0.2,0.2,0.4,0.074,-2.8,0.3,-2.5,0.0,0,0.0,OOR,2009,23
Brook Lopez,C,20,NJN,82,2501,448,844,0.531,0,2,0.0,448,842,0.532,0.531,172,217,0.793,225,440,665,86,44,151,147,257,1068,17.9,0.568,0.002,0.257,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,3.2,2.7,5.8,0.112,-0.3,-0.3,-0.6,0.9,0,0.0,OOR,2009,34
Robin Lopez,C,20,PHO,60,614,71,137,0.518,0,1,0.0,71,136,0.522,0.518,47,68,0.691,52,66,118,8,11,41,28,97,189,11.6,0.566,0.007,0.496,10.3,12.1,11.2,1.8,0.9,4.9,14.4,14.0,0.6,0.4,1.1,0.083,-3.1,-0.3,-3.4,-0.2,0,0.0,OOR,2009,46
Kevin Love,C,20,MIN,81,2048,316,688,0.459,2,19,0.105,314,669,0.469,0.461,265,336,0.789,274,460,734,84,35,50,118,205,899,18.3,0.538,0.028,0.488,15.1,27.3,21.0,6.8,0.9,1.9,12.4,21.0,3.4,1.9,5.3,0.124,0.4,-1.6,-1.1,0.4,0,0.0,OOR,2009,24
Kyle Lowry,PG,22,MEM,77,1679,189,434,0.435,25,98,0.255,164,336,0.488,0.464,181,226,0.801,26,163,189,275,69,17,117,146,584,14.4,0.547,0.226,0.521,1.9,11.6,6.8,26.4,2.2,0.8,18.0,18.1,1.8,1.8,3.6,0.103,-0.7,0.8,0.2,0.9,0,0.0,OOR,2009,24
Tyronn Lue,PG,31,MIL,44,521,71,162,0.438,27,62,0.435,44,100,0.44,0.522,14,19,0.737,6,40,46,60,8,0,23,54,183,10.3,0.537,0.383,0.117,1.3,9.2,5.2,18.6,0.8,0.0,11.9,16.8,0.5,0.4,0.8,0.078,-0.9,-0.1,-0.9,0.1,0,0.0,OOR,2009,34
Mark Madsen,C,33,MIN,19,116,3,14,0.214,0,0,0.0,3,14,0.214,0.214,0,4,0.0,10,8,18,4,1,1,3,18,6,-0.1,0.19,0.0,0.286,9.7,8.4,9.1,4.7,0.5,0.7,16.0,7.3,-0.2,0.0,-0.1,-0.061,-7.6,-2.4,-10.0,-0.2,0,0.0,OOR,2009,24
Corey Maggette,PF,29,GSW,51,1588,292,634,0.461,24,95,0.253,268,539,0.497,0.479,342,415,0.824,49,233,282,92,44,8,120,192,950,16.9,0.582,0.15,0.655,3.4,16.0,9.7,9.2,1.4,0.3,12.8,25.2,2.8,0.6,3.3,0.1,-0.2,-1.8,-2.0,0.0,0,0.0,OOR,2009,29
Jamaal Magloire,C,30,MIA,55,709,65,131,0.496,0,0,0.0,65,131,0.496,0.496,29,60,0.483,82,140,222,22,11,25,32,121,159,10.6,0.505,0.0,0.458,13.7,23.8,18.7,4.6,0.8,2.9,16.9,12.5,0.4,0.9,1.3,0.089,-4.2,-0.3,-4.5,-0.4,0,0.0,OOR,2009,43
Stephon Marbury,PG,31,BOS,23,414,38,111,0.342,6,25,0.24,32,86,0.372,0.369,6,13,0.462,2,26,28,75,10,3,37,34,88,4.4,0.377,0.225,0.117,0.6,7.3,4.1,26.6,1.3,0.6,24.1,17.3,-0.9,0.5,-0.3,-0.038,-5.0,-1.1,-6.1,-0.4,0,0.0,OOR,2009,62
Shawn Marion,SF,30,MIA,69,2470,382,788,0.485,10,53,0.189,372,735,0.506,0.491,117,147,0.796,180,409,589,139,88,66,105,132,891,16.0,0.522,0.067,0.187,8.6,19.7,14.2,9.3,1.9,2.1,11.0,18.1,2.1,3.1,5.2,0.101,0.0,0.3,0.3,1.4,0,0.0,OOR,2009,43
Sean Marks,C,33,NOH,60,838,80,165,0.485,2,10,0.2,78,155,0.503,0.491,30,44,0.682,62,125,187,14,7,33,35,121,192,8.8,0.521,0.061,0.267,9.0,18.0,13.5,2.6,0.5,3.3,16.0,12.6,0.2,1.0,1.2,0.067,-4.4,-0.4,-4.8,-0.6,0,0.0,OOR,2009,49
Donyell Marshall,PF,35,PHI,25,189,33,73,0.452,25,55,0.455,8,18,0.444,0.623,3,6,0.5,6,34,40,15,4,5,6,24,94,18.9,0.621,0.753,0.082,3.8,21.7,12.7,13.6,1.1,2.1,7.3,19.7,0.6,0.2,0.8,0.201,5.5,1.0,6.5,0.4,0,0.0,OOR,2009,41
Cartier Martin,SF,24,CHA,33,266,28,77,0.364,10,33,0.303,18,44,0.409,0.429,20,25,0.8,7,26,33,13,8,4,9,33,86,9.2,0.489,0.429,0.325,3.3,12.0,7.7,8.0,1.6,1.2,9.3,17.2,0.1,0.3,0.4,0.07,-3.2,0.3,-2.8,-0.1,0,0.0,OOR,2009,35
Kenyon Martin,PF,31,DEN,66,2111,318,648,0.491,14,38,0.368,304,610,0.498,0.502,119,197,0.604,81,314,395,132,96,74,104,201,769,13.6,0.523,0.059,0.304,4.6,16.8,10.9,10.0,2.3,2.7,12.4,17.7,0.9,3.1,4.0,0.09,-1.2,1.5,0.3,1.2,0,0.0,OOR,2009,54
Kevin Martin,SG,25,SAC,51,1947,341,811,0.42,115,277,0.415,226,534,0.423,0.491,457,527,0.867,29,154,183,138,61,8,146,116,1254,19.2,0.601,0.342,0.65,1.7,9.3,5.5,12.3,1.6,0.3,12.3,27.4,4.7,0.1,4.7,0.117,3.0,-2.4,0.5,1.3,0,0.0,OOR,2009,17
Desmond Mason,SG,31,OKC,39,1064,124,285,0.435,0,3,0.0,124,282,0.44,0.435,46,85,0.541,41,116,157,46,15,30,56,96,294,7.1,0.456,0.011,0.298,4.4,12.8,8.5,6.7,0.7,2.1,14.8,15.7,-1.0,0.7,-0.3,-0.012,-4.8,-0.3,-5.1,-0.8,0,0.0,OOR,2009,23
Roger Mason,SG,28,SAS,82,2496,349,822,0.425,166,394,0.421,183,428,0.428,0.526,105,118,0.89,16,235,251,173,40,12,100,160,969,11.9,0.554,0.479,0.144,0.8,11.1,6.0,11.1,0.9,0.4,10.3,18.9,1.9,2.9,4.7,0.091,-0.7,-0.2,-0.9,0.7,0,0.0,OOR,2009,54
Jason Maxiell,C,25,DET,78,1408,184,320,0.575,0,1,0.0,184,319,0.577,0.575,84,158,0.532,169,155,324,24,25,63,45,157,452,15.8,0.58,0.003,0.494,14.0,13.2,13.7,2.8,1.0,3.5,10.4,14.7,2.6,1.5,4.1,0.141,-0.5,-0.2,-0.6,0.5,0,0.0,OOR,2009,39
Sean May,PF,24,CHA,24,301,39,98,0.398,1,1,1.0,38,97,0.392,0.403,14,20,0.7,20,49,69,10,5,4,26,32,93,6.2,0.435,0.01,0.204,8.3,20.0,14.2,5.6,0.9,1.1,19.6,20.8,-0.7,0.4,-0.3,-0.045,-6.0,-1.4,-7.4,-0.4,0,0.0,OOR,2009,35
O.J. Mayo,SG,21,MEM,82,3120,562,1283,0.438,145,378,0.384,417,905,0.461,0.495,247,281,0.879,56,252,308,262,91,13,226,204,1516,14.2,0.539,0.295,0.219,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,1.5,1.8,3.4,0.052,0.2,-1.4,-1.3,0.6,0,0.0,OOR,2009,24
Luc Mbah a Moute,PF,22,MIL,82,2114,227,491,0.462,0,4,0.0,227,487,0.466,0.462,140,192,0.729,189,298,487,87,87,45,100,204,594,12.3,0.516,0.008,0.391,10.1,17.4,13.6,6.3,2.1,1.8,14.8,14.3,1.2,2.8,4.0,0.092,-1.6,0.8,-0.8,0.6,0,0.0,OOR,2009,34
Rashad McCants,SG,24,MIN,58,1101,192,488,0.393,63,189,0.333,129,299,0.431,0.458,107,141,0.759,21,89,110,68,47,14,64,103,554,13.0,0.504,0.387,0.289,2.2,9.7,5.8,10.7,2.2,1.0,10.4,25.1,0.0,0.5,0.6,0.025,-0.9,-1.0,-1.9,0.1,0,0.0,OOR,2009,24
Antonio McDyess,PF,34,DET,62,1866,268,525,0.51,0,0,0.0,268,525,0.51,0.51,60,86,0.698,185,422,607,83,41,50,51,191,596,16.6,0.529,0.0,0.164,11.6,27.2,19.3,7.3,1.2,2.1,8.3,15.7,2.8,2.8,5.6,0.144,0.0,0.4,0.5,1.2,0,0.0,OOR,2009,39
JaVale McGee,C,21,WAS,75,1143,191,387,0.494,0,0,0.0,191,387,0.494,0.494,107,162,0.66,120,174,294,23,33,75,61,155,489,17.0,0.534,0.0,0.419,12.0,18.4,15.1,3.4,1.5,5.4,11.7,20.7,1.1,0.9,2.0,0.084,-1.8,-1.1,-2.9,-0.3,0,0.0,OOR,2009,19
Tracy McGrady,SG,29,HOU,35,1181,188,485,0.388,44,117,0.376,144,368,0.391,0.433,125,156,0.801,20,134,154,175,42,15,69,38,545,16.3,0.492,0.241,0.322,2.1,12.7,7.6,25.2,1.9,0.9,11.1,24.5,0.9,1.8,2.7,0.108,1.4,0.9,2.3,1.3,0,0.0,OOR,2009,53
Dominic McGuire,SF,23,WAS,79,2072,140,324,0.432,2,4,0.5,138,320,0.431,0.435,74,102,0.725,113,315,428,198,62,74,92,153,356,10.8,0.483,0.012,0.315,6.2,18.4,12.1,13.8,1.6,2.9,20.0,10.1,0.5,1.3,1.7,0.04,-1.8,0.7,-1.1,0.5,0,0.0,OOR,2009,19
Josh McRoberts,PF,21,IND,33,279,35,83,0.422,0,10,0.0,35,73,0.479,0.422,10,13,0.769,26,48,74,16,12,16,12,41,80,12.5,0.451,0.12,0.157,10.2,19.1,14.6,8.4,2.1,4.3,11.9,15.7,0.0,0.4,0.4,0.073,-3.5,1.1,-2.3,0.0,0,0.0,OOR,2009,36
Pops Mensah-Bonsu,PF,25,TOR,22,283,39,103,0.379,0,2,0.0,39,101,0.386,0.379,33,48,0.688,55,58,113,6,9,5,19,43,111,14.5,0.447,0.019,0.466,23.1,23.8,23.5,3.3,1.7,1.4,13.3,23.4,0.0,0.4,0.3,0.058,-3.2,-2.4,-5.5,-0.3,0,0.0,OOR,2009,33
Chris Mihm,C,29,LAL,18,105,15,40,0.375,0,0,0.0,15,40,0.375,0.375,6,7,0.857,15,19,34,10,1,6,10,23,36,10.0,0.418,0.0,0.175,16.4,20.2,18.3,13.7,0.5,4.4,18.8,22.2,-0.1,0.2,0.1,0.026,-6.4,0.2,-6.2,-0.1,0,0.0,OOR,2009,65
C.J. Miles,SG,21,UTA,72,1623,258,562,0.459,63,179,0.352,195,383,0.509,0.515,78,89,0.876,45,122,167,107,46,15,64,187,657,11.8,0.546,0.319,0.158,3.3,9.0,6.1,10.4,1.5,0.7,9.6,18.4,1.6,1.3,2.9,0.086,-1.1,-0.4,-1.6,0.2,0,0.0,OOR,2009,48
Darius Miles,SF,27,MEM,34,298,48,99,0.485,1,6,0.167,47,93,0.505,0.49,23,31,0.742,19,38,57,17,11,20,21,32,120,16.1,0.533,0.061,0.313,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,0.1,0.4,0.5,0.077,-0.7,1.6,0.9,0.2,0,0.0,OOR,2009,24
Darko Miličić,C,23,MEM,61,1034,137,266,0.515,0,0,0.0,137,266,0.515,0.515,59,105,0.562,83,181,264,34,22,51,48,134,333,13.8,0.533,0.0,0.395,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,0.7,1.2,1.9,0.088,-2.2,0.2,-2.0,0.0,0,0.0,OOR,2009,24
Andre Miller,PG,32,PHI,82,2976,492,1041,0.473,15,53,0.283,477,988,0.483,0.48,338,409,0.826,123,245,368,534,109,14,199,196,1337,18.6,0.548,0.051,0.393,4.9,9.9,7.4,30.2,2.0,0.4,14.0,21.8,6.2,2.5,8.8,0.141,2.4,0.0,2.4,3.3,0,0.0,OOR,2009,41
Brad Miller,C,32,SAC,70,2100,292,614,0.476,23,56,0.411,269,558,0.482,0.494,224,272,0.824,150,395,545,234,52,36,130,223,831,16.7,0.566,0.091,0.443,8.3,21.9,15.0,17.9,1.3,1.3,15.1,18.4,3.6,1.5,5.1,0.117,1.0,0.1,1.1,1.6,0,0.0,OOR,2009,17
Mike Miller,SF,28,MIN,73,2356,264,548,0.482,85,225,0.378,179,323,0.554,0.559,109,149,0.732,73,410,483,326,30,31,145,139,722,13.8,0.588,0.411,0.272,3.5,21.2,12.0,21.6,0.7,1.0,19.1,14.5,2.8,1.4,4.2,0.086,0.9,0.3,1.1,1.8,0,0.0,OOR,2009,24
Paul Millsap,PF,23,UTA,76,2290,400,749,0.534,0,4,0.0,400,745,0.537,0.534,228,326,0.699,251,403,654,138,78,73,129,288,1028,18.6,0.576,0.005,0.435,13.1,21.0,17.0,9.8,1.8,2.5,12.6,20.0,4.5,3.3,7.7,0.162,0.7,0.3,1.1,1.8,0,0.0,OOR,2009,48
Yao Ming,C,28,HOU,77,2589,566,1032,0.548,1,1,1.0,565,1031,0.548,0.549,381,440,0.866,204,557,761,137,30,150,234,257,1514,22.7,0.618,0.001,0.426,9.6,24.1,17.1,10.0,0.6,4.2,16.0,26.2,5.6,5.0,10.6,0.196,1.6,1.6,3.1,3.3,0,0.001,Candidate,2009,53
Cuttino Mobley,SG,33,LAC,11,365,63,146,0.432,12,35,0.343,51,111,0.459,0.473,13,18,0.722,9,20,29,12,15,2,18,21,151,10.3,0.491,0.24,0.123,2.8,6.5,4.6,5.8,2.1,0.4,10.5,21.5,-0.3,0.1,-0.1,-0.017,-2.8,-1.0,-3.9,-0.2,0,0.0,OOR,2009,19
Nazr Mohammed,C,31,CHA,39,341,41,101,0.406,0,0,0.0,41,101,0.406,0.406,22,40,0.55,35,44,79,8,5,16,23,63,104,7.7,0.438,0.0,0.396,12.8,15.9,14.3,3.9,0.8,3.9,16.2,19.6,-0.4,0.5,0.0,0.004,-6.7,-0.4,-7.1,-0.4,0,0.0,OOR,2009,35
Jamario Moon,SF,28,TOR,80,2068,222,474,0.468,65,183,0.355,157,291,0.54,0.537,68,80,0.85,58,307,365,95,86,60,43,133,577,13.3,0.567,0.386,0.169,3.3,17.5,10.4,7.0,2.2,2.3,7.8,12.4,2.4,2.5,4.9,0.114,0.0,1.7,1.7,1.9,0,0.0,OOR,2009,33
Mikki Moore,PF-C,33,SAC,70,1202,114,206,0.553,0,0,0.0,114,206,0.553,0.553,48,61,0.787,76,182,258,53,17,19,48,208,276,8.9,0.593,0.0,0.296,7.6,17.7,12.7,6.6,0.7,1.2,17.1,10.6,1.2,0.9,2.1,0.083,-3.6,0.0,-3.5,-0.5,0,0.0,OOR,2009,17
Randolph Morris,C,23,ATL,23,89,7,17,0.412,0,0,0.0,7,17,0.412,0.412,4,4,1.0,4,16,20,2,2,1,7,25,18,1.8,0.48,0.0,0.235,5.3,21.0,13.2,3.3,1.2,0.9,27.2,13.6,-0.1,0.1,0.0,-0.013,-10.6,0.1,-10.5,-0.2,0,0.0,OOR,2009,47
Adam Morrison,SF,24,CHA,52,711,80,223,0.359,32,96,0.333,48,127,0.378,0.43,17,23,0.739,18,62,80,41,9,4,32,77,209,5.7,0.448,0.43,0.103,3.1,10.6,6.9,9.4,0.7,0.5,12.1,17.5,-0.6,0.6,0.0,0.001,-3.7,-1.1,-4.8,-0.5,0,0.0,OOR,2009,35
Anthony Morrow,SG,23,GSW,67,1515,255,534,0.478,86,184,0.467,169,350,0.483,0.558,80,92,0.87,78,121,199,80,36,12,52,130,676,14.7,0.588,0.345,0.172,5.6,8.7,7.1,8.2,1.2,0.5,8.3,17.7,3.0,0.0,3.0,0.096,1.7,-1.9,-0.2,0.7,0,0.0,OOR,2009,29
Troy Murphy,PF,28,IND,73,2482,364,767,0.475,161,358,0.45,203,409,0.496,0.58,152,184,0.826,146,715,861,172,58,34,114,226,1041,17.8,0.614,0.467,0.24,6.4,32.0,19.1,10.4,1.2,1.0,11.9,16.9,5.2,3.4,8.5,0.165,2.8,0.4,3.2,3.3,0,0.0,OOR,2009,36
Ronald Murray,SG,29,ATL,80,1975,355,795,0.447,87,242,0.36,268,553,0.485,0.501,177,233,0.76,22,146,168,158,88,17,128,173,974,14.7,0.543,0.304,0.293,1.3,8.7,5.0,14.0,2.4,0.7,12.5,24.3,1.2,2.0,3.1,0.076,-0.6,0.1,-0.5,0.8,0,0.0,OOR,2009,47
Dikembe Mutombo,C,42,HOU,9,96,5,13,0.385,0,0,0.0,5,13,0.385,0.385,6,9,0.667,12,21,33,0,0,11,6,11,16,10.8,0.472,0.0,0.692,15.2,24.5,20.0,0.0,0.0,8.3,26.1,11.1,0.0,0.2,0.2,0.088,-4.1,1.1,-3.0,0.0,0,0.0,OOR,2009,53
Eduardo Nájera,PF,32,NJN,27,319,33,74,0.446,5,25,0.2,28,49,0.571,0.48,8,22,0.364,17,50,67,19,10,4,18,50,79,7.7,0.472,0.338,0.297,6.3,18.9,12.5,9.4,1.7,1.0,17.7,14.9,-0.2,0.3,0.1,0.01,-4.5,0.2,-4.3,-0.2,0,0.0,OOR,2009,34
Steve Nash,PG,34,PHO,74,2484,428,851,0.503,108,246,0.439,320,605,0.529,0.566,196,210,0.933,19,204,223,717,55,10,248,108,1160,19.5,0.615,0.289,0.247,0.9,9.2,5.2,42.4,1.1,0.3,20.8,21.1,6.7,0.5,7.3,0.14,4.5,-2.1,2.4,2.8,0,0.0,OOR,2009,46
DeMarcus Nelson,PG,23,GSW,13,171,24,54,0.444,0,3,0.0,24,51,0.471,0.444,5,14,0.357,6,18,24,13,9,2,15,24,53,6.5,0.44,0.056,0.259,3.8,11.4,7.6,11.3,2.6,0.8,20.0,18.8,-0.3,0.1,-0.3,-0.071,-6.1,0.6,-5.5,-0.2,0,0.0,OOR,2009,29
Jameer Nelson,PG,26,ORL,42,1309,267,531,0.503,82,181,0.453,185,350,0.529,0.58,86,97,0.887,20,125,145,226,51,3,83,123,702,20.6,0.612,0.341,0.183,1.8,10.5,6.2,32.1,2.0,0.2,12.6,23.2,3.9,2.1,6.0,0.22,3.4,1.7,5.1,2.3,0,0.0,OOR,2009,59
Rasho Nesterović,C,32,IND,70,1214,224,437,0.513,0,1,0.0,224,436,0.514,0.513,25,32,0.781,93,147,240,109,30,38,63,171,473,14.1,0.524,0.002,0.073,8.4,13.5,10.9,14.3,1.2,2.3,12.3,18.5,1.1,1.1,2.2,0.086,-1.3,0.3,-0.9,0.3,0,0.0,OOR,2009,36
Demetris Nichols,SF,24,CHI,4,14,3,9,0.333,0,2,0.0,3,7,0.429,0.333,1,2,0.5,0,2,2,1,0,1,0,1,7,8.8,0.354,0.222,0.222,0.0,16.2,7.8,12.2,0.0,5.2,0.0,31.0,0.0,0.0,0.0,-0.108,-3.0,-1.8,-4.8,0.0,0,0.0,OOR,2009,41
Joakim Noah,C,23,CHI,80,1938,207,372,0.556,0,1,0.0,207,371,0.558,0.556,123,182,0.676,244,362,606,106,49,110,82,238,537,16.5,0.594,0.003,0.489,14.5,21.3,17.9,8.1,1.3,4.1,15.4,12.3,3.8,2.7,6.4,0.159,0.1,1.1,1.1,1.5,0,0.0,OOR,2009,41
Andrés Nocioni,PF-SF,29,CHI,76,1991,299,701,0.427,124,311,0.399,175,390,0.449,0.515,145,183,0.792,54,307,361,102,39,33,113,261,867,12.2,0.555,0.444,0.261,3.1,17.8,10.5,8.3,1.0,1.2,12.6,20.1,1.4,1.4,2.8,0.068,-1.0,-0.9,-1.9,0.0,0,0.0,OOR,2009,41
Steve Novak,PF,25,LAC,71,1161,176,396,0.444,119,286,0.416,57,110,0.518,0.595,21,23,0.913,19,106,125,40,20,5,23,71,492,13.5,0.606,0.722,0.058,1.8,10.9,6.2,5.8,0.9,0.3,5.4,16.8,2.0,0.2,2.2,0.092,1.7,-2.1,-0.4,0.5,0,0.0,OOR,2009,19
Dirk Nowitzki,PF,30,DAL,81,3050,774,1616,0.479,61,170,0.359,713,1446,0.493,0.498,485,545,0.89,88,593,681,197,61,63,157,176,2094,23.1,0.564,0.105,0.337,3.3,22.1,12.8,12.1,1.0,1.5,7.8,30.3,7.5,3.4,10.9,0.171,3.7,-0.3,3.4,4.2,0,0.002,Candidate,2009,50
Patrick O'Bryant,C,22,BOS,39,255,45,84,0.536,0,2,0.0,45,82,0.549,0.536,11,20,0.55,13,53,66,11,6,19,22,61,101,11.8,0.544,0.024,0.238,6.3,24.2,15.5,7.1,1.2,5.9,19.2,20.9,-0.2,0.5,0.3,0.056,-6.4,2.1,-4.4,-0.2,0,0.0,OOR,2009,62
Jermaine O'Neal,C,30,TOR,68,2027,365,770,0.474,0,1,0.0,365,769,0.475,0.474,175,222,0.788,126,307,433,122,29,136,144,211,905,15.4,0.522,0.001,0.288,7.4,17.8,12.6,10.3,0.8,5.3,14.2,23.2,0.2,2.3,2.6,0.06,-1.8,0.3,-1.5,0.3,0,0.0,OOR,2009,33
Shaquille O'Neal,C,36,PHO,75,2252,512,841,0.609,0,1,0.0,512,840,0.61,0.609,309,519,0.595,187,446,633,126,49,108,168,253,1333,22.3,0.623,0.001,0.617,10.1,22.3,16.4,8.9,1.1,3.5,13.6,24.2,5.6,2.2,7.8,0.166,1.9,-0.3,1.7,2.1,0,0.0,OOR,2009,46
Fabricio Oberto,C,33,SAS,54,677,61,104,0.587,0,1,0.0,61,103,0.592,0.587,20,35,0.571,65,77,142,59,7,11,38,95,142,10.6,0.595,0.01,0.337,11.6,13.4,12.5,12.9,0.6,1.2,24.1,11.3,0.8,0.8,1.7,0.119,-3.2,1.0,-2.2,0.0,0,0.0,OOR,2009,54
Greg Oden,C,21,POR,61,1314,198,351,0.564,0,0,0.0,198,351,0.564,0.564,144,226,0.637,169,255,424,31,25,69,87,238,540,18.1,0.599,0.0,0.644,15.7,24.5,20.0,3.9,1.1,4.2,16.2,19.3,2.6,2.0,4.6,0.167,-1.4,0.3,-1.1,0.3,0,0.0,OOR,2009,54
Lamar Odom,PF,29,LAL,78,2316,346,703,0.492,33,103,0.32,313,600,0.522,0.516,160,257,0.623,176,461,637,204,77,98,138,235,885,16.6,0.542,0.147,0.366,8.7,22.2,15.5,12.8,1.7,3.3,14.5,18.1,2.7,4.2,6.9,0.143,0.4,1.6,2.0,2.4,0,0.0,OOR,2009,65
Emeka Okafor,C,26,CHA,82,2691,433,772,0.561,0,0,0.0,433,772,0.561,0.561,219,369,0.593,275,552,827,53,48,136,144,247,1085,18.0,0.581,0.0,0.478,12.7,25.2,19.0,3.5,1.0,4.2,13.4,18.9,3.7,4.6,8.2,0.147,-0.1,0.3,0.2,1.5,0,0.0,OOR,2009,35
Mehmet Okur,C,29,UTA,72,2409,431,888,0.485,90,202,0.446,341,686,0.497,0.536,273,334,0.817,124,433,557,120,54,53,132,219,1225,17.5,0.592,0.227,0.376,6.1,21.5,13.8,8.1,1.2,1.7,11.3,21.7,4.5,2.9,7.4,0.148,1.6,-0.3,1.3,2.0,0,0.0,OOR,2009,48
Kevin Ollie,PG,36,MIN,50,850,61,150,0.407,0,1,0.0,61,149,0.409,0.407,80,96,0.833,13,62,75,117,19,4,34,79,202,9.9,0.525,0.007,0.64,1.7,8.9,5.2,20.2,1.2,0.4,15.0,12.0,0.9,0.3,1.2,0.067,-3.0,-0.2,-3.1,-0.3,0,0.0,OOR,2009,24
Travis Outlaw,SF,24,POR,81,2246,385,850,0.453,89,236,0.377,296,614,0.482,0.505,175,242,0.723,70,261,331,83,47,57,94,168,1034,15.1,0.541,0.278,0.285,3.8,14.6,9.1,6.3,1.2,2.0,8.9,22.0,3.0,2.3,5.3,0.113,0.6,-0.4,0.2,1.2,0,0.0,OOR,2009,54
Zaza Pachulia,C,24,ATL,77,1473,159,320,0.497,0,3,0.0,159,317,0.502,0.497,163,230,0.709,173,263,436,57,35,26,91,208,481,14.1,0.571,0.009,0.719,13.8,20.9,17.4,6.0,1.3,1.4,17.8,16.3,2.0,1.9,3.9,0.127,-1.9,-0.6,-2.6,-0.2,0,0.0,OOR,2009,47
Anthony Parker,SG,33,TOR,80,2637,321,754,0.426,94,241,0.39,227,513,0.442,0.488,121,145,0.834,45,272,317,269,100,15,114,145,857,12.1,0.524,0.32,0.192,2.0,12.0,7.1,15.7,2.0,0.4,12.2,16.3,1.4,2.0,3.4,0.063,-1.1,0.4,-0.7,0.8,0,0.0,OOR,2009,33
