Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Anthony Roberson,PG,22,16,88,14,31,0.452,5,10,0.5,9,21,0.429,0.532,2,2,1.0,0,6,6,5,1,0,3,6,35,OOR,2006
Lawrence Roberts,C,23,33,181,20,44,0.455,0,2,0.0,20,42,0.476,0.455,11,23,0.478,26,23,49,5,8,2,5,30,51,OOR,2006
Bernard Robinson,SF,25,66,1303,157,365,0.43,2,21,0.095,155,344,0.451,0.433,106,134,0.791,62,157,219,77,81,10,74,141,422,OOR,2006
Clifford Robinson,PF,39,80,1863,219,513,0.427,60,175,0.343,159,338,0.47,0.485,52,79,0.658,55,212,267,89,44,40,62,206,550,OOR,2006
Nate Robinson,PG,21,72,1544,230,565,0.407,58,146,0.397,172,419,0.411,0.458,152,202,0.752,56,111,167,147,59,1,114,201,670,OOR,2006
Jalen Rose,SF-SG,33,72,1983,290,685,0.423,59,172,0.343,231,513,0.45,0.466,248,318,0.78,28,183,211,181,30,13,115,156,887,OOR,2006
Malik Rose,PF,31,72,1119,105,281,0.374,1,1,1.0,104,280,0.371,0.375,107,137,0.781,84,175,259,67,43,14,80,145,318,OOR,2006
Quinton Ross,SF,24,67,1515,130,308,0.422,0,7,0.0,130,301,0.432,0.422,57,75,0.76,38,132,170,79,51,16,47,155,317,OOR,2006
Michael Ruffin,C,29,76,1010,34,77,0.442,0,2,0.0,34,75,0.453,0.442,37,74,0.5,122,149,271,27,33,31,38,179,105,OOR,2006
Kareem Rush,SG,25,47,1111,181,469,0.386,57,164,0.348,124,305,0.407,0.447,55,77,0.714,18,85,103,50,38,13,65,79,474,OOR,2006
Bryon Russell,SF,35,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,OOR,2006
John Salmons,SG,26,82,2059,219,521,0.42,26,87,0.299,193,434,0.445,0.445,155,200,0.775,48,172,220,223,73,13,125,178,619,OOR,2006
Jamal Sampson,PF,22,12,39,5,7,0.714,0,0,0.0,5,7,0.714,0.714,0,2,0.0,5,13,18,5,0,4,0,5,10,OOR,2006
Melvin Sanders,SG,25,16,113,16,33,0.485,2,3,0.667,14,30,0.467,0.515,7,10,0.7,4,19,23,3,5,0,8,20,41,OOR,2006
Brian Scalabrine,PF,27,71,938,74,193,0.383,31,87,0.356,43,106,0.406,0.464,26,36,0.722,27,87,114,51,21,19,50,127,205,OOR,2006
Alex Scales,SG,27,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,OOR,2006
Luke Schenscher,C,23,20,149,16,26,0.615,0,0,0.0,16,26,0.615,0.615,4,13,0.308,8,21,29,7,1,3,5,21,36,OOR,2006
Ha Seung-Jin,C,20,27,212,18,31,0.581,0,0,0.0,18,31,0.581,0.581,8,17,0.471,14,35,49,1,3,8,14,41,44,OOR,2006
Wayne Simien,PF,22,43,414,58,120,0.483,0,0,0.0,58,120,0.483,0.483,30,34,0.882,38,50,88,7,13,1,24,70,146,OOR,2006
Bobby Simmons,SF,25,75,2538,366,808,0.453,105,250,0.42,261,558,0.468,0.518,165,200,0.825,91,242,333,172,86,21,123,254,1002,OOR,2006
James Singleton,SF,24,59,753,77,151,0.51,10,20,0.5,67,131,0.511,0.543,39,50,0.78,63,134,197,29,19,21,28,95,203,OOR,2006
Brian Skinner,PF-C,29,65,944,82,160,0.513,0,0,0.0,82,160,0.513,0.513,27,56,0.482,76,152,228,30,25,43,45,119,191,OOR,2006
Charles Smith,SG,30,22,210,30,72,0.417,15,38,0.395,15,34,0.441,0.521,5,8,0.625,3,13,16,9,5,6,4,28,80,OOR,2006
Donta Smith,SG,22,23,127,15,27,0.556,2,4,0.5,13,23,0.565,0.593,6,12,0.5,3,11,14,9,8,0,4,20,38,OOR,2006
J.R. Smith,SG,20,55,989,144,366,0.393,52,140,0.371,92,226,0.407,0.464,83,101,0.822,19,91,110,58,37,4,54,90,423,OOR,2006
Joe Smith,PF,30,44,887,145,305,0.475,0,2,0.0,145,303,0.479,0.475,89,115,0.774,83,147,230,31,24,13,40,120,379,OOR,2006
Josh Smith,SF,20,80,2559,329,774,0.425,34,110,0.309,295,664,0.444,0.447,210,292,0.719,176,355,531,191,64,208,162,260,902,OOR,2006
Eric Snow,PG,32,82,2351,163,399,0.409,1,10,0.1,162,389,0.416,0.41,64,93,0.688,38,160,198,346,76,19,116,218,391,OOR,2006
Kirk Snyder,SG,22,68,1310,205,453,0.453,46,129,0.357,159,324,0.491,0.503,86,117,0.735,55,106,161,102,29,23,70,106,542,OOR,2006
Darius Songaila,PF,27,62,1329,236,491,0.481,2,5,0.4,234,486,0.481,0.483,94,115,0.817,76,170,246,88,35,16,85,157,568,OOR,2006
Pape Sow,C,24,42,590,53,123,0.431,0,0,0.0,53,123,0.431,0.431,41,57,0.719,54,92,146,8,21,19,30,118,147,OOR,2006
Jerry Stackhouse,SG,31,55,1525,242,603,0.401,36,130,0.277,206,473,0.436,0.431,195,221,0.882,32,121,153,160,37,10,121,96,715,OOR,2006
DeShawn Stevenson,SG,24,82,2648,359,781,0.46,2,15,0.133,357,766,0.466,0.461,180,242,0.744,59,182,241,160,58,17,123,178,900,OOR,2006
Peja Stojaković,SF,28,71,2601,445,1018,0.437,162,404,0.401,283,614,0.461,0.517,238,260,0.915,79,336,415,136,45,10,103,171,1290,OOR,2006
Awvee Storey,SF,28,25,116,16,41,0.39,3,7,0.429,13,34,0.382,0.427,8,14,0.571,8,14,22,4,3,1,5,22,43,OOR,2006
Damon Stoudamire,PG,32,27,862,114,287,0.397,36,104,0.346,78,183,0.426,0.46,53,62,0.855,23,72,95,128,19,1,55,49,317,OOR,2006
Salim Stoudamire,SG,23,61,1236,204,492,0.415,82,216,0.38,122,276,0.442,0.498,99,110,0.9,12,104,116,75,27,3,82,118,589,OOR,2006
Amar'e Stoudemire,C,23,3,50,9,27,0.333,0,1,0.0,9,26,0.346,0.333,8,9,0.889,6,10,16,2,1,3,1,4,26,OOR,2006
Mike Sweetney,C,23,66,1222,200,444,0.45,0,0,0.0,200,444,0.45,0.45,133,204,0.652,118,232,350,59,19,56,95,209,533,OOR,2006
Robert Swift,C,20,47,987,124,241,0.515,0,0,0.0,124,241,0.515,0.515,53,91,0.582,94,170,264,8,15,56,49,142,301,OOR,2006
Stromile Swift,C,26,66,1344,225,458,0.491,0,2,0.0,225,456,0.493,0.491,136,209,0.651,103,188,291,25,38,50,91,198,586,OOR,2006
Wally Szczerbiak,SF,28,72,2729,493,1012,0.487,102,255,0.4,391,757,0.517,0.538,278,310,0.897,77,236,313,213,40,19,136,150,1366,OOR,2006
Chris Taft,C,20,17,144,23,38,0.605,0,0,0.0,23,38,0.605,0.605,1,6,0.167,19,17,36,2,2,7,2,25,47,OOR,2006
Donell Taylor,SG,23,51,465,53,136,0.39,4,17,0.235,49,119,0.412,0.404,30,43,0.698,16,37,53,45,30,4,34,47,140,OOR,2006
Maurice Taylor,PF,29,67,1210,182,389,0.468,0,1,0.0,182,388,0.469,0.468,58,83,0.699,65,164,229,53,21,14,103,177,422,OOR,2006
Sebastian Telfair,PG,20,68,1641,228,578,0.394,57,162,0.352,171,416,0.411,0.444,130,175,0.743,19,101,120,247,66,6,115,167,643,OOR,2006
Jason Terry,PG,28,80,2798,516,1099,0.47,171,416,0.411,345,683,0.505,0.547,168,210,0.8,31,127,158,306,100,27,135,196,1371,OOR,2006
Billy Thomas,SG,30,17,131,13,40,0.325,10,30,0.333,3,10,0.3,0.45,2,2,1.0,5,9,14,9,10,1,6,19,38,OOR,2006
Etan Thomas,C,27,71,1121,131,246,0.533,0,0,0.0,131,246,0.533,0.533,75,125,0.6,99,180,279,14,20,68,51,148,337,OOR,2006
James Thomas,PF,25,22,150,10,19,0.526,0,0,0.0,10,19,0.526,0.526,8,14,0.571,12,27,39,1,0,3,7,35,28,OOR,2006
John Thomas,C,30,16,127,6,15,0.4,0,0,0.0,6,15,0.4,0.4,3,4,0.75,10,10,20,2,3,2,8,17,15,OOR,2006
Kenny Thomas,PF,28,82,2293,305,604,0.505,0,1,0.0,305,603,0.506,0.505,138,204,0.676,199,419,618,168,72,39,135,196,748,OOR,2006
Kurt Thomas,C,33,53,1411,190,391,0.486,0,0,0.0,190,391,0.486,0.486,75,92,0.815,102,313,415,57,23,54,57,193,455,OOR,2006
Tim Thomas,PF-SF,28,29,666,113,262,0.431,46,111,0.414,67,151,0.444,0.519,28,42,0.667,22,109,131,20,16,7,33,78,300,OOR,2006
Dijon Thompson,SG,22,10,43,11,25,0.44,4,11,0.364,7,14,0.5,0.52,2,2,1.0,4,7,11,1,3,1,2,6,28,OOR,2006
Jamaal Tinsley,PG,27,42,1122,158,386,0.409,16,70,0.229,142,316,0.449,0.43,58,91,0.637,35,98,133,211,49,6,109,96,390,OOR,2006
Jake Tsakalidis,C,26,51,732,100,165,0.606,0,0,0.0,100,165,0.606,0.606,57,87,0.655,78,134,212,13,14,32,39,107,257,OOR,2006
Nikoloz Tskitishvili,SF-PF,22,17,99,13,37,0.351,1,3,0.333,12,34,0.353,0.365,9,14,0.643,9,13,22,3,1,2,6,8,36,OOR,2006
Ronny Turiaf,C,23,23,161,15,30,0.5,0,0,0.0,15,30,0.5,0.5,15,27,0.556,11,26,37,8,3,10,7,30,45,OOR,2006
Hedo Türkoğlu,SF,26,78,2615,398,877,0.454,114,283,0.403,284,594,0.478,0.519,255,296,0.861,70,263,333,216,70,21,130,234,1165,OOR,2006
Ime Udoka,SF,28,8,114,9,24,0.375,1,3,0.333,8,21,0.381,0.396,3,6,0.5,3,14,17,6,1,0,2,8,22,OOR,2006
Beno Udrih,PG,23,54,586,106,233,0.455,24,70,0.343,82,163,0.503,0.506,39,50,0.78,18,34,52,92,14,2,53,55,275,OOR,2006
Nick Van Exel,PG,34,65,986,136,343,0.397,55,154,0.357,81,189,0.429,0.477,28,41,0.683,6,85,91,123,16,3,57,60,355,OOR,2006
Keith Van Horn,SF,30,53,1090,164,387,0.424,50,136,0.368,114,251,0.454,0.488,94,113,0.832,54,138,192,37,31,11,71,121,472,OOR,2006
Anderson Varejão,C,23,48,760,79,150,0.527,0,1,0.0,79,149,0.53,0.527,61,119,0.513,77,158,235,19,31,19,27,118,219,OOR,2006
Jacque Vaughn,SG,30,80,1234,107,245,0.437,1,6,0.167,106,239,0.444,0.439,59,81,0.728,16,75,91,123,42,1,52,140,274,OOR,2006
Charlie Villanueva,PF,21,81,2361,435,940,0.463,70,214,0.327,365,726,0.503,0.5,113,160,0.706,181,340,521,88,60,63,99,247,1053,OOR,2006
Jake Voskuhl,C,28,51,818,114,261,0.437,1,3,0.333,113,258,0.438,0.439,41,60,0.683,62,121,183,39,26,23,33,157,270,OOR,2006
Jackson Vroman,PF,24,41,406,26,66,0.394,0,0,0.0,26,66,0.394,0.394,21,44,0.477,33,53,86,11,12,11,21,78,73,OOR,2006
Sasha Vujačić,PG,21,82,1449,108,312,0.346,59,172,0.343,49,140,0.35,0.441,46,52,0.885,33,126,159,139,48,3,50,150,321,OOR,2006
Dwyane Wade,SG,24,75,2892,699,1413,0.495,13,76,0.171,686,1337,0.513,0.499,629,803,0.783,107,323,430,503,146,58,268,217,2040,OOR,2006
Von Wafer,SG,20,16,73,6,38,0.158,2,17,0.118,4,21,0.19,0.184,6,8,0.75,5,3,8,4,3,0,1,12,20,OOR,2006
Antoine Walker,PF,29,82,2199,391,898,0.435,137,383,0.358,254,515,0.493,0.512,81,129,0.628,103,318,421,166,47,30,150,187,1000,OOR,2006
Samaki Walker,PF,29,7,22,0,2,0.0,0,0,0.0,0,2,0.0,0.0,2,2,1.0,0,3,3,0,0,1,2,7,2,OOR,2006
Ben Wallace,C,31,82,2890,237,465,0.51,0,4,0.0,237,461,0.514,0.51,123,296,0.416,301,622,923,158,146,181,88,164,597,OOR,2006
Gerald Wallace,SF,23,55,1895,317,589,0.538,14,50,0.28,303,539,0.562,0.55,188,306,0.614,123,289,412,96,138,115,99,150,836,OOR,2006
Rasheed Wallace,PF,31,80,2780,459,1067,0.43,155,434,0.357,304,633,0.48,0.503,136,183,0.743,90,457,547,182,82,130,85,232,1209,OOR,2006
Matt Walsh,SG,23,2,3,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,2,0.0,0,0,0,0,0,0,1,0,2,OOR,2006
Luke Walton,SF,25,69,1333,135,328,0.412,18,55,0.327,117,273,0.429,0.439,57,76,0.75,88,159,247,156,41,15,78,119,345,OOR,2006
Hakim Warrick,PF,23,68,724,101,228,0.443,0,0,0.0,101,228,0.443,0.443,76,115,0.661,43,101,144,30,14,21,56,113,278,OOR,2006
Earl Watson,PG,26,70,1578,219,509,0.43,110,272,0.404,109,237,0.46,0.538,75,111,0.676,24,134,158,289,68,10,136,159,623,OOR,2006
Chris Webber,PF,32,75,2893,617,1422,0.434,21,77,0.273,596,1345,0.443,0.441,263,348,0.756,184,557,741,256,103,62,182,219,1518,OOR,2006
Martell Webster,SF,19,61,1070,139,348,0.399,65,182,0.357,74,166,0.446,0.493,61,71,0.859,29,101,130,34,21,14,43,90,404,OOR,2006
Bonzi Wells,SG,29,52,1684,284,613,0.463,10,45,0.222,274,568,0.482,0.471,129,190,0.679,142,259,401,144,94,25,126,156,707,OOR,2006
Jiří Welsch,SF,26,58,866,86,222,0.387,14,49,0.286,72,173,0.416,0.419,65,87,0.747,22,89,111,62,34,1,41,65,251,OOR,2006
David Wesley,SG,35,71,2372,226,561,0.403,99,271,0.365,127,290,0.438,0.491,151,187,0.807,24,154,178,204,59,6,120,212,702,OOR,2006
David West,PF,25,74,2526,530,1036,0.512,3,11,0.273,527,1025,0.514,0.513,199,236,0.843,168,380,548,92,61,64,105,214,1262,OOR,2006
Delonte West,PG,22,71,2418,333,684,0.487,84,218,0.385,249,466,0.534,0.548,86,101,0.851,57,232,289,329,84,46,133,197,836,OOR,2006
Robert Whaley,C,23,23,212,23,57,0.404,0,0,0.0,23,57,0.404,0.404,3,6,0.5,16,27,43,17,7,8,14,41,49,OOR,2006
Chris Wilcox,C-PF,23,77,1529,257,450,0.571,0,2,0.0,257,448,0.574,0.571,112,153,0.732,118,292,410,52,33,34,72,183,626,OOR,2006
Damien Wilkins,SF,26,82,1525,193,435,0.444,14,56,0.25,179,379,0.472,0.46,136,162,0.84,79,113,192,107,72,12,85,144,536,OOR,2006
Mike Wilks,PG,26,47,348,29,90,0.322,3,19,0.158,26,71,0.366,0.339,25,41,0.61,9,30,39,32,14,1,24,34,86,OOR,2006
Aaron Williams,C,34,48,791,91,176,0.517,0,0,0.0,91,176,0.517,0.517,40,58,0.69,64,117,181,17,17,21,30,138,222,OOR,2006
Alvin Williams,PG,31,1,10,0,3,0.0,0,2,0.0,0,1,0.0,0.0,1,2,0.5,0,3,3,0,0,0,0,0,1,OOR,2006
Deron Williams,PG,21,80,2307,339,805,0.421,91,219,0.416,248,586,0.423,0.478,95,135,0.704,35,159,194,359,60,17,145,233,864,OOR,2006
Eric Williams,SF,33,28,352,29,75,0.387,5,18,0.278,24,57,0.421,0.42,28,38,0.737,10,40,50,15,7,2,15,55,91,OOR,2006
Jason Williams,PG,30,59,1874,268,606,0.442,107,288,0.372,161,318,0.506,0.531,85,98,0.867,6,133,139,287,53,5,100,101,728,OOR,2006
Lou Williams,PG,19,30,145,23,52,0.442,2,9,0.222,21,43,0.488,0.462,8,13,0.615,3,16,19,10,5,0,13,13,56,OOR,2006
Marvin Williams,PF,19,79,1952,235,531,0.443,13,53,0.245,222,478,0.464,0.455,189,253,0.747,122,261,383,63,48,24,83,227,672,OOR,2006
Mo Williams,PG,23,58,1531,267,629,0.424,73,191,0.382,194,438,0.443,0.483,96,113,0.85,30,113,143,230,52,7,105,146,703,OOR,2006
Corliss Williamson,SF,32,37,362,43,103,0.417,2,2,1.0,41,101,0.406,0.427,38,49,0.776,21,46,67,14,7,4,30,56,126,OOR,2006
Loren Woods,C,27,27,324,28,59,0.475,0,1,0.0,28,58,0.483,0.475,6,14,0.429,44,66,110,4,9,23,16,49,62,OOR,2006
Qyntel Woods,SF,24,49,1013,129,254,0.508,22,60,0.367,107,194,0.552,0.551,49,76,0.645,44,146,190,47,32,13,61,96,329,OOR,2006
Metta World Peace,SF,26,56,2207,350,867,0.404,78,253,0.308,272,614,0.443,0.449,206,305,0.675,75,211,286,203,122,41,131,164,984,OOR,2006
Antoine Wright,SG,21,39,370,29,81,0.358,1,15,0.067,28,66,0.424,0.364,11,22,0.5,8,22,30,12,4,3,21,42,70,OOR,2006
Bracey Wright,SG,21,7,135,21,51,0.412,6,17,0.353,15,34,0.441,0.471,14,16,0.875,3,15,18,5,1,0,8,8,62,OOR,2006
Dorell Wright,SF,20,20,132,20,43,0.465,3,6,0.5,17,37,0.459,0.5,15,17,0.882,2,30,32,8,3,1,14,12,58,OOR,2006
Lorenzen Wright,C,30,78,1689,194,406,0.478,0,2,0.0,194,404,0.48,0.478,66,117,0.564,142,253,395,48,52,46,67,201,454,OOR,2006
Derrick Zimmerman,PG,24,2,32,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,1,3,4,7,0,0,4,4,4,OOR,2006
