Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Dickey Simpkins,PF,23,60,685,77,160,0.481,1,1,1.0,76,159,0.478,0.484,61,97,0.629,66,90,156,38,9,8,56,78,216,OOR,1996
Scott Skiles,PG,31,10,236,20,57,0.351,15,34,0.441,5,23,0.217,0.482,8,10,0.8,1,15,16,38,7,0,16,21,63,OOR,1996
Reggie Slater,PF,25,11,72,14,27,0.519,0,0,0.0,14,27,0.519,0.519,3,7,0.429,4,11,15,2,2,3,9,11,31,OOR,1996
Charles Smith,PF,30,73,1716,244,578,0.422,2,15,0.133,242,563,0.43,0.424,119,163,0.73,133,229,362,65,50,80,106,224,609,OOR,1996
Doug Smith,PF,26,17,92,14,39,0.359,0,0,0.0,14,39,0.359,0.359,5,8,0.625,12,10,22,4,3,0,11,21,33,OOR,1996
Joe Smith,PF,20,82,2821,469,1024,0.458,10,28,0.357,459,996,0.461,0.463,303,392,0.773,300,417,717,79,85,134,138,224,1251,OOR,1996
Kenny Smith,PG,30,68,1617,201,464,0.433,91,238,0.382,110,226,0.487,0.531,87,106,0.821,21,75,96,245,47,3,100,116,580,OOR,1996
Michael Smith,PF,23,65,1384,144,238,0.605,1,1,1.0,143,237,0.603,0.607,68,177,0.384,143,246,389,110,47,46,72,166,357,OOR,1996
Steve Smith,SG,26,80,2856,494,1143,0.432,140,423,0.331,354,720,0.492,0.493,318,385,0.826,124,202,326,224,68,17,151,207,1446,OOR,1996
Tony Smith,SG,27,59,938,116,274,0.423,38,116,0.328,78,158,0.494,0.493,28,46,0.609,30,65,95,154,37,10,66,106,298,OOR,1996
Rik Smits,C,29,63,1901,466,894,0.521,1,5,0.2,465,889,0.523,0.522,231,293,0.788,119,314,433,110,21,45,160,226,1164,OOR,1996
Eric Snow,PG,22,43,389,42,100,0.42,2,10,0.2,40,90,0.444,0.43,29,49,0.592,9,34,43,73,28,0,38,53,115,OOR,1996
Elmore Spencer,C,26,17,58,5,13,0.385,0,0,0.0,5,13,0.385,0.385,4,6,0.667,3,10,13,1,0,2,6,12,14,OOR,1996
Felton Spencer,C,28,71,1267,146,281,0.52,0,0,0.0,146,281,0.52,0.52,104,151,0.689,100,206,306,11,20,54,77,240,396,OOR,1996
Latrell Sprewell,SG,25,78,3064,515,1202,0.428,91,282,0.323,424,920,0.461,0.466,352,446,0.789,124,256,380,328,127,45,222,150,1473,OOR,1996
Jerry Stackhouse,SG,21,72,2701,452,1091,0.414,93,292,0.318,359,799,0.449,0.457,387,518,0.747,90,175,265,278,76,79,252,179,1384,OOR,1996
John Starks,SG,30,81,2491,375,846,0.443,143,396,0.361,232,450,0.516,0.528,131,174,0.753,31,206,237,315,103,11,156,226,1024,OOR,1996
Bryant Stith,SG,25,82,2810,379,911,0.416,41,148,0.277,338,763,0.443,0.439,320,379,0.844,125,275,400,241,114,16,157,187,1119,OOR,1996
John Stockton,PG,33,82,2915,440,818,0.538,95,225,0.422,345,593,0.582,0.596,234,282,0.83,54,172,226,916,140,15,246,207,1209,OOR,1996
Damon Stoudamire,PG,22,70,2865,481,1129,0.426,133,337,0.395,348,792,0.439,0.485,236,296,0.797,59,222,281,653,98,19,267,166,1331,OOR,1996
Rod Strickland,PG,29,67,2526,471,1023,0.46,38,111,0.342,433,912,0.475,0.479,276,423,0.652,89,208,297,640,97,16,255,135,1256,OOR,1996
Derek Strong,PF,27,63,746,72,169,0.426,1,9,0.111,71,160,0.444,0.429,69,85,0.812,60,118,178,32,18,12,20,80,214,OOR,1996
Bob Sura,SG,22,79,1150,148,360,0.411,27,78,0.346,121,282,0.429,0.449,99,141,0.702,34,101,135,233,56,21,115,126,422,OOR,1996
Greg Sutton,PG,28,48,655,85,217,0.392,47,117,0.402,38,100,0.38,0.5,35,46,0.761,8,42,50,102,25,2,62,92,252,OOR,1996
Larry Sykes,PF,22,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0,OOR,1996
Žan Tabak,C,25,67,1332,225,414,0.543,0,1,0.0,225,413,0.545,0.543,64,114,0.561,117,203,320,62,24,31,101,204,514,OOR,1996
Kurt Thomas,PF,23,74,1655,274,547,0.501,0,2,0.0,274,545,0.503,0.501,118,178,0.663,122,317,439,46,47,36,98,271,666,OOR,1996
Brooks Thompson,PG,25,33,246,48,103,0.466,25,64,0.391,23,39,0.59,0.587,19,27,0.704,4,20,24,31,12,0,24,35,140,OOR,1996
LaSalle Thompson,C,34,44,773,33,83,0.398,0,0,0.0,33,83,0.398,0.398,19,24,0.792,62,137,199,26,19,20,37,125,85,OOR,1996
Bob Thornton,PF,33,7,31,1,6,0.167,0,0,0.0,1,6,0.167,0.167,1,2,0.5,6,6,12,0,1,0,1,7,3,OOR,1996
Otis Thorpe,PF,33,82,2841,452,853,0.53,0,4,0.0,452,849,0.532,0.53,257,362,0.71,211,477,688,158,53,39,195,300,1161,OOR,1996
Sedale Threatt,PG,34,82,1687,241,526,0.458,60,169,0.355,181,357,0.507,0.515,54,71,0.761,20,75,95,269,68,11,74,178,596,OOR,1996
Wayman Tisdale,PF,31,63,1152,279,564,0.495,0,0,0.0,279,564,0.495,0.495,114,149,0.765,55,159,214,58,15,36,63,188,672,OOR,1996
Andy Toolson,SF,30,13,53,8,22,0.364,3,12,0.25,5,10,0.5,0.432,3,4,0.75,0,6,6,1,0,0,2,12,22,OOR,1996
Keith Tower,C,25,34,305,32,72,0.444,0,1,0.0,32,71,0.451,0.444,18,26,0.692,22,29,51,5,4,11,16,50,82,OOR,1996
Gary Trent,PF,21,69,1219,220,429,0.513,0,9,0.0,220,420,0.524,0.513,78,141,0.553,84,154,238,50,25,11,92,116,518,OOR,1996
Jeff Turner,PF,33,13,192,18,51,0.353,9,27,0.333,9,24,0.375,0.441,2,2,1.0,10,18,28,6,2,1,11,33,47,OOR,1996
Nick Van Exel,PG,24,74,2513,396,950,0.417,144,403,0.357,252,547,0.461,0.493,163,204,0.799,29,152,181,509,70,10,156,115,1099,OOR,1996
Logan Vander Velden,SF,24,15,31,3,14,0.214,0,5,0.0,3,9,0.333,0.214,3,4,0.75,1,5,6,1,0,0,0,4,9,OOR,1996
David Vaughn,PF,22,33,266,27,80,0.338,0,1,0.0,27,79,0.342,0.338,10,18,0.556,33,47,80,8,6,15,18,68,64,OOR,1996
Loy Vaught,PF,27,80,2966,571,1087,0.525,7,19,0.368,564,1068,0.528,0.529,149,205,0.727,204,604,808,112,87,40,158,241,1298,OOR,1996
Rasheed Wallace,PF,21,65,1788,275,565,0.487,27,82,0.329,248,483,0.513,0.511,78,120,0.65,93,210,303,85,42,54,103,206,655,OOR,1996
Rex Walters,SG,25,44,610,61,148,0.412,22,66,0.333,39,82,0.476,0.486,42,52,0.808,13,42,55,106,25,4,41,53,186,OOR,1996
Charlie Ward,PG,25,62,787,87,218,0.399,33,99,0.333,54,119,0.454,0.475,37,54,0.685,29,73,102,132,54,6,79,98,244,OOR,1996
Jamie Watson,SF,23,16,217,18,43,0.419,3,7,0.429,15,36,0.417,0.453,9,13,0.692,5,22,27,24,8,2,17,30,48,OOR,1996
Clarence Weatherspoon,SF,25,78,3096,491,1015,0.484,0,2,0.0,491,1013,0.485,0.484,318,426,0.746,237,516,753,158,112,108,179,214,1300,OOR,1996
Spud Webb,PG,32,77,1462,186,430,0.433,47,129,0.364,139,301,0.462,0.487,125,145,0.862,26,74,100,294,52,7,110,109,544,OOR,1996
Chris Webber,PF,22,15,558,150,276,0.543,15,34,0.441,135,242,0.558,0.571,41,69,0.594,37,77,114,75,27,9,49,51,356,OOR,1996
Jeff Webster,SF,24,11,58,8,23,0.348,2,6,0.333,6,17,0.353,0.391,0,0,0.0,2,5,7,3,4,0,3,7,18,OOR,1996
Bill Wennington,C,32,71,1065,169,343,0.493,1,1,1.0,168,342,0.491,0.494,37,43,0.86,58,116,174,46,21,16,37,171,376,OOR,1996
Robert Werdann,C,25,13,93,16,32,0.5,0,0,0.0,16,32,0.5,0.5,7,13,0.538,5,18,23,2,5,3,6,17,39,OOR,1996
David Wesley,PG,25,82,2104,338,736,0.459,116,272,0.426,222,464,0.478,0.538,217,288,0.753,68,196,264,390,100,11,159,207,1009,OOR,1996
Doug West,SG,28,73,1639,175,393,0.445,1,13,0.077,174,380,0.458,0.447,114,144,0.792,48,113,161,119,30,17,81,228,465,OOR,1996
Mark West,C,35,47,682,61,126,0.484,0,0,0.0,61,126,0.484,0.484,28,45,0.622,49,84,133,6,6,37,35,135,150,OOR,1996
Dwayne Whitfield,PF,23,8,122,13,30,0.433,0,0,0.0,13,30,0.433,0.433,14,22,0.636,9,16,25,2,3,2,8,14,40,OOR,1996
Chris Whitney,PG,24,21,335,45,99,0.455,19,44,0.432,26,55,0.473,0.551,41,44,0.932,2,31,33,51,18,1,23,46,150,OOR,1996
Gerald Wilkins,SG,32,28,738,77,205,0.376,14,64,0.219,63,141,0.447,0.41,20,23,0.87,22,43,65,68,22,2,37,55,188,OOR,1996
Buck Williams,PF,35,70,1672,192,384,0.5,2,3,0.667,190,381,0.499,0.503,125,187,0.668,159,245,404,42,40,47,90,187,511,OOR,1996
Eric Williams,SF,23,64,1470,241,546,0.441,3,10,0.3,238,536,0.444,0.444,200,298,0.671,92,125,217,70,56,11,88,147,685,OOR,1996
Herb Williams,PF-C,37,44,571,62,152,0.408,1,4,0.25,61,148,0.412,0.411,13,20,0.65,15,75,90,27,14,33,22,79,138,OOR,1996
Hot Rod Williams,C,33,62,1652,180,397,0.453,0,1,0.0,180,396,0.455,0.453,95,130,0.731,129,243,372,62,46,90,62,170,455,OOR,1996
Jayson Williams,PF,27,80,1858,279,660,0.423,2,7,0.286,277,653,0.424,0.424,161,272,0.592,342,461,803,47,35,57,106,238,721,OOR,1996
Lorenzo Williams,C,26,65,1806,87,214,0.407,0,1,0.0,87,213,0.408,0.407,24,70,0.343,234,287,521,85,48,122,78,226,198,OOR,1996
Micheal Williams,PG,29,9,189,13,40,0.325,1,3,0.333,12,37,0.324,0.338,28,33,0.848,3,20,23,31,5,3,23,37,55,OOR,1996
Monty Williams,SF,24,31,184,27,68,0.397,0,1,0.0,27,67,0.403,0.397,14,20,0.7,20,20,40,8,6,2,18,26,68,OOR,1996
Reggie Williams,SF,31,52,817,94,254,0.37,20,89,0.225,74,165,0.448,0.409,33,39,0.846,25,97,122,74,34,21,51,137,241,OOR,1996
Scott Williams,PF,27,13,193,15,29,0.517,0,2,0.0,15,27,0.556,0.517,10,12,0.833,13,33,46,5,6,7,8,27,40,OOR,1996
Walt Williams,SF,25,73,2169,359,808,0.444,114,293,0.389,245,515,0.476,0.515,163,232,0.703,99,220,319,230,85,58,151,238,995,OOR,1996
Corliss Williamson,SF,22,53,609,125,268,0.466,0,3,0.0,125,265,0.472,0.466,47,84,0.56,56,58,114,23,11,9,76,115,297,OOR,1996
Kevin Willis,PF,33,75,2135,325,712,0.456,1,9,0.111,324,703,0.461,0.457,143,202,0.708,208,430,638,53,32,41,161,253,794,OOR,1996
Trevor Wilson,PF,27,6,79,10,20,0.5,0,0,0.0,10,20,0.5,0.5,3,4,0.75,7,7,14,4,3,0,1,9,23,OOR,1996
David Wingate,SG,32,60,695,88,212,0.415,15,34,0.441,73,178,0.41,0.45,32,41,0.78,17,39,56,58,20,4,42,66,223,OOR,1996
Dontonio Wingfield,SF,21,44,487,60,157,0.382,19,63,0.302,41,94,0.436,0.443,26,34,0.765,45,59,104,28,20,6,31,73,165,OOR,1996
Joe Wolf,PF,31,64,1065,135,263,0.513,0,6,0.0,135,257,0.525,0.513,21,29,0.724,49,138,187,63,15,5,42,163,291,OOR,1996
David Wood,PF,31,62,772,75,174,0.431,20,62,0.323,55,112,0.491,0.489,38,50,0.76,51,103,154,34,19,10,24,150,208,OOR,1996
Randy Woods,PG,25,8,72,6,22,0.273,5,21,0.238,1,1,1.0,0.386,2,2,1.0,3,3,6,12,6,1,5,13,19,OOR,1996
Haywoode Workman,PG,30,77,1164,101,259,0.39,23,71,0.324,78,188,0.415,0.434,54,73,0.74,27,97,124,213,65,4,93,152,279,OOR,1996
Sharone Wright,C,23,57,1434,248,512,0.484,1,3,0.333,247,509,0.485,0.485,167,259,0.645,148,208,356,38,30,49,109,163,664,OOR,1996
George Zídek,C,22,71,888,105,248,0.423,0,0,0.0,105,248,0.423,0.423,71,93,0.763,69,114,183,16,9,7,38,170,281,OOR,1996
