Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Jamaal Magloire,C,22,CHH,74,1095,122,271,0.45,0,2,0.0,122,269,0.454,0.45,95,145,0.655,103,192,295,27,18,78,61,139,339,13.4,0.506,0.007,0.535,10.8,19.9,15.4,4.2,0.9,5.2,15.4,16.7,0.6,2.0,2.6,0.114,-2.9,0.8,-2.2,0.0,0,0.0,OOR,2001,0.561
Dan Majerle,SG,35,MIA,53,1306,87,259,0.336,57,181,0.315,30,78,0.385,0.446,36,44,0.818,20,146,166,88,53,15,35,98,267,9.4,0.48,0.699,0.17,1.8,13.3,7.6,11.0,2.2,0.9,11.2,11.6,0.5,2.1,2.6,0.097,-1.9,2.3,0.4,0.8,0,0.0,OOR,2001,0.61
Karl Malone,PF,37,UTA,81,2895,670,1345,0.498,2,5,0.4,668,1340,0.499,0.499,536,676,0.793,114,555,669,361,93,62,244,216,1878,24.7,0.572,0.004,0.503,5.0,23.3,14.3,24.1,1.7,1.7,12.9,30.0,9.1,4.0,13.1,0.217,5.5,1.1,6.6,6.3,0,0.017,Candidate,2001,0.646
Matt Maloney,PG,29,ATL,55,1403,146,348,0.42,51,142,0.359,95,206,0.461,0.493,26,34,0.765,14,103,117,154,56,5,70,94,369,10.4,0.508,0.408,0.098,1.1,8.2,4.6,17.6,2.1,0.3,16.2,13.8,0.7,0.8,1.5,0.053,-1.4,0.5,-0.9,0.4,0,0.0,OOR,2001,0.305
Danny Manning,PF,34,UTA,82,1305,247,500,0.494,7,28,0.25,240,472,0.508,0.501,102,140,0.729,66,148,214,92,47,29,96,219,603,14.3,0.537,0.056,0.28,6.4,13.8,10.2,12.6,1.9,1.8,14.6,23.2,1.2,1.4,2.6,0.097,-1.2,0.1,-1.1,0.3,0,0.0,OOR,2001,0.646
Stephon Marbury,PG,23,NJN,67,2557,563,1277,0.441,110,335,0.328,453,942,0.481,0.484,362,458,0.79,53,152,205,506,79,5,197,150,1598,22.7,0.54,0.262,0.359,2.3,7.0,4.6,40.8,1.6,0.1,11.8,29.7,7.2,0.7,7.8,0.147,5.9,-1.6,4.3,4.1,0,0.0,OOR,2001,0.317
Shawn Marion,SF,22,PHO,79,2857,557,1160,0.48,21,82,0.256,536,1078,0.497,0.489,234,289,0.81,220,628,848,160,132,108,129,211,1369,21.0,0.532,0.071,0.249,8.6,25.4,16.8,10.2,2.4,2.7,9.1,22.1,5.3,6.4,11.7,0.196,2.3,1.8,4.1,4.4,0,0.0,OOR,2001,0.622
Donyell Marshall,SF,27,UTA,81,2326,427,849,0.503,41,128,0.32,386,721,0.535,0.527,205,273,0.751,172,394,566,133,85,78,128,196,1100,19.9,0.568,0.151,0.322,9.4,20.6,15.1,10.1,2.0,2.7,11.7,21.7,5.1,3.3,8.5,0.174,3.2,0.6,3.7,3.4,0,0.0,OOR,2001,0.646
Darrick Martin,PG,29,SAC,31,176,29,76,0.382,14,27,0.519,15,49,0.306,0.474,31,35,0.886,2,14,16,14,7,0,10,27,103,17.0,0.563,0.355,0.461,1.3,8.3,4.9,12.9,2.0,0.0,9.9,25.4,0.5,0.2,0.7,0.182,-0.4,-0.4,-0.8,0.0,0,0.0,OOR,2001,0.671
Kenyon Martin,PF,23,NJN,68,2272,346,777,0.445,1,11,0.091,345,766,0.45,0.446,121,192,0.63,137,365,502,131,78,113,138,281,814,13.4,0.472,0.014,0.247,6.7,19.0,12.7,10.4,1.8,3.7,13.8,19.9,-0.4,2.5,2.1,0.044,-2.1,0.4,-1.7,0.2,0,0.0,OOR,2001,0.317
Jamal Mashburn,SF,28,CHH,76,2989,573,1388,0.413,103,289,0.356,470,1099,0.428,0.45,279,364,0.766,92,484,576,411,85,13,211,185,1528,17.5,0.493,0.208,0.262,3.5,18.4,11.0,26.8,1.5,0.3,12.0,27.1,3.1,4.2,7.3,0.118,2.1,0.0,2.1,3.1,0,0.0,OOR,2001,0.561
Anthony Mason,PF,34,MIA,80,3254,460,954,0.482,0,0,0.0,460,954,0.482,0.482,370,474,0.781,169,601,770,248,80,25,179,231,1290,17.4,0.555,0.0,0.497,6.2,21.9,14.1,14.2,1.4,0.6,13.3,20.0,6.0,5.6,11.6,0.171,0.8,1.1,1.9,3.2,0,0.001,Candidate,2001,0.61
Desmond Mason,SF,23,SEA,78,1522,189,439,0.431,18,67,0.269,171,372,0.46,0.451,67,91,0.736,72,177,249,63,39,20,53,146,463,10.5,0.483,0.153,0.207,5.5,13.3,9.4,6.5,1.3,1.0,10.0,15.8,1.0,0.8,1.7,0.055,-1.8,-1.0,-2.8,-0.3,0,0.0,OOR,2001,0.537
Tony Massenburg,PF,33,VAN,52,823,92,199,0.462,0,0,0.0,92,199,0.462,0.462,49,70,0.7,75,135,210,9,10,28,48,122,233,9.6,0.507,0.0,0.352,10.5,18.6,14.6,1.8,0.6,2.4,17.3,15.4,0.1,0.6,0.7,0.041,-4.5,-1.3,-5.9,-0.8,0,0.0,OOR,2001,0.28
Vernon Maxwell,PG,35,PHI,43,660,73,223,0.327,34,111,0.306,39,112,0.348,0.404,21,32,0.656,4,62,66,49,21,3,35,64,201,6.7,0.424,0.498,0.143,0.7,10.3,5.6,11.6,1.7,0.3,12.9,18.7,-0.6,0.7,0.0,0.003,-3.5,0.1,-3.3,-0.2,0,0.0,OOR,2001,0.683
Walter McCarty,PF,26,BOS,60,478,45,126,0.357,19,56,0.339,26,70,0.371,0.433,22,28,0.786,24,57,81,39,14,7,20,82,131,9.2,0.474,0.444,0.222,5.6,14.5,9.9,13.5,1.5,1.1,12.6,15.0,0.3,0.4,0.7,0.067,-2.8,-0.4,-3.2,-0.1,0,0.0,OOR,2001,0.439
Dan McClintock,C,23,DEN,6,58,9,18,0.5,0,0,0.0,9,18,0.5,0.5,0,5,0.0,10,7,17,1,0,2,3,11,18,9.9,0.446,0.0,0.278,18.5,13.3,15.9,2.9,0.0,2.4,12.9,17.8,0.0,0.0,0.0,0.007,-4.6,-3.3,-7.9,-0.1,0,0.0,OOR,2001,0.488
George McCloud,SF,33,DEN,76,2007,250,655,0.382,77,234,0.329,173,421,0.411,0.44,152,181,0.84,55,169,224,279,53,27,117,165,729,12.9,0.496,0.357,0.276,2.9,9.3,6.1,22.1,1.4,0.9,13.7,18.9,2.0,0.6,2.6,0.062,-0.2,-0.8,-1.0,0.5,0,0.0,OOR,2001,0.488
Jelani McCoy,C,23,SEA,70,1143,138,264,0.523,0,0,0.0,138,264,0.523,0.523,41,93,0.441,92,159,251,57,18,49,75,141,317,11.1,0.52,0.0,0.352,9.3,15.9,12.6,7.7,0.8,3.1,19.7,15.0,0.3,0.8,1.1,0.045,-2.7,-0.4,-3.1,-0.3,0,0.0,OOR,2001,0.537
Antonio McDyess,PF,26,DEN,70,2555,577,1165,0.495,0,0,0.0,577,1165,0.495,0.495,304,434,0.7,240,605,845,146,43,102,162,220,1458,22.0,0.538,0.0,0.373,10.1,26.1,18.0,10.8,0.9,2.7,10.7,26.5,5.2,2.6,7.8,0.146,2.5,-0.8,1.7,2.4,0,0.0,OOR,2001,0.488
Tracy McGrady,SG,21,ORL,77,3087,788,1724,0.457,59,166,0.355,729,1558,0.468,0.474,430,587,0.733,192,388,580,352,116,118,198,160,2065,24.9,0.521,0.096,0.34,6.7,14.3,10.4,22.8,1.9,2.8,9.1,31.2,8.3,3.9,12.2,0.189,6.5,0.5,7.0,7.0,0,0.052,Candidate,2001,0.524
Jim McIlvaine,C,28,NJN,18,193,10,28,0.357,0,0,0.0,10,28,0.357,0.357,8,12,0.667,8,27,35,4,7,15,9,35,28,6.2,0.421,0.0,0.429,4.6,16.5,10.4,3.2,1.9,5.8,21.3,9.9,-0.2,0.2,0.1,0.015,-6.9,2.0,-4.9,-0.1,0,0.0,OOR,2001,0.317
Jeff McInnis,PG,26,LAC,81,2831,432,933,0.463,52,144,0.361,380,789,0.482,0.491,130,161,0.807,41,179,220,447,75,7,113,199,1046,15.6,0.521,0.154,0.173,1.7,7.0,4.4,27.7,1.4,0.2,10.1,18.2,5.8,1.1,6.9,0.117,0.6,-0.9,-0.3,1.2,0,0.0,OOR,2001,0.378
Derrick McKey,SF,34,IND,66,987,60,136,0.441,4,20,0.2,56,116,0.483,0.456,21,27,0.778,49,127,176,74,48,13,47,136,145,8.3,0.49,0.147,0.199,5.8,14.1,10.1,11.6,2.6,0.9,24.1,9.2,0.1,1.3,1.4,0.07,-3.5,2.5,-0.9,0.3,0,0.0,OOR,2001,0.5
Aaron McKie,SG,28,PHI,76,2394,338,714,0.473,53,170,0.312,285,544,0.524,0.511,149,194,0.768,33,278,311,377,106,8,203,178,878,15.1,0.549,0.238,0.272,1.6,12.9,7.3,26.7,2.3,0.2,20.3,18.9,2.3,3.5,5.9,0.118,0.1,1.3,1.4,2.1,0,0.0,OOR,2001,0.683
Roshown McLeod,SF,25,ATL,35,922,145,332,0.437,2,22,0.091,143,310,0.461,0.44,45,51,0.882,38,82,120,58,23,8,58,90,337,10.5,0.475,0.066,0.154,4.6,10.0,7.3,11.0,1.3,0.6,14.1,20.0,-0.1,0.5,0.4,0.019,-2.6,-0.8,-3.4,-0.3,0,0.0,OOR,2001,0.305
Paul McPherson,PG,22,PHO,55,595,109,216,0.505,2,12,0.167,107,204,0.525,0.509,42,58,0.724,40,39,79,38,25,4,47,80,262,13.6,0.542,0.056,0.269,7.0,7.6,7.3,11.6,2.2,0.5,16.3,21.0,0.4,0.5,0.9,0.074,-1.6,-0.3,-1.9,0.0,0,0.0,OOR,2001,0.622
Stanislav Medvedenko,PF,21,LAL,7,39,12,25,0.48,1,1,1.0,11,24,0.458,0.5,7,12,0.583,1,8,9,2,1,1,3,9,32,21.8,0.528,0.04,0.48,2.9,22.9,13.0,10.8,1.3,1.8,9.0,38.2,0.1,0.0,0.1,0.126,-1.3,-0.9,-2.3,0.0,0,0.0,OOR,2001,0.683
Ron Mercer,SG,24,CHI,61,2535,500,1121,0.446,14,46,0.304,486,1075,0.452,0.452,188,228,0.825,72,164,236,201,78,27,129,148,1202,14.8,0.492,0.041,0.203,3.2,8.0,5.5,16.2,1.7,0.8,9.6,24.8,1.5,0.4,1.8,0.035,0.3,-2.2,-1.9,0.1,0,0.0,OOR,2001,0.183
Chris Mihm,C,21,CLE,59,1166,173,391,0.442,0,1,0.0,173,390,0.444,0.442,100,126,0.794,106,174,280,16,20,53,80,156,446,12.6,0.5,0.003,0.322,10.6,17.3,13.9,2.4,0.9,3.3,15.2,20.4,0.3,1.0,1.3,0.053,-2.9,-1.3,-4.2,-0.7,0,0.0,OOR,2001,0.366
Darius Miles,SF,19,LAC,81,2133,318,630,0.505,1,19,0.053,317,611,0.519,0.506,124,238,0.521,127,350,477,99,51,125,147,191,761,14.7,0.518,0.03,0.378,7.0,18.3,12.8,8.1,1.3,4.1,16.7,19.1,0.5,2.6,3.0,0.068,-1.3,0.8,-0.5,0.8,0,0.0,OOR,2001,0.378
Andre Miller,PG,24,CLE,82,2848,452,999,0.452,17,64,0.266,435,935,0.465,0.461,375,450,0.833,94,266,360,657,119,28,265,229,1296,20.1,0.541,0.064,0.45,3.8,10.8,7.3,40.5,2.2,0.7,18.1,23.2,6.1,1.9,8.0,0.136,3.0,-0.2,2.8,3.4,0,0.0,OOR,2001,0.366
Anthony Miller,PF,29,ATL,4,11,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,2,2,0,0,0,1,1,2,0.9,0.5,0.0,0.0,0.0,20.4,10.1,0.0,0.0,0.0,33.3,12.2,0.0,0.0,0.0,-0.082,-7.5,-2.4,-9.9,0.0,0,0.0,OOR,2001,0.305
Brad Miller,C,24,CHI,57,1434,168,386,0.435,1,5,0.2,167,381,0.438,0.437,168,226,0.743,144,275,419,107,33,38,73,176,505,16.4,0.52,0.013,0.585,11.5,23.7,17.3,13.1,1.2,2.0,13.1,18.1,2.3,1.1,3.4,0.114,-0.2,-1.0,-1.2,0.3,0,0.0,OOR,2001,0.183
Mike Miller,SF,20,ORL,82,2390,368,845,0.436,148,364,0.407,220,481,0.457,0.523,91,128,0.711,66,261,327,140,51,19,97,200,975,13.2,0.541,0.431,0.151,3.0,12.4,7.6,9.7,1.1,0.6,9.7,18.5,3.3,1.9,5.3,0.106,0.7,-0.9,-0.2,1.0,0,0.0,OOR,2001,0.524
Reggie Miller,SG,35,IND,81,3181,517,1176,0.44,170,464,0.366,347,712,0.487,0.512,323,348,0.928,38,247,285,260,81,15,133,162,1527,17.3,0.574,0.395,0.296,1.4,8.5,5.1,15.0,1.4,0.3,9.1,21.5,8.1,2.2,10.3,0.155,2.8,-0.6,2.3,3.4,0,0.0,OOR,2001,0.5
Chris Mills,SF,31,GSW,15,493,71,191,0.372,7,25,0.28,64,166,0.386,0.39,31,36,0.861,24,69,93,18,9,5,20,43,180,9.6,0.435,0.131,0.188,4.8,16.2,10.0,6.1,0.9,0.7,8.8,19.4,0.0,0.1,0.1,0.007,-2.8,-1.6,-4.4,-0.3,0,0.0,OOR,2001,0.207
Terry Mills,PF,33,IND,14,113,11,34,0.324,3,17,0.176,8,17,0.471,0.368,0,0,0.0,4,17,21,5,3,1,10,20,25,1.1,0.368,0.5,0.0,4.1,16.5,10.5,7.2,1.4,0.6,22.7,18.2,-0.4,0.1,-0.2,-0.096,-7.8,-0.4,-8.2,-0.2,0,0.0,OOR,2001,0.5
Sam Mitchell,SF,37,MIN,82,983,118,289,0.408,9,43,0.209,109,246,0.443,0.424,40,55,0.727,28,95,123,57,26,10,36,117,285,8.2,0.455,0.149,0.19,3.2,11.2,7.1,8.6,1.4,0.7,10.3,16.1,0.0,0.6,0.6,0.03,-3.7,-0.9,-4.6,-0.6,0,0.0,OOR,2001,0.573
Cuttino Mobley,SG,25,HOU,79,3002,527,1214,0.434,90,252,0.357,437,962,0.454,0.471,394,474,0.831,83,314,397,195,84,26,165,169,1538,17.7,0.541,0.208,0.39,3.3,11.8,7.7,11.5,1.5,0.6,10.4,24.3,6.2,2.0,8.2,0.13,1.7,-0.8,0.9,2.2,0,0.0,OOR,2001,0.549
Nazr Mohammed,C,23,PHI,58,912,176,369,0.477,0,1,0.0,176,368,0.478,0.477,89,126,0.706,115,192,307,19,29,35,64,113,441,19.2,0.52,0.003,0.341,14.1,23.6,18.8,3.9,1.7,2.8,13.1,24.0,1.1,1.4,2.5,0.129,-0.2,-1.3,-1.5,0.1,0,0.0,OOR,2001,0.683
Jérôme Moïso,C,22,BOS,24,135,12,30,0.4,0,1,0.0,12,29,0.414,0.4,11,26,0.423,12,30,42,3,3,4,18,29,35,3.2,0.422,0.033,0.867,9.9,27.1,18.1,3.6,1.2,2.3,30.3,20.0,-0.4,0.2,-0.3,-0.096,-9.5,-0.8,-10.3,-0.3,0,0.0,OOR,2001,0.439
Eric Montross,C,29,DET,54,649,56,138,0.406,0,0,0.0,56,138,0.406,0.406,8,31,0.258,52,121,173,19,11,26,41,115,120,5.4,0.396,0.0,0.225,8.5,20.5,14.4,4.5,0.9,2.8,21.3,12.9,-0.9,0.9,0.0,-0.001,-6.6,-0.1,-6.7,-0.8,0,0.0,OOR,2001,0.39
Mikki Moore,C,25,DET,81,1154,132,268,0.493,0,1,0.0,132,267,0.494,0.493,95,130,0.731,121,195,316,33,24,61,74,202,359,12.9,0.552,0.004,0.485,11.0,18.4,14.7,4.6,1.1,3.7,18.5,15.0,1.1,1.6,2.8,0.116,-3.4,0.8,-2.6,-0.2,0,0.0,OOR,2001,0.39
Hanno Möttölä,SF,24,ATL,73,989,123,277,0.444,0,3,0.0,123,274,0.449,0.444,73,90,0.811,49,125,174,25,11,9,67,163,319,7.5,0.504,0.011,0.325,5.5,14.2,9.8,4.2,0.6,0.6,17.5,17.3,-0.1,0.5,0.4,0.018,-5.1,-1.5,-6.6,-1.1,0,0.0,OOR,2001,0.305
Alonzo Mourning,C,30,MIA,13,306,73,141,0.518,0,1,0.0,73,140,0.521,0.518,31,55,0.564,35,66,101,12,4,31,28,24,177,24.6,0.536,0.007,0.39,13.6,25.6,19.6,8.9,0.7,7.8,14.5,30.6,0.2,0.7,0.9,0.148,1.7,1.2,2.9,0.4,0,0.0,OOR,2001,0.61
Chris Mullin,SF,37,GSW,20,374,36,106,0.34,19,52,0.365,17,54,0.315,0.429,24,28,0.857,10,31,41,19,16,10,19,28,115,10.0,0.486,0.491,0.264,2.6,9.6,5.8,7.9,2.2,1.9,13.8,15.5,0.1,0.2,0.3,0.034,-1.9,-0.1,-2.0,0.0,0,0.0,OOR,2001,0.207
Lamond Murray,SF,27,CLE,78,2225,391,925,0.423,61,165,0.37,330,760,0.434,0.456,155,211,0.735,104,236,340,124,83,27,141,173,998,13.9,0.49,0.178,0.228,5.4,12.3,8.9,10.1,2.0,0.9,12.2,23.5,0.8,1.5,2.3,0.05,-0.1,-1.0,-1.1,0.5,0,0.0,OOR,2001,0.366
Tracy Murray,SF,29,TOR,51,588,94,248,0.379,36,103,0.35,58,145,0.4,0.452,33,42,0.786,22,59,81,23,12,7,26,53,257,11.4,0.482,0.415,0.169,4.1,11.4,7.7,6.5,1.1,0.8,8.9,22.2,0.2,0.3,0.6,0.046,-0.7,-2.2,-2.9,-0.1,0,0.0,OOR,2001,0.573
Dikembe Mutombo,C,34,ATL,75,2591,269,556,0.484,0,0,0.0,269,556,0.484,0.484,211,291,0.725,307,708,1015,76,29,203,144,204,749,17.5,0.547,0.0,0.523,13.3,30.5,21.9,4.7,0.6,5.6,17.4,14.3,3.4,4.7,8.1,0.151,0.4,1.3,1.7,2.4,0,0.0,OOR,2001,0.305
Mamadou N'Diaye,C,25,TOR,3,10,1,4,0.25,0,0,0.0,1,4,0.25,0.25,2,2,1.0,1,1,2,0,0,0,0,3,4,6.6,0.41,0.0,0.5,11.0,11.6,11.3,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.083,-7.1,-4.7,-11.7,0.0,0,0.0,OOR,2001,0.573
Lee Nailon,SF,25,CHH,42,469,66,136,0.485,0,1,0.0,66,135,0.489,0.485,32,43,0.744,29,63,92,24,9,5,27,60,164,11.7,0.529,0.007,0.316,7.1,15.3,11.2,9.1,1.0,0.8,14.8,17.9,0.4,0.6,0.9,0.096,-2.5,-0.1,-2.6,-0.1,0,0.0,OOR,2001,0.561
Eduardo Nájera,PF,24,DAL,40,431,58,111,0.523,1,3,0.333,57,108,0.528,0.527,14,33,0.424,41,54,95,27,13,8,17,48,131,14.0,0.522,0.027,0.297,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15.0,0.6,0.4,1.1,0.12,0.1,-0.2,-0.1,0.2,0,0.0,OOR,2001,0.646
Steve Nash,PG,26,DAL,70,2387,386,792,0.487,89,219,0.406,297,573,0.518,0.544,231,258,0.895,46,177,223,509,72,5,205,158,1092,19.6,0.603,0.277,0.326,2.2,8.1,5.2,34.6,1.6,0.1,18.5,21.1,6.8,1.6,8.4,0.169,3.8,-1.1,2.8,2.9,0,0.0,OOR,2001,0.646
Tyrone Nesby,SF-SG,25,WAS,62,1556,189,530,0.357,49,180,0.272,140,350,0.4,0.403,85,106,0.802,51,122,173,76,51,20,65,155,512,8.9,0.444,0.34,0.2,3.8,9.2,6.5,8.2,1.7,0.9,10.1,18.5,-0.2,0.5,0.3,0.008,-2.5,-1.1,-3.6,-0.6,0,0.0,OOR,2001,0.232
Rasho Nesterović,C,24,MIN,73,1233,147,319,0.461,0,1,0.0,147,318,0.462,0.461,34,65,0.523,99,187,286,45,25,63,55,189,328,10.4,0.472,0.003,0.204,9.1,17.5,13.2,5.4,1.1,3.6,13.7,14.8,0.2,1.3,1.5,0.06,-3.5,0.0,-3.5,-0.5,0,0.0,OOR,2001,0.573
Ira Newble,SF,26,SAS,27,184,21,55,0.382,4,9,0.444,17,46,0.37,0.418,8,16,0.5,13,22,35,6,2,4,7,18,54,8.9,0.435,0.164,0.291,8.4,12.9,10.8,5.3,0.6,1.5,10.1,17.6,0.0,0.2,0.2,0.055,-2.8,-1.2,-4.0,-0.1,0,0.0,OOR,2001,0.707
Johnny Newman,SG,37,NJN,82,2049,291,695,0.419,59,176,0.335,232,519,0.447,0.461,254,297,0.855,34,142,176,115,63,10,106,229,895,13.0,0.542,0.253,0.427,1.9,8.2,4.9,10.0,1.6,0.4,11.4,20.6,2.7,0.7,3.4,0.081,-1.0,-1.1,-2.1,0.0,0,0.0,OOR,2001,0.317
Moochie Norris,PG,27,HOU,82,1654,184,413,0.446,25,89,0.281,159,324,0.491,0.476,151,194,0.778,44,154,198,283,69,2,107,84,544,16.2,0.546,0.215,0.47,3.2,10.5,6.9,27.1,2.2,0.1,17.7,16.8,3.1,1.2,4.4,0.126,0.9,0.1,1.0,1.2,0,0.0,OOR,2001,0.549
Dirk Nowitzki,PF,22,DAL,82,3125,591,1247,0.474,151,390,0.387,440,857,0.513,0.534,451,538,0.838,119,635,754,173,79,101,156,245,1784,22.8,0.601,0.313,0.431,4.4,22.1,13.5,9.4,1.3,2.3,9.5,23.8,10.3,4.3,14.6,0.224,4.9,0.5,5.4,5.9,0,0.0,OOR,2001,0.646
Jermaine O'Neal,C,22,IND,81,2641,404,868,0.465,0,5,0.0,404,863,0.468,0.465,233,388,0.601,249,545,794,98,49,228,161,280,1041,17.5,0.501,0.006,0.447,11.0,22.7,17.0,6.7,1.0,6.2,13.4,21.2,1.7,4.7,6.4,0.116,-0.8,1.0,0.3,1.5,0,0.0,OOR,2001,0.5
Shaquille O'Neal,C,28,LAL,74,2924,813,1422,0.572,0,2,0.0,813,1420,0.573,0.572,499,972,0.513,291,649,940,277,47,204,218,256,2125,30.2,0.574,0.001,0.684,11.3,24.8,18.1,18.8,0.8,4.9,10.5,31.6,11.1,3.9,14.9,0.245,7.0,0.7,7.7,7.1,7,0.466,Candidate,2001,0.683
Charles Oakley,PF,37,TOR,78,2767,305,786,0.388,11,49,0.224,294,737,0.399,0.395,127,152,0.836,142,599,741,264,76,48,139,258,748,11.6,0.439,0.062,0.193,5.6,25.0,15.1,14.6,1.4,1.2,14.0,16.0,0.2,3.5,3.7,0.065,-2.2,0.8,-1.4,0.4,0,0.0,OOR,2001,0.573
Lamar Odom,PF,21,LAC,76,2836,481,1046,0.46,80,253,0.316,401,793,0.506,0.498,262,386,0.679,110,482,592,392,74,122,264,236,1304,18.9,0.536,0.242,0.369,4.6,18.9,11.9,25.0,1.4,3.0,17.8,24.1,3.2,3.3,6.5,0.111,2.9,1.1,4.0,4.3,0,0.0,OOR,2001,0.378
Hakeem Olajuwon,C,38,HOU,58,1545,283,568,0.498,0,1,0.0,283,567,0.499,0.498,123,198,0.621,124,307,431,72,70,88,81,141,689,20.7,0.526,0.002,0.349,9.5,22.4,16.1,8.3,2.4,4.0,11.0,21.9,2.4,2.6,5.0,0.155,1.3,1.5,2.8,1.9,0,0.0,OOR,2001,0.549
Kevin Ollie,PG,28,PHI,70,925,76,192,0.396,1,3,0.333,75,189,0.397,0.398,63,89,0.708,16,79,95,146,30,1,49,84,216,10.3,0.467,0.016,0.464,2.0,9.6,5.8,24.5,1.7,0.1,17.5,13.7,0.5,0.9,1.4,0.075,-2.8,0.6,-2.2,0.0,0,0.0,OOR,2001,0.683
Michael Olowokandi,C,25,LAC,82,2127,308,708,0.435,0,0,0.0,308,708,0.435,0.435,85,156,0.545,168,357,525,46,30,108,169,250,701,10.0,0.451,0.0,0.22,9.3,18.7,14.1,3.7,0.8,3.6,17.9,20.5,-2.6,2.2,-0.4,-0.008,-4.7,-0.8,-5.5,-1.9,0,0.0,OOR,2001,0.378
Greg Ostertag,C,27,UTA,81,1491,139,281,0.495,1,2,0.5,138,279,0.495,0.496,84,151,0.556,164,251,415,22,22,142,63,215,363,13.3,0.522,0.007,0.537,13.9,20.4,17.3,2.3,0.8,7.7,15.3,12.7,1.5,2.3,3.8,0.121,-1.8,1.0,-0.8,0.4,0,0.0,OOR,2001,0.646
Bo Outlaw,PF,29,ORL,80,2534,226,368,0.614,1,2,0.5,225,366,0.615,0.615,129,225,0.573,211,408,619,225,105,137,141,241,582,15.7,0.623,0.005,0.611,9.0,18.3,13.6,13.3,2.1,4.0,23.2,10.6,3.9,4.0,7.9,0.15,0.4,2.6,3.1,3.2,0,0.0,OOR,2001,0.524
Doug Overton,PG,31,NJN,21,475,52,139,0.374,11,36,0.306,41,103,0.398,0.414,10,16,0.625,4,35,39,72,8,0,31,37,125,7.5,0.428,0.259,0.115,0.9,8.8,4.7,25.5,0.9,0.0,17.5,16.9,-0.4,0.1,-0.3,-0.026,-3.3,-2.3,-5.6,-0.4,0,0.0,OOR,2001,0.317
Billy Owens,PF,31,DET,45,793,88,230,0.383,3,20,0.15,85,210,0.405,0.389,19,40,0.475,84,121,205,55,32,12,39,93,198,10.5,0.4,0.087,0.174,11.1,16.7,13.8,11.1,2.0,1.1,13.6,15.7,-0.3,1.1,0.8,0.048,-2.6,0.7,-1.9,0.0,0,0.0,OOR,2001,0.39
Olumide Oyedeji,C,19,SEA,30,221,18,37,0.486,0,0,0.0,18,37,0.486,0.486,9,12,0.75,24,43,67,2,7,10,11,40,45,10.6,0.532,0.0,0.324,12.5,22.2,17.4,1.3,1.7,3.3,20.6,10.9,0.1,0.3,0.4,0.09,-3.8,0.0,-3.8,-0.1,0,0.0,OOR,2001,0.537
Robert Pack,PG,31,DEN,74,1260,181,426,0.425,12,31,0.387,169,395,0.428,0.439,105,137,0.766,30,107,137,293,65,1,135,114,479,14.8,0.493,0.073,0.322,2.6,9.3,5.9,38.2,2.7,0.1,21.7,22.0,0.4,0.7,1.1,0.043,-0.8,-0.8,-1.6,0.1,0,0.0,OOR,2001,0.488
Scott Padgett,PF,24,UTA,27,127,18,43,0.419,5,9,0.556,13,34,0.382,0.477,15,20,0.75,19,20,39,5,6,3,10,21,56,17.6,0.541,0.209,0.465,18.9,19.1,19.0,6.5,2.5,1.9,16.2,22.4,0.2,0.2,0.4,0.158,0.4,-1.8,-1.4,0.0,0,0.0,OOR,2001,0.646
Milt Palacio,PG,22,BOS,58,1141,126,267,0.472,12,36,0.333,114,231,0.494,0.494,78,92,0.848,25,77,102,151,48,0,80,83,342,12.3,0.556,0.135,0.345,2.4,8.2,5.2,22.5,2.2,0.0,20.6,15.4,1.1,0.7,1.8,0.076,-1.8,-0.5,-2.4,-0.1,0,0.0,OOR,2001,0.439
Andy Panko,SF,23,ATL,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017,-3.2,-2.9,-6.2,0.0,0,0.0,OOR,2001,0.305
Cherokee Parks,C,28,LAC,65,1054,134,274,0.489,0,6,0.0,134,268,0.5,0.489,31,44,0.705,71,158,229,46,25,36,41,122,299,12.6,0.51,0.022,0.161,7.9,16.9,12.5,7.3,1.3,2.4,12.3,14.6,0.9,1.0,1.9,0.086,-1.7,0.3,-1.4,0.2,0,0.0,OOR,2001,0.378
Ruben Patterson,SF,25,SEA,76,2059,370,749,0.494,2,36,0.056,368,713,0.516,0.495,246,361,0.681,183,199,382,161,103,45,155,176,988,19.3,0.544,0.048,0.482,10.3,11.0,10.7,13.4,2.6,1.6,14.6,23.3,3.8,1.7,5.5,0.128,2.0,-0.1,1.9,2.1,0,0.0,OOR,2001,0.537
