Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Mike McGee,SF,25,LAL,76,1170,329,612,0.538,22,61,0.361,307,551,0.557,0.556,94,160,0.588,97,68,165,71,39,7,81,147,774,17.3,0.567,0.1,0.261,10.4,6.0,8.0,8.4,1.6,0.3,10.6,26.4,2.1,0.9,3.0,0.122,0.7,-2.3,-1.6,0.1,0,0.0,OOR,1985,0.756
Kevin McHale,PF,27,BOS,79,2653,605,1062,0.57,0,6,0.0,605,1056,0.573,0.57,355,467,0.76,229,483,712,141,28,120,157,234,1565,20.7,0.617,0.006,0.44,10.0,19.2,14.8,7.4,0.5,2.4,11.0,21.9,7.6,3.4,11.0,0.199,2.7,-0.2,2.5,3.0,0,0.0,OOR,1985,0.768
Kevin McKenna,SG,26,NJN,29,535,61,134,0.455,5,13,0.385,56,121,0.463,0.474,38,43,0.884,20,29,49,58,30,7,32,63,165,10.9,0.539,0.097,0.321,4.1,6.3,5.1,13.4,2.7,0.8,17.3,14.0,0.4,0.5,0.9,0.082,-2.1,0.9,-1.2,0.1,0,0.0,OOR,1985,0.512
Tom McMillen,C,32,WSB,69,1547,252,534,0.472,0,5,0.0,252,529,0.476,0.472,112,135,0.83,64,146,210,52,8,17,44,163,616,10.4,0.519,0.009,0.253,4.5,10.7,7.5,4.6,0.2,0.6,6.9,17.2,1.2,1.4,2.7,0.082,-2.5,-1.1,-3.6,-0.6,0,0.0,OOR,1985,0.488
Mark McNamara,C,25,KCK,45,273,40,76,0.526,0,0,0.0,40,76,0.526,0.526,32,62,0.516,31,43,74,6,7,8,19,27,112,12.9,0.542,0.0,0.816,13.1,17.7,15.4,2.8,1.2,1.6,15.5,17.7,0.2,0.2,0.4,0.062,-1.4,-1.9,-3.3,-0.1,0,0.0,OOR,1985,0.378
Joe Meriweather,C,31,KCK,76,1061,121,243,0.498,1,2,0.5,120,241,0.498,0.5,96,124,0.774,94,169,263,27,17,28,50,181,339,10.2,0.57,0.008,0.51,10.2,18.0,14.1,3.1,0.7,1.4,14.4,12.9,1.3,0.6,1.8,0.083,-2.2,-1.0,-3.2,-0.3,0,0.0,OOR,1985,0.378
Larry Micheaux,PF,24,HOU,57,565,91,157,0.58,0,3,0.0,91,154,0.591,0.58,29,43,0.674,62,81,143,30,20,21,36,75,211,14.8,0.6,0.019,0.274,12.3,15.9,14.1,6.8,1.7,2.1,17.0,14.9,0.8,0.8,1.6,0.137,-0.4,0.7,0.3,0.3,0,0.0,OOR,1985,0.585
Mike Mitchell,SF,29,SAS,82,2853,775,1558,0.497,5,23,0.217,770,1535,0.502,0.499,269,346,0.777,145,272,417,151,61,27,144,219,1824,16.5,0.533,0.015,0.222,5.9,10.5,8.3,8.0,1.0,0.5,7.8,26.0,4.4,1.6,6.0,0.101,1.1,-2.2,-1.1,0.6,0,0.0,OOR,1985,0.5
Paul Mokeski,C,28,MIL,79,1586,205,429,0.478,0,2,0.0,205,427,0.48,0.478,81,116,0.698,107,303,410,99,28,35,85,266,491,10.1,0.511,0.005,0.27,7.5,21.1,14.3,8.1,0.8,1.3,15.0,14.5,0.7,2.6,3.4,0.102,-2.7,1.0,-1.7,0.1,0,0.0,OOR,1985,0.72
Sidney Moncrief,PG,27,MIL,73,2734,561,1162,0.483,9,33,0.273,552,1129,0.489,0.487,454,548,0.828,149,242,391,382,117,39,184,197,1585,20.1,0.565,0.028,0.472,6.1,9.8,7.9,20.1,2.1,0.8,11.6,23.6,7.3,3.9,11.2,0.197,3.8,1.0,4.8,4.7,0,0.083,Candidate,1985,0.72
Johnny Moore,PG,26,SAS,82,2689,416,910,0.457,25,89,0.281,391,821,0.476,0.471,189,248,0.762,94,284,378,816,229,18,236,247,1046,18.3,0.513,0.098,0.273,4.1,11.6,7.9,38.9,3.9,0.4,18.8,18.7,3.7,3.5,7.2,0.128,2.1,1.5,3.7,3.9,0,0.0,OOR,1985,0.5
Jay Murphy,PF,22,LAC,23,149,8,50,0.16,0,1,0.0,8,49,0.163,0.16,12,21,0.571,6,35,41,4,1,2,8,21,28,-0.9,0.236,0.02,0.42,4.6,25.2,15.2,3.2,0.3,0.7,11.9,18.4,-0.6,0.1,-0.5,-0.154,-9.6,-2.8,-12.4,-0.4,0,0.0,OOR,1985,0.378
Larry Nance,PF,25,PHO,61,2202,515,877,0.587,1,2,0.5,514,875,0.587,0.588,180,254,0.709,195,341,536,159,88,104,136,185,1211,20.6,0.612,0.002,0.29,10.2,17.3,13.8,11.1,1.9,2.6,12.1,20.8,4.7,3.2,7.9,0.173,3.2,1.2,4.4,3.5,0,0.0,OOR,1985,0.439
Calvin Natt,PF,28,DEN,78,2657,685,1255,0.546,0,3,0.0,685,1252,0.547,0.546,447,564,0.793,209,401,610,238,75,33,190,182,1817,21.8,0.604,0.002,0.449,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,8.0,2.3,10.2,0.185,4.2,-1.0,3.1,3.4,0,0.028,Candidate,1985,0.634
Kenny Natt,SG,26,UTA,8,29,2,6,0.333,0,0,0.0,2,6,0.333,0.333,2,4,0.5,2,1,3,3,2,0,3,3,6,4.7,0.387,0.0,0.667,7.6,3.5,5.5,11.2,3.2,0.0,27.9,14.7,-0.1,0.0,0.0,-0.063,-4.8,0.0,-4.8,0.0,0,0.0,OOR,1985,0.5
Ed Nealy,PF,24,KCK,22,225,26,44,0.591,0,0,0.0,26,44,0.591,0.591,10,19,0.526,15,29,44,18,3,1,12,26,62,9.6,0.592,0.0,0.432,7.7,14.6,11.2,9.9,0.6,0.2,18.6,11.3,0.2,0.1,0.3,0.058,-1.1,-1.3,-2.4,0.0,0,0.0,OOR,1985,0.378
Chuck Nevitt,C,25,LAL,11,59,5,17,0.294,0,0,0.0,5,17,0.294,0.294,2,8,0.25,5,15,20,3,0,15,10,20,12,2.1,0.292,0.0,0.471,10.7,26.4,19.3,5.6,0.0,13.7,32.8,20.9,-0.3,0.1,-0.2,-0.158,-14.8,3.1,-11.7,-0.1,0,0.0,OOR,1985,0.756
Kurt Nimphius,C,26,DAL,82,2010,196,434,0.452,0,6,0.0,196,428,0.458,0.452,108,140,0.771,136,272,408,183,30,126,95,262,500,10.9,0.504,0.014,0.323,7.5,15.8,11.6,11.4,0.7,3.6,16.1,12.3,1.3,2.0,3.3,0.079,-1.9,1.6,-0.3,0.9,0,0.0,OOR,1985,0.537
Norm Nixon,PG,29,LAC,81,2894,596,1281,0.465,33,99,0.333,563,1182,0.476,0.478,170,218,0.78,55,163,218,711,95,4,273,175,1395,15.6,0.507,0.077,0.17,2.2,6.0,4.2,35.7,1.6,0.1,16.5,23.2,2.5,1.2,3.7,0.061,1.4,-1.9,-0.6,1.1,0,0.0,OOR,1985,0.378
