Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Ben Handlogten,C,30,17,172,25,47,0.532,0,0,0.0,25,47,0.532,0.532,18,27,0.667,22,33,55,6,3,4,10,32,68,17.1,0.577,0.0,0.574,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,0.4,0.2,0.6,0.168,-0.4,-1.6,-2.0,0.0,0,0.0,OOR,2004
Travis Hansen,SF,25,41,507,46,130,0.354,9,30,0.3,37,100,0.37,0.388,22,27,0.815,30,40,70,19,10,9,15,67,123,7.2,0.433,0.231,0.208,6.8,8.8,7.8,6.0,1.0,1.3,9.6,14.1,0.1,0.1,0.2,0.019,-3.8,-2.4,-6.2,-0.5,0,0.0,OOR,2004
Anfernee Hardaway,SG,32,76,2095,279,679,0.411,30,79,0.38,249,600,0.415,0.433,111,138,0.804,69,218,287,176,70,20,107,146,699,11.8,0.472,0.116,0.203,3.8,11.9,7.9,13.9,1.8,0.7,12.6,18.6,0.6,1.4,2.0,0.046,-1.4,-0.3,-1.7,0.1,0,0.0,OOR,2004
Matt Harpring,SF,27,31,1134,193,410,0.471,8,33,0.242,185,377,0.491,0.48,108,157,0.688,91,156,247,63,22,2,65,102,502,16.1,0.524,0.08,0.383,9.8,17.3,13.5,10.9,1.1,0.1,11.9,22.3,1.9,0.9,2.8,0.116,1.0,-1.8,-0.8,0.3,0,0.0,OOR,2004
Al Harrington,PF,23,79,2441,421,909,0.463,21,77,0.273,400,832,0.481,0.475,185,252,0.734,163,345,508,131,80,22,163,250,1048,14.9,0.514,0.085,0.277,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,1.8,4.1,5.9,0.116,-0.9,0.2,-0.7,0.8,0,0.0,OOR,2004
Othella Harrington,PF,30,56,872,100,202,0.495,0,0,0.0,100,202,0.495,0.495,58,78,0.744,58,119,177,29,12,14,65,134,258,9.0,0.546,0.0,0.386,7.8,15.5,11.7,5.5,0.7,1.2,21.6,16.0,0.2,0.7,0.8,0.046,-4.0,-0.6,-4.6,-0.6,0,0.0,OOR,2004
Lucious Harris,PG,33,69,1504,187,463,0.404,38,101,0.376,149,362,0.412,0.445,66,78,0.846,39,101,140,135,41,2,53,74,478,11.1,0.481,0.218,0.168,3.1,7.9,5.5,15.2,1.5,0.1,9.6,17.2,0.9,1.7,2.5,0.081,-1.7,-0.5,-2.2,-0.1,0,0.0,OOR,2004
Jason Hart,PG,25,53,660,71,159,0.447,2,9,0.222,69,150,0.46,0.453,33,43,0.767,10,69,79,81,28,5,29,59,177,12.3,0.497,0.057,0.27,1.7,11.5,6.7,20.1,2.3,0.6,14.0,14.5,0.6,1.3,1.9,0.139,-2.8,3.0,0.2,0.4,0,0.0,OOR,2004
Donnell Harvey,PF,23,60,783,89,201,0.443,0,3,0.0,89,198,0.449,0.443,61,83,0.735,48,116,164,21,24,27,45,129,239,10.4,0.503,0.015,0.413,6.9,17.0,11.9,4.3,1.6,2.5,15.9,16.3,0.2,0.5,0.7,0.043,-3.7,-0.3,-4.0,-0.4,0,0.0,OOR,2004
Udonis Haslem,PF,23,75,1795,205,447,0.459,0,3,0.0,205,444,0.462,0.459,140,183,0.765,189,284,473,51,33,24,74,197,550,13.7,0.521,0.007,0.409,12.1,18.7,15.4,4.9,1.0,1.1,12.3,15.8,2.7,2.1,4.8,0.128,-1.1,-0.9,-2.0,0.0,0,0.0,OOR,2004
Trenton Hassell,SG,24,81,2264,177,381,0.465,4,13,0.308,173,368,0.47,0.47,48,61,0.787,68,189,257,133,36,54,46,200,406,8.2,0.498,0.034,0.16,3.6,9.0,6.5,8.5,0.9,1.7,10.1,9.5,1.7,2.3,4.0,0.084,-2.2,0.9,-1.3,0.4,0,0.0,OOR,2004
Jarvis Hayes,SF,22,70,2044,278,695,0.4,40,131,0.305,238,564,0.422,0.429,77,98,0.786,71,193,264,106,71,11,110,157,673,9.4,0.456,0.188,0.141,3.8,10.9,7.2,9.3,1.8,0.4,13.0,18.4,-0.6,1.1,0.5,0.012,-3.0,-1.0,-4.0,-1.1,0,0.0,OOR,2004
Brendan Haywood,C,24,77,1484,200,388,0.515,0,1,0.0,200,387,0.517,0.515,137,234,0.585,186,201,387,43,32,100,80,154,537,17.2,0.547,0.003,0.603,13.7,15.6,14.6,5.2,1.1,4.9,14.0,17.0,2.4,1.4,3.8,0.123,-0.2,-0.5,-0.7,0.5,0,0.0,OOR,2004
Shane Heal,PG,33,6,72,7,24,0.292,4,18,0.222,3,6,0.5,0.375,4,5,0.8,1,3,4,5,1,0,5,2,22,5.3,0.42,0.75,0.208,1.6,4.6,3.1,11.2,0.7,0.0,16.0,20.0,-0.1,0.1,0.0,-0.006,-3.2,-0.4,-3.6,0.0,0,0.0,OOR,2004
Alan Henderson,PF,31,6,68,10,21,0.476,0,0,0.0,10,21,0.476,0.476,4,6,0.667,11,10,21,2,1,2,3,1,24,18.2,0.508,0.0,0.286,18.5,16.5,17.5,5.2,0.8,2.2,11.3,17.8,0.1,0.0,0.2,0.109,3.1,-2.1,1.0,0.1,0,0.0,OOR,2004
Nenê,PF,21,77,2504,334,630,0.53,0,2,0.0,334,628,0.532,0.53,240,352,0.682,154,349,503,168,116,41,183,280,908,14.8,0.578,0.003,0.559,6.8,16.0,11.3,10.7,2.4,1.2,18.9,17.0,3.1,3.0,6.1,0.117,-0.9,0.7,-0.3,1.1,0,0.0,OOR,2004
Tyrone Hill,PF,35,5,38,3,5,0.6,0,0,0.0,3,5,0.6,0.6,3,4,0.75,5,3,8,0,0,1,2,10,9,8.2,0.666,0.0,0.8,15.2,9.3,12.3,0.0,0.0,2.1,22.8,10.8,0.1,0.0,0.1,0.123,-4.4,-0.8,-5.2,0.0,0,0.0,OOR,2004
Kirk Hinrich,PG,23,76,2706,318,823,0.386,144,369,0.39,174,454,0.383,0.474,135,168,0.804,42,217,259,517,101,21,204,276,915,13.1,0.51,0.448,0.204,1.7,9.0,5.2,32.5,1.9,0.6,18.5,18.2,2.1,1.9,4.1,0.072,-0.5,-0.4,-0.8,0.8,0,0.0,OOR,2004
Fred Hoiberg,SG,31,79,1804,178,383,0.465,76,172,0.442,102,211,0.483,0.564,98,116,0.845,21,247,268,109,66,10,44,136,530,13.6,0.611,0.449,0.303,1.4,14.8,8.5,9.0,2.0,0.4,9.2,12.5,3.6,2.6,6.1,0.163,0.2,1.9,2.0,1.8,0,0.0,OOR,2004
Robert Horry,PF,33,81,1290,141,348,0.405,41,108,0.38,100,240,0.417,0.464,69,107,0.645,108,164,272,101,48,49,55,165,392,14.5,0.496,0.31,0.307,9.5,14.0,11.8,12.8,2.0,2.8,12.2,16.1,1.7,2.9,4.6,0.171,0.0,2.7,2.7,1.5,0,0.0,OOR,2004
Eddie House,SG,25,60,1188,161,449,0.359,51,136,0.375,110,313,0.351,0.415,36,45,0.8,28,110,138,148,65,4,63,92,409,12.0,0.436,0.303,0.1,2.7,10.6,6.6,21.6,2.9,0.2,11.8,19.8,0.2,0.5,0.7,0.027,-1.0,-0.3,-1.3,0.2,0,0.0,OOR,2004
Allan Houston,SG,32,50,1799,340,781,0.435,87,202,0.431,253,579,0.437,0.491,157,172,0.913,20,101,121,99,38,2,102,105,924,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,2.5,0.6,3.1,0.083,1.1,-1.6,-0.5,0.7,0,0.0,OOR,2004
Josh Howard,SF,23,67,1589,229,532,0.43,20,66,0.303,209,466,0.448,0.449,97,138,0.703,149,219,368,97,69,54,67,168,575,15.7,0.485,0.124,0.259,9.9,15.4,12.6,8.8,2.2,2.5,10.2,18.2,2.3,1.2,3.5,0.104,0.2,-0.2,-0.1,0.8,0,0.0,OOR,2004
Juwan Howard,PF,30,81,2877,529,1169,0.453,0,1,0.0,529,1168,0.453,0.453,318,393,0.809,171,399,570,158,54,22,178,284,1376,15.6,0.513,0.001,0.336,6.6,16.1,11.2,10.0,1.0,0.6,11.7,23.9,3.6,0.0,3.6,0.059,-0.3,-2.5,-2.9,-0.6,0,0.0,OOR,2004
Troy Hudson,PG,27,29,503,80,207,0.386,31,77,0.403,49,130,0.377,0.461,27,33,0.818,4,31,35,70,7,0,34,32,218,12.5,0.492,0.372,0.159,1.0,6.7,4.0,22.9,0.8,0.0,13.3,23.9,0.3,0.3,0.6,0.058,0.1,-2.1,-2.0,0.0,0,0.0,OOR,2004
Larry Hughes,SG,25,61,2061,401,1009,0.397,79,232,0.341,322,777,0.414,0.437,267,335,0.797,96,230,326,148,95,26,152,147,1148,17.6,0.496,0.23,0.332,5.1,12.9,8.9,14.3,2.4,0.9,11.6,28.1,2.1,1.6,3.8,0.088,1.7,-0.7,0.9,1.5,0,0.0,OOR,2004
Ryan Humphrey,PF,24,2,11,1,4,0.25,0,1,0.0,1,3,0.333,0.25,0,0,0.0,2,1,3,1,1,0,2,3,2,-1.0,0.25,0.25,0.0,20.3,10.4,15.4,13.9,4.8,0.0,33.3,24.6,-0.1,0.0,0.0,-0.217,-12.2,-2.3,-14.6,0.0,0,0.0,OOR,2004
Brandon Hunter,PF,23,36,406,53,116,0.457,0,3,0.0,53,113,0.469,0.457,19,43,0.442,50,68,118,19,13,1,22,40,125,12.6,0.463,0.026,0.371,14.4,18.8,16.6,7.9,1.6,0.2,14.0,17.6,0.2,0.4,0.6,0.066,-1.1,-1.3,-2.4,0.0,0,0.0,OOR,2004
Lindsey Hunter,SG,33,33,661,49,143,0.343,14,50,0.28,35,93,0.376,0.392,5,8,0.625,13,54,67,85,39,6,34,45,117,9.0,0.399,0.35,0.056,2.3,9.3,5.9,20.7,3.2,0.7,18.8,12.8,-0.4,1.3,0.9,0.067,-3.4,3.1,-0.2,0.3,0,0.0,OOR,2004
Steven Hunter,C,22,59,789,82,155,0.529,0,0,0.0,82,155,0.529,0.529,23,69,0.333,54,116,170,12,5,73,29,101,187,11.2,0.504,0.0,0.445,7.6,17.0,12.2,2.4,0.3,6.7,13.5,12.3,0.3,0.3,0.6,0.034,-3.1,0.0,-3.0,-0.2,0,0.0,OOR,2004
Zydrunas Ilgauskas,C,28,81,2539,466,965,0.483,2,7,0.286,464,958,0.484,0.484,303,406,0.746,279,374,653,109,39,201,163,277,1237,20.2,0.541,0.007,0.421,12.1,16.3,14.2,7.8,0.8,5.6,12.5,23.1,5.0,2.8,7.8,0.147,1.1,-0.2,0.9,1.9,0,0.0,OOR,2004
Allen Iverson,SG,28,48,2040,435,1125,0.387,57,199,0.286,378,926,0.408,0.412,339,455,0.745,34,144,178,324,115,5,209,87,1266,19.3,0.478,0.177,0.404,2.0,8.2,5.1,34.4,3.1,0.2,13.6,35.3,0.5,2.3,2.8,0.066,2.7,-0.6,2.1,2.1,0,0.0,OOR,2004
Bobby Jackson,SG,30,50,1185,263,592,0.444,81,219,0.37,182,373,0.488,0.513,82,109,0.752,55,119,174,105,49,8,63,106,689,19.2,0.538,0.37,0.184,5.4,11.1,8.3,15.8,2.1,0.5,9.0,26.8,2.3,0.8,3.1,0.124,3.1,-1.0,2.1,1.2,0,0.0,OOR,2004
Jim Jackson,SF,33,80,3119,382,900,0.424,162,405,0.4,220,495,0.444,0.514,107,127,0.843,52,435,487,226,86,23,175,227,1033,12.2,0.54,0.45,0.141,2.1,15.6,9.2,12.8,1.5,0.6,15.5,17.3,2.2,4.4,6.6,0.102,-0.4,1.0,0.6,2.1,0,0.0,OOR,2004
Marc Jackson,PF,29,22,598,71,171,0.415,0,1,0.0,71,170,0.418,0.415,64,81,0.79,45,81,126,18,12,6,24,45,206,13.2,0.498,0.006,0.474,8.9,15.8,12.4,5.4,1.1,0.8,10.4,18.1,0.7,0.6,1.3,0.1,-0.9,-1.2,-2.2,0.0,0,0.0,OOR,2004
Mark Jackson,PG,38,42,577,34,100,0.34,7,41,0.171,27,59,0.458,0.375,28,39,0.718,10,60,70,119,17,1,53,41,103,8.9,0.44,0.41,0.39,2.2,11.7,7.2,32.8,1.6,0.1,31.1,14.1,-0.3,0.7,0.4,0.034,-3.2,-0.3,-3.5,-0.2,0,0.0,OOR,2004
Stephen Jackson,SF,25,80,2940,536,1261,0.425,145,427,0.34,391,834,0.469,0.483,233,297,0.785,97,273,370,244,142,20,223,216,1450,16.1,0.521,0.339,0.236,3.8,10.4,7.1,15.7,2.6,0.5,13.8,25.0,2.7,1.8,4.4,0.072,1.0,-0.8,0.1,1.5,0,0.0,OOR,2004
Casey Jacobsen,SF,22,78,1828,150,360,0.417,75,180,0.417,75,180,0.417,0.521,91,111,0.82,42,159,201,98,48,9,68,144,466,9.6,0.57,0.5,0.308,2.6,10.0,6.3,8.0,1.4,0.4,14.3,11.8,2.1,0.5,2.6,0.068,-1.2,-0.6,-1.8,0.1,0,0.0,OOR,2004
Jerome James,C,28,65,990,129,259,0.498,0,0,0.0,129,259,0.498,0.498,66,100,0.66,78,152,230,32,20,60,82,180,324,11.3,0.535,0.0,0.386,9.4,18.0,13.7,5.3,1.1,4.6,21.3,18.0,0.1,0.6,0.7,0.036,-4.6,-0.1,-4.7,-0.7,0,0.0,OOR,2004
LeBron James,SG,19,79,3122,622,1492,0.417,63,217,0.29,559,1275,0.438,0.438,347,460,0.754,99,333,432,465,130,58,273,149,1654,18.3,0.488,0.145,0.308,3.5,11.8,7.6,27.8,2.2,1.3,13.9,28.2,2.4,2.6,5.1,0.078,2.3,-0.6,1.7,2.9,0,0.009,Candidate,2004
Mike James,PG,28,81,2196,272,657,0.414,106,281,0.377,166,376,0.441,0.495,103,127,0.811,28,206,234,339,96,3,124,156,753,14.4,0.528,0.428,0.193,1.5,10.6,6.1,26.1,2.3,0.1,14.8,17.4,3.0,2.2,5.2,0.113,0.0,0.2,0.2,1.2,0,0.0,OOR,2004
Antawn Jamison,SF,27,82,2376,488,913,0.535,16,40,0.4,472,873,0.541,0.543,220,294,0.748,233,287,520,70,83,30,81,174,1212,21.2,0.581,0.044,0.322,10.4,13.5,11.9,4.7,1.8,0.9,7.2,20.7,8.1,1.0,9.0,0.183,3.3,-1.5,1.7,2.2,0,0.0,OOR,2004
Marko Jarić,PG,25,58,1760,185,477,0.388,51,150,0.34,134,327,0.41,0.441,74,101,0.733,44,131,175,281,93,20,115,132,495,12.6,0.475,0.314,0.212,2.8,8.5,5.7,26.3,2.8,0.8,18.1,16.0,0.9,0.6,1.5,0.042,-0.6,0.0,-0.7,0.6,0,0.0,OOR,2004
Chris Jefferies,SF-SG,23,21,195,27,72,0.375,17,42,0.405,10,30,0.333,0.493,13,20,0.65,5,24,29,7,4,7,19,36,84,8.4,0.52,0.583,0.278,2.7,13.8,8.1,7.1,1.1,2.6,19.0,23.0,-0.2,0.2,0.0,0.0,-3.7,-0.6,-4.3,-0.1,0,0.0,OOR,2004
Richard Jefferson,SF,23,82,3133,555,1115,0.498,48,132,0.364,507,983,0.516,0.519,357,468,0.763,109,355,464,315,92,28,198,224,1515,18.1,0.573,0.118,0.42,4.1,13.3,8.7,18.7,1.6,0.7,13.0,22.8,6.5,4.4,11.0,0.168,1.9,0.4,2.3,3.4,0,0.0,OOR,2004
Jared Jeffries,PF,22,82,1913,177,469,0.377,5,30,0.167,172,439,0.392,0.383,105,171,0.614,180,244,424,93,48,28,107,212,464,8.7,0.426,0.064,0.365,10.3,14.7,12.4,8.1,1.3,1.1,16.4,15.1,-0.6,1.2,0.6,0.014,-3.6,-1.0,-4.6,-1.2,0,0.0,OOR,2004
Britton Johnsen,C,24,20,290,17,59,0.288,1,12,0.083,16,47,0.34,0.297,7,16,0.438,15,30,45,12,7,1,14,28,42,2.6,0.318,0.203,0.271,5.7,12.0,8.8,6.1,1.3,0.2,17.5,12.5,-0.5,0.0,-0.6,-0.096,-6.1,-1.7,-7.8,-0.4,0,0.0,OOR,2004
Anthony Johnson,PG,29,73,1598,167,411,0.406,41,122,0.336,126,289,0.436,0.456,75,94,0.798,28,102,130,202,64,8,75,138,450,11.6,0.497,0.297,0.229,2.0,7.6,4.8,21.4,2.2,0.4,14.2,15.6,1.4,2.2,3.6,0.109,-1.6,1.2,-0.4,0.6,0,0.0,OOR,2004
Avery Johnson,PG,38,46,637,80,199,0.402,0,3,0.0,80,196,0.408,0.402,52,78,0.667,3,30,33,111,26,3,51,34,212,11.7,0.454,0.015,0.392,0.5,5.3,2.9,29.1,2.2,0.3,17.9,20.6,-0.2,0.4,0.2,0.016,-2.1,-0.7,-2.8,-0.1,0,0.0,OOR,2004
DerMarr Johnson,SF,23,21,287,36,97,0.371,13,36,0.361,23,61,0.377,0.438,28,31,0.903,5,34,39,11,8,7,16,32,113,11.5,0.511,0.371,0.32,2.0,13.5,7.8,6.4,1.5,1.8,12.6,20.5,0.1,0.3,0.4,0.069,-1.3,-0.6,-1.8,0.0,0,0.0,OOR,2004
Ervin Johnson,C,36,66,965,55,103,0.534,0,1,0.0,55,102,0.539,0.534,17,28,0.607,61,171,232,24,27,43,30,156,127,8.5,0.551,0.01,0.272,7.6,19.2,13.7,3.5,1.5,3.2,20.6,7.1,0.6,1.7,2.3,0.115,-3.7,2.4,-1.3,0.2,0,0.0,OOR,2004
Joe Johnson,SG,22,82,3331,555,1291,0.43,83,272,0.305,472,1019,0.463,0.462,174,232,0.75,80,305,385,362,93,26,199,177,1367,13.9,0.491,0.211,0.18,2.7,10.5,6.6,18.6,1.4,0.6,12.5,21.6,2.2,1.1,3.3,0.047,0.1,-1.4,-1.3,0.6,0,0.0,OOR,2004
Linton Johnson,SF,23,41,734,72,203,0.355,7,33,0.212,65,170,0.382,0.372,22,37,0.595,59,124,183,27,37,32,37,90,173,9.6,0.394,0.163,0.182,8.5,19.0,13.6,6.1,2.6,3.2,14.4,15.6,-0.8,1.1,0.4,0.023,-4.4,1.1,-3.3,-0.2,0,0.0,OOR,2004
Dahntay Jones,SG,23,20,154,15,53,0.283,1,4,0.25,14,49,0.286,0.292,5,11,0.455,7,16,23,12,5,6,12,23,36,2.5,0.311,0.075,0.208,5.1,11.9,8.4,12.0,1.7,2.8,17.2,20.4,-0.5,0.2,-0.4,-0.114,-7.1,-0.6,-7.7,-0.2,0,0.0,OOR,2004
Damon Jones,PG,27,82,2016,210,524,0.401,98,273,0.359,112,251,0.446,0.494,55,72,0.764,15,155,170,478,30,4,103,92,573,14.2,0.516,0.521,0.137,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,3.6,0.3,3.9,0.093,2.0,-1.9,0.0,1.0,0,0.0,OOR,2004
Eddie Jones,SG,32,81,2998,473,1156,0.409,177,479,0.37,296,677,0.437,0.486,278,333,0.835,38,270,308,258,92,34,129,226,1401,16.7,0.538,0.414,0.288,1.5,10.6,6.0,16.1,1.7,0.9,9.0,22.5,6.2,3.0,9.1,0.146,2.2,0.2,2.5,3.4,0,0.0,OOR,2004
Fred Jones,SG,24,81,1508,123,311,0.395,27,89,0.303,96,222,0.432,0.439,124,149,0.832,25,101,126,173,65,18,73,132,397,11.8,0.527,0.286,0.479,1.9,8.0,4.9,18.7,2.4,0.9,16.2,14.1,1.7,2.3,4.0,0.126,-1.7,1.9,0.2,0.8,0,0.0,OOR,2004
James Jones,SF,23,6,26,2,9,0.222,1,4,0.25,1,5,0.2,0.278,2,2,1.0,0,2,2,0,1,0,0,1,7,4.9,0.354,0.444,0.222,0.0,9.2,4.5,0.0,2.1,0.0,0.0,17.9,0.0,0.0,0.0,0.01,-3.4,-0.5,-3.9,0.0,0,0.0,OOR,2004
Jumaine Jones,SG,24,42,373,33,96,0.344,13,44,0.295,20,52,0.385,0.411,14,23,0.609,24,44,68,14,12,9,19,48,93,7.6,0.438,0.458,0.24,7.5,13.2,10.4,5.9,1.7,1.9,15.2,15.2,-0.2,0.3,0.1,0.019,-2.9,-0.4,-3.4,-0.1,0,0.0,OOR,2004
Popeye Jones,PF,33,5,10,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,-7.8,0.0,0.0,0.0,11.2,0.0,5.6,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,-0.169,-9.8,-4.7,-14.5,0.0,0,0.0,OOR,2004
Chris Kaman,C,21,82,1843,200,435,0.46,0,2,0.0,200,433,0.462,0.46,99,142,0.697,126,335,461,85,23,73,155,211,499,9.6,0.502,0.005,0.326,7.7,20.9,14.2,7.7,0.7,2.9,23.8,15.7,-0.9,0.9,0.0,0.001,-3.4,-0.8,-4.2,-1.0,0,0.0,OOR,2004
Jason Kapono,SF,22,41,427,52,129,0.403,21,44,0.477,31,85,0.365,0.484,20,24,0.833,19,36,55,14,13,2,21,41,145,10.2,0.519,0.341,0.186,4.9,9.3,7.1,5.3,1.6,0.3,13.1,16.8,0.3,0.2,0.5,0.056,-1.5,-1.1,-2.6,-0.1,0,0.0,OOR,2004
Jason Kidd,PG,30,67,2450,368,959,0.384,94,293,0.321,274,666,0.411,0.433,206,249,0.827,85,343,428,618,122,14,214,110,1036,19.7,0.485,0.306,0.26,4.1,16.5,10.3,44.8,2.7,0.4,16.7,24.6,2.8,4.4,7.2,0.141,3.4,1.3,4.7,4.2,0,0.014,Candidate,2004
Andrei Kirilenko,PF,22,78,2895,412,931,0.443,68,201,0.338,344,730,0.471,0.479,392,496,0.79,226,403,629,244,150,215,215,174,1284,22.6,0.559,0.216,0.533,9.5,17.5,13.5,15.7,2.9,6.3,15.8,21.9,6.5,5.0,11.6,0.192,5.0,2.9,7.9,7.2,0,0.002,Candidate,2004
Kerry Kittles,SG,29,82,2842,434,959,0.453,97,276,0.351,337,683,0.493,0.503,107,136,0.787,56,271,327,206,125,40,95,144,1072,14.7,0.526,0.288,0.142,2.3,11.2,6.8,12.9,2.4,1.1,8.5,18.4,3.1,4.5,7.6,0.128,0.4,1.2,1.6,2.6,0,0.0,OOR,2004
Brevin Knight,PG,28,56,1037,105,246,0.427,2,8,0.25,103,238,0.433,0.431,49,65,0.754,14,98,112,204,84,1,72,107,261,13.6,0.475,0.033,0.264,1.5,10.8,6.1,31.7,4.2,0.1,20.8,14.9,0.5,1.2,1.7,0.078,-2.5,2.2,-0.3,0.4,0,0.0,OOR,2004
Kyle Korver,SF,22,74,882,115,327,0.352,81,207,0.391,34,120,0.283,0.476,19,24,0.792,30,81,111,40,25,8,41,102,330,10.1,0.489,0.633,0.073,4.0,10.7,7.4,8.3,1.5,0.7,10.8,20.2,0.2,0.8,1.0,0.054,-0.2,-0.5,-0.7,0.3,0,0.0,OOR,2004
Toni Kukoč,PF,35,73,1522,211,506,0.417,49,168,0.292,162,338,0.479,0.465,145,199,0.729,60,211,271,200,59,21,110,110,616,16.1,0.519,0.332,0.393,4.5,15.7,10.1,21.5,2.0,1.0,15.6,21.0,1.7,1.3,3.1,0.096,1.5,0.5,2.0,1.6,0,0.0,OOR,2004
Christian Laettner,PF,34,48,984,119,256,0.465,6,21,0.286,113,235,0.481,0.477,40,50,0.8,50,182,232,89,37,28,42,102,284,14.5,0.511,0.082,0.195,5.5,21.3,13.2,15.7,2.0,2.1,13.1,14.4,1.1,1.1,2.3,0.111,-0.7,1.2,0.5,0.6,0,0.0,OOR,2004
Raef LaFrentz,C,27,17,328,57,124,0.46,8,40,0.2,49,84,0.583,0.492,10,13,0.769,30,49,79,24,8,13,11,47,132,16.8,0.509,0.323,0.105,10.7,16.8,13.8,13.4,1.3,3.1,7.8,19.5,0.6,0.3,0.9,0.137,0.7,-0.2,0.5,0.2,0,0.0,OOR,2004
Maciej Lampe,C,18,21,224,43,88,0.489,0,4,0.0,43,84,0.512,0.489,10,13,0.769,9,35,44,9,3,3,15,28,96,12.2,0.512,0.045,0.148,4.6,17.9,11.2,7.2,0.7,1.0,13.8,21.9,0.0,0.1,0.1,0.029,-2.8,-2.0,-4.8,-0.2,0,0.0,OOR,2004
Sean Lampley,SF,24,10,63,13,20,0.65,0,0,0.0,13,20,0.65,0.65,8,12,0.667,2,9,11,2,0,1,3,2,34,21.6,0.672,0.0,0.6,3.6,16.1,9.8,6.1,0.0,1.1,10.6,20.7,0.2,0.0,0.2,0.189,3.8,-0.7,3.1,0.1,0,0.0,OOR,2004
Dan Langhi,SF,26,6,37,5,14,0.357,1,2,0.5,4,12,0.333,0.393,2,2,1.0,0,4,4,0,0,0,2,7,13,1.8,0.437,0.143,0.143,0.0,12.2,6.1,0.0,0.0,0.0,11.8,20.9,-0.1,0.0,-0.1,-0.068,-8.7,-1.2,-9.9,-0.1,0,0.0,OOR,2004
Rusty LaRue,PG,30,4,22,1,3,0.333,1,1,1.0,0,2,0.0,0.5,1,2,0.5,0,3,3,2,2,0,4,2,4,3.1,0.515,0.333,0.667,0.0,15.4,7.7,13.4,4.9,0.0,50.8,16.5,-0.1,0.0,-0.1,-0.117,-8.0,3.2,-4.7,0.0,0,0.0,OOR,2004
Voshon Lenard,SG,30,73,2233,394,933,0.422,106,289,0.367,288,644,0.447,0.479,144,182,0.791,46,154,200,151,61,12,101,177,1038,13.5,0.512,0.31,0.195,2.3,7.9,5.1,11.6,1.4,0.4,9.1,21.9,2.8,1.2,4.0,0.086,0.0,-1.4,-1.4,0.3,0,0.0,OOR,2004
Quincy Lewis,SF,26,14,65,7,20,0.35,2,5,0.4,5,15,0.333,0.4,0,0,0.0,1,6,7,2,2,2,3,10,16,4.1,0.4,0.25,0.0,1.9,10.0,6.1,4.7,1.7,2.2,13.0,16.7,-0.1,0.1,0.0,-0.018,-5.7,0.5,-5.2,-0.1,0,0.0,OOR,2004
Rashard Lewis,SF,24,80,2931,535,1229,0.435,145,386,0.376,390,843,0.463,0.494,206,270,0.763,133,385,518,175,99,54,135,233,1421,17.5,0.527,0.314,0.22,5.4,15.4,10.4,10.7,1.8,1.4,9.1,23.4,5.2,1.3,6.5,0.107,2.1,-1.2,1.0,2.2,0,0.0,OOR,2004
Randy Livingston,PG,28,4,48,2,10,0.2,0,3,0.0,2,7,0.286,0.2,4,6,0.667,2,5,7,4,2,0,4,7,8,1.7,0.316,0.3,0.6,4.7,12.0,8.3,12.4,2.2,0.0,24.0,15.4,-0.1,0.0,-0.1,-0.11,-8.4,-1.1,-9.5,-0.1,0,0.0,OOR,2004
Raül López,PG,23,82,1617,223,517,0.431,25,85,0.294,198,432,0.458,0.456,101,117,0.863,24,131,155,305,62,2,174,200,572,12.0,0.503,0.164,0.226,1.8,10.2,5.9,34.8,2.1,0.1,23.4,21.4,0.1,1.2,1.4,0.041,-1.7,-1.0,-2.8,-0.3,0,0.0,OOR,2004
Tyronn Lue,PG,26,76,2332,309,714,0.433,80,209,0.383,229,505,0.453,0.489,101,131,0.771,26,161,187,317,61,5,124,185,799,12.6,0.518,0.293,0.183,1.2,8.0,4.5,22.7,1.4,0.2,13.8,17.4,2.7,-0.6,2.1,0.042,-0.5,-2.0,-2.5,-0.3,0,0.0,OOR,2004
George Lynch,SF,33,78,1701,149,375,0.397,43,139,0.309,106,236,0.449,0.455,34,51,0.667,96,216,312,117,48,18,64,159,375,9.7,0.472,0.371,0.136,6.3,14.9,10.5,11.3,1.5,0.8,13.9,12.4,0.9,1.6,2.5,0.072,-1.9,0.3,-1.5,0.2,0,0.0,OOR,2004
Mark Madsen,C,28,72,1246,101,204,0.495,0,6,0.0,101,198,0.51,0.495,57,118,0.483,134,138,272,28,33,18,47,175,259,9.4,0.506,0.029,0.578,13.0,12.0,12.5,3.3,1.4,1.0,15.5,11.5,1.1,1.5,2.7,0.103,-2.9,0.0,-2.9,-0.3,0,0.0,OOR,2004
