Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Truck Robinson,PF,31,NYK,81,2426,326,706,0.462,0,0,0.0,326,706,0.462,0.462,118,201,0.587,199,458,657,145,57,24,190,241,770,10.7,0.485,0.0,0.285,9.5,22.4,15.9,8.6,1.2,0.6,19.3,17.3,-1.0,4.2,3.3,0.065,-2.2,0.3,-1.9,0.1,0,0.0,OOR,1983,44.0
Dave Robisch,C,33,DEN,61,711,96,251,0.382,0,1,0.0,96,250,0.384,0.382,92,118,0.78,34,117,151,53,10,9,45,61,284,10.3,0.469,0.004,0.47,4.8,16.7,10.7,8.6,0.6,0.6,12.9,18.1,0.1,0.2,0.4,0.024,-2.1,-2.2,-4.3,-0.4,0,0.0,OOR,1983,45.0
Tree Rollins,C,27,ATL,80,2472,261,512,0.51,0,1,0.0,261,511,0.511,0.51,98,135,0.726,210,533,743,75,49,343,95,294,620,15.4,0.543,0.002,0.264,9.1,22.8,16.0,4.1,1.0,7.8,14.3,11.2,2.3,5.0,7.3,0.142,-1.0,3.7,2.7,3.0,0,0.0,OOR,1983,43.0
Lorenzo Romar,PG,24,GSW,82,2130,266,572,0.465,10,33,0.303,256,539,0.475,0.474,78,105,0.743,23,115,138,455,98,5,141,142,620,12.3,0.501,0.058,0.184,1.1,6.0,3.5,27.0,2.1,0.1,18.6,14.0,1.7,0.9,2.6,0.058,-0.5,-0.8,-1.3,0.4,0,0.0,OOR,1983,
Dan Roundfield,PF,29,ATL,77,2811,561,1193,0.47,5,27,0.185,556,1166,0.477,0.472,337,450,0.749,259,621,880,225,60,115,245,239,1464,18.8,0.526,0.023,0.377,9.8,23.4,16.6,12.4,1.0,2.3,15.0,24.2,2.9,4.5,7.4,0.127,1.3,0.5,1.7,2.6,0,0.003,Candidate,1983,43.0
Jeff Ruland,C,24,WSB,79,2862,580,1051,0.552,1,3,0.333,579,1048,0.552,0.552,375,544,0.689,293,578,871,234,74,77,297,312,1536,19.4,0.595,0.003,0.518,11.2,22.6,16.8,12.9,1.2,1.5,18.7,23.0,4.6,5.5,10.1,0.169,1.5,1.3,2.8,3.5,0,0.016,Candidate,1983,42.0
Walker Russell,PG,22,DET,68,757,67,184,0.364,2,18,0.111,65,166,0.392,0.37,47,58,0.81,19,54,73,131,16,1,92,71,183,5.3,0.437,0.098,0.315,2.6,7.6,5.0,21.0,1.0,0.1,30.5,15.4,-1.2,0.3,-0.8,-0.054,-4.6,-2.1,-6.7,-0.9,0,0.0,OOR,1983,37.0
Mike Sanders,SF,22,SAS,26,393,76,157,0.484,0,2,0.0,76,155,0.49,0.484,31,43,0.721,31,63,94,19,18,6,28,57,183,14.2,0.52,0.013,0.274,8.9,16.9,13.0,6.5,2.1,0.8,13.7,20.7,0.4,0.4,0.8,0.093,-1.4,-0.4,-1.8,0.0,0,0.0,OOR,1983,45.0
Danny Schayes,C,23,UTA,82,2284,342,749,0.457,0,1,0.0,342,748,0.457,0.457,228,295,0.773,200,435,635,205,54,98,253,325,912,12.1,0.519,0.001,0.394,9.1,19.0,14.1,11.7,1.0,2.2,22.4,19.1,-0.4,2.3,2.0,0.041,-2.7,-0.3,-3.0,-0.6,0,0.0,OOR,1983,14.0
Russ Schoene,PF,22,PHI,77,1222,207,435,0.476,1,4,0.25,206,431,0.478,0.477,61,83,0.735,96,159,255,59,25,23,81,192,476,10.9,0.505,0.009,0.191,8.4,13.7,11.1,6.4,1.0,1.0,14.7,17.8,0.6,1.1,1.7,0.066,-2.5,-0.9,-3.5,-0.4,0,0.0,OOR,1983,65.0
Alvin Scott,SF,27,PHO,81,1139,124,259,0.479,0,2,0.0,124,257,0.482,0.479,81,110,0.736,60,164,224,97,48,31,64,133,329,11.8,0.535,0.008,0.425,6.1,15.2,10.9,10.8,2.0,1.5,17.2,13.3,0.9,2.0,2.9,0.121,-1.2,1.8,0.6,0.8,0,0.0,OOR,1983,46.0
Lonnie Shelton,PF,27,SEA,82,2572,437,915,0.478,1,6,0.167,436,909,0.48,0.478,141,187,0.754,158,337,495,237,75,72,172,310,1016,12.7,0.509,0.007,0.204,6.9,13.4,10.3,12.5,1.4,1.5,14.7,18.2,1.6,3.2,4.8,0.09,-1.1,0.5,-0.5,1.0,0,0.0,OOR,1983,30.0
Ed Sherod,PG,23,NYK,64,1624,171,421,0.406,1,13,0.077,170,408,0.417,0.407,52,80,0.65,43,106,149,311,96,14,104,112,395,11.4,0.433,0.031,0.19,3.1,7.7,5.4,26.6,2.9,0.5,18.6,14.7,-0.2,2.7,2.5,0.073,-1.3,2.1,0.8,1.1,0,0.0,OOR,1983,44.0
Purvis Short,SF,25,GSW,67,2397,589,1209,0.487,4,15,0.267,585,1194,0.49,0.489,255,308,0.828,145,209,354,228,94,14,194,242,1437,17.6,0.534,0.012,0.255,6.3,9.8,8.0,14.2,1.8,0.3,12.6,25.2,4.0,1.2,5.2,0.103,1.5,-1.3,0.1,1.3,0,0.0,OOR,1983,
Jerry Sichting,PG,26,IND,78,2435,316,661,0.478,3,18,0.167,313,643,0.487,0.48,92,107,0.86,33,122,155,433,104,2,138,185,727,11.7,0.513,0.027,0.162,1.4,5.7,3.4,22.1,2.0,0.0,16.3,13.6,2.3,0.4,2.7,0.053,-1.5,-1.0,-2.5,-0.3,0,0.0,OOR,1983,20.0
Jack Sikma,C,27,SEA,75,2564,484,1043,0.464,0,8,0.0,484,1035,0.468,0.464,400,478,0.837,213,645,858,233,87,65,190,263,1368,19.6,0.546,0.008,0.458,9.3,25.7,17.8,12.6,1.6,1.3,13.2,22.5,5.2,4.6,9.8,0.183,1.6,0.9,2.5,2.9,0,0.017,Candidate,1983,30.0
Jose Slaughter,SG,22,IND,63,515,89,238,0.374,9,41,0.22,80,197,0.406,0.393,38,59,0.644,34,34,68,52,36,7,42,93,225,10.5,0.426,0.172,0.248,6.8,7.5,7.1,13.3,3.2,0.8,13.7,23.3,-0.4,0.3,-0.1,-0.007,-3.7,-0.5,-4.2,-0.3,0,0.0,OOR,1983,20.0
Derek Smith,SF,21,GSW,27,154,21,51,0.412,0,2,0.0,21,49,0.429,0.412,17,25,0.68,10,28,38,2,0,4,11,40,59,6.9,0.476,0.039,0.49,6.8,20.4,13.4,1.7,0.0,1.4,15.1,18.6,0.0,0.1,0.0,0.014,-5.5,-1.3,-6.9,-0.3,0,0.0,OOR,1983,
Jim Smith,PF,24,DET,4,18,3,4,0.75,0,0,0.0,3,4,0.75,0.75,2,4,0.5,0,5,5,0,0,0,0,4,8,14.2,0.694,0.0,1.0,0.0,29.5,14.4,0.0,0.0,0.0,0.0,12.4,0.1,0.0,0.1,0.189,-4.0,0.0,-4.0,0.0,0,0.0,OOR,1983,37.0
Larry Smith,PF,25,GSW,49,1433,180,306,0.588,0,0,0.0,180,306,0.588,0.588,53,99,0.535,209,276,485,46,36,20,83,186,413,13.2,0.591,0.0,0.324,15.3,21.6,18.3,4.1,1.2,0.8,19.2,11.8,1.9,1.1,3.1,0.102,-0.2,-1.5,-1.8,0.1,0,0.0,OOR,1983,
Phil Smith,SG,30,SEA,79,1238,175,400,0.438,3,8,0.375,172,392,0.439,0.441,101,133,0.759,27,103,130,216,44,8,102,113,454,11.7,0.495,0.02,0.333,2.4,8.5,5.6,22.8,1.7,0.3,18.2,18.1,0.4,1.2,1.7,0.065,-1.7,0.0,-1.7,0.1,0,0.0,OOR,1983,30.0
Randy Smith,SG,34,SDC,80,1406,273,565,0.483,3,18,0.167,270,547,0.494,0.486,114,131,0.87,37,59,96,206,56,0,98,139,663,14.5,0.532,0.032,0.232,2.8,5.1,3.9,20.5,1.9,0.0,13.6,20.1,2.2,0.3,2.5,0.085,0.0,-1.3,-1.3,0.2,0,0.0,OOR,1983,
Robert Smith,PG,27,SAS,12,68,7,24,0.292,0,2,0.0,7,22,0.318,0.292,9,10,0.9,1,5,6,8,5,0,6,13,23,6.8,0.405,0.083,0.417,1.6,8.3,4.9,14.2,3.4,0.0,17.4,19.9,-0.1,0.1,0.0,-0.024,-4.7,0.1,-4.6,-0.1,0,0.0,OOR,1983,45.0
Ricky Sobers,SG,30,WSB,41,1438,234,534,0.438,23,55,0.418,211,479,0.441,0.46,154,185,0.832,35,67,102,218,61,14,147,158,645,12.8,0.524,0.103,0.346,2.7,5.2,3.9,22.6,2.0,0.6,19.3,22.0,0.4,2.0,2.4,0.08,-1.2,0.6,-0.7,0.5,0,0.0,OOR,1983,42.0
Jim Spanarkel,SG,25,DAL,48,722,91,197,0.462,2,10,0.2,89,187,0.476,0.467,88,113,0.779,27,57,84,78,27,3,55,59,272,12.2,0.551,0.051,0.574,4.0,8.7,6.3,13.4,1.7,0.2,18.2,16.5,0.8,0.2,1.0,0.064,-0.8,-0.8,-1.5,0.1,0,0.0,OOR,1983,30.0
Rory Sparrow,PG,24,ATL,81,2428,392,810,0.484,5,22,0.227,387,788,0.491,0.487,147,199,0.739,61,169,230,397,107,5,197,255,936,13.2,0.521,0.027,0.246,2.8,7.7,5.2,24.1,2.2,0.1,18.0,18.9,1.4,2.9,4.2,0.084,-1.2,0.6,-0.7,0.8,0,0.0,OOR,1983,43.0
Larry Spriggs,SF,23,CHI,9,39,8,20,0.4,0,0,0.0,8,20,0.4,0.4,5,7,0.714,2,7,9,3,1,2,2,3,21,15.7,0.455,0.0,0.35,5.5,19.2,12.3,11.3,1.2,2.7,8.0,24.9,0.0,0.0,0.1,0.069,-3.3,-0.1,-3.4,0.0,0,0.0,OOR,1983,28.0
Brook Steppe,SG,23,KCK,62,606,84,176,0.477,1,7,0.143,83,169,0.491,0.48,76,100,0.76,25,48,73,68,26,3,55,92,245,11.5,0.557,0.04,0.568,4.5,8.6,6.5,14.0,1.9,0.3,20.0,17.4,0.5,0.5,1.1,0.084,-1.8,0.2,-1.6,0.1,0,0.0,OOR,1983,38.0
Jeff Taylor,SG,23,HOU,44,774,64,160,0.4,0,1,0.0,64,159,0.403,0.4,30,46,0.652,25,53,78,110,40,15,60,82,158,7.9,0.438,0.006,0.288,3.3,7.8,5.4,18.6,2.4,1.1,25.0,12.4,-0.6,0.5,-0.2,-0.011,-3.9,0.8,-3.1,-0.2,0,0.0,OOR,1983,58.0
Vince Taylor,SG,22,NYK,31,321,37,102,0.363,0,0,0.0,37,102,0.363,0.363,21,32,0.656,19,17,36,41,20,2,30,54,95,7.6,0.409,0.0,0.314,6.9,6.3,6.6,18.0,3.1,0.4,20.5,19.4,-0.5,0.5,0.1,0.009,-4.6,1.4,-3.2,-0.1,0,0.0,OOR,1983,44.0
Terry Teagle,SG,22,HOU,73,1708,332,776,0.428,10,29,0.345,322,747,0.431,0.434,87,125,0.696,74,120,194,150,53,18,137,171,761,10.3,0.458,0.037,0.161,4.4,8.0,6.1,13.5,1.5,0.6,14.2,22.7,-1.4,0.6,-0.8,-0.022,-2.6,-1.6,-4.2,-1.0,0,0.0,OOR,1983,58.0
Carlos Terry,SG,26,WSB,55,514,39,106,0.368,0,2,0.0,39,104,0.375,0.368,10,15,0.667,27,72,99,46,24,13,20,79,88,7.9,0.391,0.019,0.142,5.8,15.7,10.7,11.8,2.3,1.5,15.1,10.7,-0.2,1.0,0.8,0.072,-3.9,3.3,-0.6,0.2,0,0.0,OOR,1983,42.0
Reggie Theus,PG,25,CHI,82,2856,749,1567,0.478,21,91,0.231,728,1476,0.493,0.485,434,542,0.801,91,209,300,484,143,17,321,281,1953,19.2,0.541,0.058,0.346,3.4,7.8,5.6,27.1,2.3,0.3,15.1,28.8,5.0,1.6,6.5,0.11,2.3,-1.0,1.4,2.4,0,0.0,OOR,1983,28.0
David Thirdkill,SF,22,PHO,49,521,74,170,0.435,1,7,0.143,73,163,0.448,0.438,45,78,0.577,28,44,72,36,19,4,48,93,194,7.5,0.475,0.041,0.459,6.2,8.9,7.6,9.1,1.7,0.4,19.0,19.8,-0.4,0.7,0.3,0.023,-5.0,-0.4,-5.5,-0.5,0,0.0,OOR,1983,46.0
Isiah Thomas,PG,21,DET,81,3093,725,1537,0.472,36,125,0.288,689,1412,0.488,0.483,368,518,0.71,105,223,328,634,199,29,326,318,1854,18.9,0.525,0.081,0.337,3.5,7.7,5.5,30.3,2.9,0.5,15.6,26.1,4.5,3.0,7.4,0.115,1.9,0.0,1.9,3.0,0,0.005,Candidate,1983,37.0
Corny Thompson,PF,22,DAL,44,520,43,137,0.314,0,0,0.0,43,137,0.314,0.314,36,46,0.783,41,79,120,34,12,7,31,92,122,6.0,0.388,0.0,0.336,8.3,16.7,12.4,7.7,1.1,0.7,16.5,14.3,-0.4,0.3,-0.1,-0.01,-4.8,-1.1,-5.9,-0.5,0,0.0,OOR,1983,30.0
David Thompson,SG,28,SEA,75,2155,445,925,0.481,2,10,0.2,443,915,0.484,0.482,298,380,0.784,96,174,270,222,47,33,163,142,1190,16.1,0.545,0.011,0.411,5.0,8.2,6.7,14.7,1.0,0.8,13.0,23.3,3.6,1.8,5.4,0.12,1.2,-0.8,0.3,1.3,0,0.0,OOR,1983,30.0
LaSalle Thompson,C,21,KCK,71,987,147,287,0.512,0,1,0.0,147,286,0.514,0.512,89,137,0.65,133,242,375,33,40,61,96,186,383,14.7,0.551,0.003,0.477,14.6,26.5,20.5,4.2,1.8,3.5,21.7,17.3,0.5,1.7,2.3,0.11,-1.9,0.8,-1.1,0.2,0,0.0,OOR,1983,38.0
Mychal Thompson,C,28,POR,80,3017,505,1033,0.489,0,1,0.0,505,1032,0.489,0.489,249,401,0.621,183,570,753,380,68,110,281,213,1259,15.4,0.52,0.001,0.388,6.8,21.3,14.0,17.8,1.1,2.1,18.9,20.1,1.5,3.9,5.4,0.086,0.8,0.7,1.5,2.7,0,0.0,OOR,1983,25.0
Darren Tillis,C,22,CLE,52,526,76,181,0.42,0,1,0.0,76,180,0.422,0.42,16,28,0.571,41,89,130,18,8,30,22,76,168,10.8,0.435,0.006,0.155,8.6,19.6,14.0,5.0,0.7,3.3,10.2,17.0,-0.1,0.6,0.5,0.043,-2.9,0.2,-2.7,-0.2,0,0.0,OOR,1983,23.0
Ray Tolbert,PF,24,SEA,73,1107,157,314,0.5,0,3,0.0,157,311,0.505,0.5,52,103,0.505,72,170,242,50,26,47,83,153,366,9.8,0.509,0.01,0.328,7.0,15.9,11.5,5.9,1.1,2.2,18.8,15.8,-0.3,1.3,1.1,0.047,-3.2,0.4,-2.8,-0.2,0,0.0,OOR,1983,30.0
Andrew Toney,SG,25,PHI,81,2474,626,1250,0.501,22,76,0.289,604,1174,0.514,0.51,324,411,0.788,42,183,225,365,80,17,271,255,1598,17.9,0.558,0.061,0.329,1.9,7.5,4.8,22.5,1.5,0.4,15.9,27.3,4.6,2.7,7.3,0.141,1.4,-0.7,0.7,1.7,0,0.0,OOR,1983,65.0
Linton Townes,SF,23,POR,55,516,105,234,0.449,9,25,0.36,96,209,0.459,0.468,28,38,0.737,30,35,65,31,19,5,33,81,247,11.9,0.493,0.107,0.162,6.5,7.6,7.1,8.9,1.8,0.5,11.6,22.3,0.2,0.4,0.7,0.064,-1.8,-1.0,-2.8,-0.1,0,0.0,OOR,1983,25.0
Kelly Tripucka,SF,23,DET,58,2252,565,1156,0.489,14,37,0.378,551,1119,0.492,0.495,392,464,0.845,126,138,264,237,67,20,187,157,1536,19.8,0.565,0.032,0.401,5.7,6.5,6.1,15.9,1.3,0.5,12.1,26.5,5.9,1.2,7.1,0.151,3.3,-1.4,1.9,2.2,0,0.0,OOR,1983,37.0
Trent Tucker,SG,23,NYK,78,1830,299,647,0.462,14,30,0.467,285,617,0.462,0.473,43,64,0.672,75,141,216,195,56,6,70,235,655,11.6,0.485,0.046,0.099,4.8,9.1,6.9,16.1,1.5,0.2,9.4,17.3,1.5,2.4,4.0,0.104,-1.3,0.9,-0.4,0.7,0,0.0,OOR,1983,44.0
Elston Turner,SF,23,DAL,59,879,96,238,0.403,2,3,0.667,94,235,0.4,0.408,20,30,0.667,68,84,152,88,47,0,59,75,214,9.0,0.426,0.013,0.126,8.2,10.5,9.3,12.2,2.5,0.0,19.0,14.0,-0.3,0.5,0.1,0.006,-2.2,-0.1,-2.2,-0.1,0,0.0,OOR,1983,30.0
Terry Tyler,SF,26,DET,82,2543,421,880,0.478,2,15,0.133,419,865,0.484,0.48,146,196,0.745,180,360,540,157,103,160,120,221,990,15.1,0.512,0.017,0.223,7.2,15.0,11.0,8.3,1.8,3.3,11.0,16.5,2.8,3.1,5.8,0.11,0.4,1.2,1.6,2.3,0,0.0,OOR,1983,37.0
Darnell Valentine,PG,23,POR,47,1298,209,460,0.454,0,1,0.0,209,459,0.455,0.454,169,213,0.793,34,83,117,293,101,5,131,139,587,17.3,0.53,0.002,0.463,2.9,7.2,5.1,31.6,3.7,0.2,19.1,21.4,1.7,1.7,3.4,0.124,0.9,1.1,2.0,1.3,0,0.0,OOR,1983,25.0
Jan van Breda Kolff,SF,31,NJN,13,63,5,14,0.357,0,0,0.0,5,14,0.357,0.357,5,6,0.833,2,11,13,5,2,2,3,9,15,8.6,0.451,0.0,0.429,3.6,19.5,11.7,9.8,1.5,1.9,15.3,12.3,0.0,0.1,0.1,0.095,-3.8,0.7,-3.1,0.0,0,0.0,OOR,1983,49.0
Kiki Vandeweghe,PF,24,DEN,82,2909,841,1537,0.547,15,51,0.294,826,1486,0.556,0.552,489,559,0.875,124,313,437,203,66,38,177,198,2186,21.8,0.613,0.033,0.364,4.3,10.9,7.6,9.8,1.0,0.7,9.0,24.9,10.5,0.6,11.0,0.182,4.4,-2.1,2.4,3.2,0,0.001,Candidate,1983,45.0
Pete Verhoeven,PF,23,POR,48,527,87,171,0.509,0,1,0.0,87,170,0.512,0.509,21,31,0.677,44,52,96,32,18,9,40,95,195,10.9,0.528,0.006,0.181,9.3,11.1,10.2,8.5,1.6,1.0,17.8,17.3,0.2,0.5,0.8,0.069,-2.4,-0.2,-2.7,-0.1,0,0.0,OOR,1983,25.0
Jay Vincent,PF,23,DAL,81,2726,622,1272,0.489,0,3,0.0,622,1269,0.49,0.489,269,343,0.784,217,375,592,212,70,45,188,295,1513,17.1,0.532,0.002,0.27,8.4,15.1,11.7,11.1,1.2,0.9,11.7,23.4,4.8,1.2,6.0,0.105,1.3,-1.5,-0.2,1.2,0,0.0,OOR,1983,30.0
Danny Vranes,SF,24,SEA,82,2054,226,429,0.527,0,1,0.0,226,428,0.528,0.527,115,209,0.55,177,248,425,120,53,49,102,254,567,10.6,0.544,0.002,0.487,9.6,12.3,11.0,7.3,1.2,1.3,16.4,12.1,1.9,2.3,4.2,0.099,-1.3,0.5,-0.7,0.7,0,0.0,OOR,1983,30.0
Foots Walker,PG,31,NJN,79,1388,114,250,0.456,2,12,0.167,112,238,0.471,0.46,116,149,0.779,30,106,136,264,78,3,104,134,346,11.4,0.548,0.048,0.596,2.5,8.5,5.5,23.5,2.6,0.1,24.8,11.9,1.3,2.2,3.4,0.118,-1.6,1.8,0.2,0.8,0,0.0,OOR,1983,49.0
Wally Walker,SF,28,HOU,82,2251,362,806,0.449,1,4,0.25,361,802,0.45,0.45,72,116,0.621,137,236,373,199,37,22,144,202,797,10.1,0.465,0.005,0.144,6.1,12.0,8.9,12.9,0.8,0.5,14.4,17.8,-0.5,0.7,0.1,0.002,-1.9,-1.6,-3.6,-0.9,0,0.0,OOR,1983,58.0
Bill Walton,C,30,SDC,33,1099,200,379,0.528,0,0,0.0,200,379,0.528,0.528,65,117,0.556,75,248,323,120,34,119,105,113,465,18.0,0.54,0.0,0.309,7.2,27.9,16.7,14.9,1.4,6.3,19.6,18.9,0.6,1.3,2.0,0.086,0.4,2.5,2.9,1.4,0,0.0,OOR,1983,
Bryan Warrick,PG,23,WSB,43,727,65,171,0.38,0,5,0.0,65,166,0.392,0.38,42,57,0.737,15,54,69,126,21,8,71,103,172,6.5,0.439,0.029,0.333,2.3,8.3,5.3,23.3,1.4,0.6,26.6,15.2,-0.9,1.0,0.1,0.008,-5.1,0.8,-4.3,-0.4,0,0.0,OOR,1983,42.0
Marvin Webster,C,30,NYK,82,1472,168,331,0.508,0,1,0.0,168,330,0.509,0.508,106,180,0.589,176,267,443,49,35,131,102,210,442,14.0,0.539,0.003,0.544,13.9,21.5,17.7,4.7,1.2,5.5,19.9,14.8,0.8,3.2,4.0,0.13,-1.6,2.2,0.6,1.0,0,0.0,OOR,1983,44.0
Scott Wedman,SF,30,BOS,75,1793,374,788,0.475,10,32,0.313,364,756,0.481,0.481,85,107,0.794,98,184,282,117,43,17,126,228,843,12.7,0.505,0.041,0.136,6.0,11.7,8.8,10.2,1.1,0.5,13.1,22.1,0.9,1.3,2.2,0.058,-1.1,-1.0,-2.1,-0.1,0,0.0,OOR,1983,56.0
Paul Westphal,SG,32,NYK,80,1978,318,693,0.459,14,48,0.292,304,645,0.471,0.469,148,184,0.804,19,96,115,439,87,16,196,180,798,14.1,0.516,0.069,0.266,1.1,5.8,3.4,33.4,2.2,0.5,20.2,20.9,1.0,2.7,3.7,0.091,0.2,0.2,0.4,1.2,0,0.0,OOR,1983,44.0
Rory White,SF,23,PHO,65,626,127,234,0.543,0,1,0.0,127,233,0.545,0.543,70,109,0.642,47,58,105,30,16,2,51,54,324,14.7,0.575,0.004,0.466,8.7,9.8,9.3,6.9,1.2,0.2,15.3,21.7,0.8,0.7,1.5,0.118,0.3,-1.3,-1.1,0.2,0,0.0,OOR,1983,46.0
Jerome Whitehead,C,26,SDC,46,905,164,306,0.536,0,0,0.0,164,306,0.536,0.536,72,87,0.828,105,156,261,42,21,15,65,139,400,15.4,0.581,0.0,0.284,12.2,21.3,16.4,6.3,1.1,1.0,15.9,17.6,1.6,0.4,2.1,0.11,-0.2,-1.8,-1.9,0.0,0,0.0,OOR,1983,
Bob Wilkerson,SF,28,CLE,77,1702,213,511,0.417,0,4,0.0,213,507,0.42,0.417,93,124,0.75,62,180,242,189,68,16,160,157,519,9.2,0.459,0.008,0.243,4.0,12.3,8.1,15.9,2.0,0.5,22.1,17.9,-1.7,1.4,-0.3,-0.01,-3.3,0.1,-3.2,-0.5,0,0.0,OOR,1983,23.0
Jamaal Wilkes,SF,29,LAL,80,2552,684,1290,0.53,0,6,0.0,684,1284,0.533,0.53,203,268,0.757,146,197,343,182,65,17,150,221,1571,17.6,0.558,0.005,0.208,6.6,8.2,7.4,9.7,1.2,0.4,9.6,24.1,6.1,1.3,7.4,0.139,1.6,-2.1,-0.5,1.0,0,0.0,OOR,1983,48.0
James Wilkes,SF,24,DET,9,129,11,34,0.324,0,1,0.0,11,33,0.333,0.324,12,15,0.8,9,10,19,10,3,1,5,22,34,6.9,0.419,0.029,0.441,7.1,8.2,7.7,9.4,1.1,0.4,11.0,13.6,0.0,0.1,0.1,0.038,-3.5,-0.5,-4.0,-0.1,0,0.0,OOR,1983,37.0
Dominique Wilkins,SF,23,ATL,82,2697,601,1220,0.493,2,11,0.182,599,1209,0.495,0.493,230,337,0.682,226,252,478,129,84,63,180,210,1434,16.6,0.524,0.009,0.276,8.9,9.9,9.4,7.7,1.5,1.3,11.6,23.9,2.9,2.9,5.8,0.103,1.2,-0.6,0.5,1.7,0,0.0,OOR,1983,43.0
Jeff Wilkins,C,27,UTA,81,2307,389,816,0.477,0,3,0.0,389,813,0.478,0.477,156,200,0.78,154,442,596,132,41,42,186,251,934,11.6,0.517,0.004,0.245,7.0,19.0,13.2,7.9,0.8,0.9,17.1,18.5,0.1,2.3,2.4,0.049,-2.4,-1.2,-3.6,-0.9,0,0.0,OOR,1983,14.0
Buck Williams,PF,22,NJN,82,2961,536,912,0.588,0,4,0.0,536,908,0.59,0.588,324,523,0.62,365,662,1027,125,91,110,246,270,1396,18.6,0.611,0.004,0.573,14.1,25.0,19.6,5.9,1.4,2.2,17.7,18.4,5.5,5.9,11.4,0.185,1.6,0.4,2.0,3.0,0,0.053,Candidate,1983,49.0
Freeman Williams,SG,26,UTA,18,210,36,101,0.356,2,7,0.286,34,94,0.362,0.366,18,25,0.72,3,14,17,10,6,1,12,30,92,5.9,0.411,0.069,0.248,1.5,6.6,4.1,6.6,1.3,0.2,9.7,23.1,-0.3,0.1,-0.2,-0.05,-5.6,-1.7,-7.3,-0.4,0,0.0,OOR,1983,14.0
Gus Williams,PG,29,SEA,80,2761,660,1384,0.477,2,43,0.047,658,1341,0.491,0.478,278,370,0.751,72,133,205,643,182,26,230,117,1600,20.5,0.517,0.031,0.267,2.9,4.9,4.0,34.8,3.1,0.5,12.9,25.8,5.2,3.3,8.5,0.148,3.6,0.6,4.2,4.3,0,0.004,Candidate,1983,30.0
Herb Williams,C,24,IND,78,2513,580,1163,0.499,0,7,0.0,580,1156,0.502,0.499,155,220,0.705,151,432,583,262,54,171,229,230,1315,17.4,0.522,0.006,0.189,6.2,19.5,12.5,14.8,1.0,3.8,15.4,23.3,1.7,1.8,3.5,0.067,0.6,0.2,0.8,1.8,0,0.0,OOR,1983,20.0
Ray Williams,PG,28,KCK,72,2170,419,1068,0.392,15,74,0.203,404,994,0.406,0.399,256,333,0.769,93,234,327,569,120,26,335,248,1109,14.4,0.457,0.069,0.312,4.6,11.7,8.1,35.1,2.5,0.7,21.6,27.5,-1.5,2.4,0.9,0.021,-0.3,-0.9,-1.1,0.5,0,0.0,OOR,1983,38.0
Rickey Williams,SG,25,UTA,44,346,56,135,0.415,0,3,0.0,56,132,0.424,0.415,35,53,0.66,15,23,38,37,20,4,38,42,147,9.6,0.464,0.022,0.393,4.6,6.6,5.6,14.6,2.6,0.6,19.4,22.2,-0.4,0.3,-0.1,-0.017,-4.0,-0.5,-4.5,-0.2,0,0.0,OOR,1983,14.0
Rob Williams,PG,21,DEN,74,1443,191,468,0.408,2,15,0.133,189,453,0.417,0.41,131,174,0.753,37,99,136,361,89,12,185,221,515,10.7,0.473,0.032,0.372,2.6,7.0,4.8,28.8,2.6,0.4,25.4,18.7,-0.8,0.7,-0.1,-0.004,-2.8,-1.3,-4.1,-0.8,0,0.0,OOR,1983,45.0
Sam Williams,PF,23,GSW,75,1533,252,479,0.526,0,1,0.0,252,478,0.527,0.526,123,171,0.719,153,240,393,45,71,89,101,244,627,15.6,0.566,0.002,0.357,10.5,17.5,13.9,3.9,2.1,3.2,15.4,16.8,2.0,1.7,3.7,0.117,-0.9,0.3,-0.5,0.6,0,0.0,OOR,1983,
Sly Williams,PF,25,NYK,68,1385,314,647,0.485,2,19,0.105,312,628,0.497,0.487,176,259,0.68,94,196,290,133,73,3,133,166,806,18.2,0.53,0.029,0.4,7.9,16.8,12.3,16.0,2.6,0.1,14.9,27.5,1.2,2.6,3.8,0.132,1.1,1.1,2.2,1.5,0,0.0,OOR,1983,44.0
Bill Willoughby,SF,25,SAS,62,1146,147,324,0.454,6,14,0.429,141,310,0.455,0.463,43,55,0.782,63,138,201,64,25,17,61,139,343,8.8,0.493,0.043,0.17,6.2,12.7,9.6,7.0,1.0,0.8,14.9,14.2,0.4,0.8,1.2,0.05,-2.1,-0.7,-2.7,-0.2,0,0.0,OOR,1983,45.0
Brian Winters,SG,30,MIL,57,1361,255,587,0.434,22,68,0.324,233,519,0.449,0.453,73,85,0.859,35,75,110,156,45,4,81,132,605,12.1,0.484,0.116,0.145,3.0,5.8,4.4,16.6,1.6,0.2,11.5,21.4,0.7,1.4,2.1,0.074,-1.3,-0.7,-2.0,0.0,0,0.0,OOR,1983,51.0
