Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Tom Tolbert,PF,26,35,310,33,86,0.384,2,8,0.25,31,78,0.397,0.395,22,40,0.55,14,41,55,21,10,6,20,73,90,OOR,1992
Trent Tucker,SG,32,24,415,60,129,0.465,19,48,0.396,41,81,0.506,0.539,16,20,0.8,8,29,37,27,21,3,14,39,155,OOR,1992
Andre Turner,PG,27,70,871,111,261,0.425,1,16,0.063,110,245,0.449,0.427,61,77,0.792,17,73,90,177,57,2,84,59,284,OOR,1992
Jeff Turner,SF,29,75,1591,225,499,0.451,1,8,0.125,224,491,0.456,0.452,79,114,0.693,62,184,246,92,24,16,106,229,530,OOR,1992
John Turner,SF,24,42,345,43,98,0.439,0,0,0.0,43,98,0.439,0.439,31,59,0.525,38,40,78,12,6,4,32,40,117,OOR,1992
Kiki Vandeweghe,SF,33,67,956,188,383,0.491,26,66,0.394,162,317,0.511,0.525,65,81,0.802,31,57,88,57,15,8,27,87,467,OOR,1992
Loy Vaught,PF,23,79,1687,271,551,0.492,4,5,0.8,267,546,0.489,0.495,55,69,0.797,160,352,512,71,37,31,66,165,601,OOR,1992
João Vianna,SF,25,1,9,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,0,0,2,0,0,1,3,2,OOR,1992
Sam Vincent,PG,28,39,885,150,349,0.43,1,13,0.077,149,336,0.443,0.431,110,130,0.846,19,82,101,148,35,4,72,55,411,OOR,1992
Alexander Volkov,C,27,77,1516,251,569,0.441,35,110,0.318,216,459,0.471,0.472,125,198,0.631,103,162,265,250,66,30,102,178,662,OOR,1992
Stojko Vranković,C,28,19,110,15,32,0.469,0,0,0.0,15,32,0.469,0.469,7,12,0.583,8,20,28,5,0,17,10,22,37,OOR,1992
Darrell Walker,SG,30,74,1541,161,381,0.423,0,10,0.0,161,371,0.434,0.423,65,105,0.619,85,153,238,205,63,18,79,134,387,OOR,1992
Spud Webb,PG,28,77,2724,448,1006,0.445,73,199,0.367,375,807,0.465,0.482,262,305,0.859,30,193,223,547,125,24,229,193,1231,OOR,1992
Doug West,SG,24,80,2540,463,894,0.518,4,23,0.174,459,871,0.527,0.52,186,231,0.805,107,150,257,281,66,26,120,239,1116,OOR,1992
Mark West,C,31,82,1436,196,310,0.632,0,0,0.0,196,310,0.632,0.632,109,171,0.637,134,238,372,22,14,81,82,239,501,OOR,1992
Ennis Whatley,PG,29,23,209,21,51,0.412,0,4,0.0,21,47,0.447,0.412,27,31,0.871,6,15,21,34,14,3,14,12,69,OOR,1992
Randy White,PF,24,65,1021,145,382,0.38,4,27,0.148,141,355,0.397,0.385,124,162,0.765,96,140,236,31,31,22,68,157,418,OOR,1992
Mitchell Wiggins,SG,32,49,569,88,229,0.384,0,1,0.0,88,228,0.386,0.384,35,51,0.686,43,51,94,22,20,1,25,67,211,OOR,1992
Morlon Wiley,PG,25,53,870,83,193,0.43,14,42,0.333,69,151,0.457,0.466,24,35,0.686,24,57,81,180,47,3,60,89,204,OOR,1992
Dominique Wilkins,SF,32,42,1601,424,914,0.464,37,128,0.289,387,786,0.492,0.484,294,352,0.835,103,192,295,158,52,24,122,77,1179,OOR,1992
Gerald Wilkins,SG,28,82,2344,431,964,0.447,38,108,0.352,393,856,0.459,0.467,116,159,0.73,74,132,206,219,76,17,113,195,1016,OOR,1992
Buck Williams,PF,31,80,2519,340,563,0.604,0,1,0.0,340,562,0.605,0.604,221,293,0.754,260,444,704,108,62,41,130,244,901,OOR,1992
Herb Williams,C,33,75,2040,367,851,0.431,1,6,0.167,366,845,0.433,0.432,124,171,0.725,106,348,454,94,35,98,114,189,859,OOR,1992
Hot Rod Williams,C,29,80,2432,341,678,0.503,0,4,0.0,341,674,0.506,0.503,270,359,0.752,228,379,607,196,60,182,83,191,952,OOR,1992
Jayson Williams,PF,23,50,646,75,206,0.364,0,0,0.0,75,206,0.364,0.364,56,88,0.636,62,83,145,12,20,20,44,110,206,OOR,1992
Kenny Williams,SF,22,60,565,113,218,0.518,0,4,0.0,113,214,0.528,0.518,26,43,0.605,64,65,129,40,20,41,22,99,252,OOR,1992
Micheal Williams,PG,25,79,2750,404,824,0.49,8,33,0.242,396,791,0.501,0.495,372,427,0.871,73,209,282,647,233,22,240,262,1188,OOR,1992
Reggie Williams,SF,27,81,2623,601,1277,0.471,56,156,0.359,545,1121,0.486,0.493,216,269,0.803,145,260,405,235,148,68,173,270,1474,OOR,1992
Scott Williams,PF,23,63,690,83,172,0.483,0,3,0.0,83,169,0.491,0.483,48,74,0.649,90,157,247,50,13,36,35,122,214,OOR,1992
Kevin Willis,PF,29,81,2962,591,1224,0.483,6,37,0.162,585,1187,0.493,0.485,292,363,0.804,418,840,1258,173,72,54,197,223,1480,OOR,1992
Kennard Winchester,SF-SG,25,19,81,13,30,0.433,1,2,0.5,12,28,0.429,0.45,8,10,0.8,6,9,15,8,2,2,2,5,35,OOR,1992
David Wingate,SG,28,81,2127,266,572,0.465,1,18,0.056,265,554,0.478,0.466,105,146,0.719,80,189,269,247,123,21,124,162,638,OOR,1992
Randy Wittman,SG,32,24,115,8,19,0.421,0,0,0.0,8,19,0.421,0.421,1,2,0.5,1,8,9,11,2,0,3,4,17,OOR,1992
Joe Wolf,C,27,67,1160,100,277,0.361,1,11,0.091,99,266,0.372,0.363,53,66,0.803,97,143,240,61,32,14,60,124,254,OOR,1992
Orlando Woolridge,SF,32,82,2113,452,907,0.498,1,9,0.111,451,898,0.502,0.499,241,353,0.683,109,151,260,88,41,33,133,154,1146,OOR,1992
James Worthy,SF,30,54,2108,450,1007,0.447,9,43,0.209,441,964,0.457,0.451,166,204,0.814,98,207,305,252,76,23,127,89,1075,OOR,1992
Danny Young,PG,29,62,1023,100,255,0.392,23,70,0.329,77,185,0.416,0.437,57,67,0.851,16,59,75,172,46,4,47,53,280,OOR,1992
