Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Calvin Natt,SF,33,IND,14,164,20,31,0.645,0,0,0.0,20,31,0.645,0.645,17,22,0.773,10,25,35,9,1,0,5,14,57,14.4,0.701,0.0,0.71,7.5,17.0,12.5,7.5,0.3,0.0,10.9,12.1,0.5,0.1,0.5,0.159,0.8,-1.2,-0.4,0.1,0,0.0,OOR,1990
Ed Nealy,PF,29,CHI,46,503,37,70,0.529,0,2,0.0,37,68,0.544,0.529,30,41,0.732,46,92,138,28,16,4,17,67,104,11.1,0.591,0.029,0.586,10.8,21.7,16.2,6.8,1.6,0.5,16.2,8.9,0.7,0.5,1.3,0.122,-1.4,0.2,-1.2,0.1,0,0.0,OOR,1990
Chuck Nevitt,C,30,HOU,3,9,2,2,1.0,0,0,0.0,2,2,1.0,1.0,0,0,0.0,0,3,3,1,0,1,2,3,4,12.1,1.0,0.0,0.0,0.0,34.6,17.6,16.9,0.0,6.5,50.0,18.0,0.0,0.0,0.0,0.037,-6.9,9.3,2.3,0.0,0,0.0,OOR,1990
Johnny Newman,SF,26,NYK,80,2277,374,786,0.476,45,142,0.317,329,644,0.511,0.504,239,299,0.799,60,131,191,180,95,22,143,254,1032,12.7,0.562,0.181,0.38,3.0,6.2,4.7,11.3,2.0,0.6,13.5,19.4,2.8,1.7,4.5,0.095,-1.1,0.0,-1.1,0.5,0,0.0,OOR,1990
Kurt Nimphius,C,31,PHI,38,314,38,91,0.418,0,1,0.0,38,90,0.422,0.418,14,30,0.467,22,39,61,6,4,18,12,45,90,7.9,0.432,0.011,0.33,8.0,14.0,11.0,2.6,0.6,3.5,10.3,15.7,-0.2,0.3,0.1,0.02,-4.7,-1.0,-5.7,-0.3,0,0.0,OOR,1990
Dyron Nix,SF,22,IND,20,109,14,39,0.359,0,0,0.0,14,39,0.359,0.359,11,16,0.688,8,18,26,5,3,1,7,15,39,8.2,0.424,0.0,0.41,9.0,18.4,14.0,6.4,1.4,0.5,13.2,21.1,-0.1,0.1,0.0,-0.015,-4.3,-1.5,-5.8,-0.1,0,0.0,OOR,1990
Ken Norman,SF,25,LAC,70,2334,484,949,0.51,7,16,0.438,477,933,0.511,0.514,153,242,0.632,143,327,470,160,78,59,190,196,1128,14.6,0.534,0.017,0.255,7.1,15.8,11.5,10.9,1.6,1.5,15.3,22.3,0.4,2.6,2.9,0.061,-0.6,-0.4,-0.9,0.6,0,0.0,OOR,1990
Charles Oakley,PF,26,NYK,61,2196,336,641,0.524,0,3,0.0,336,638,0.527,0.524,217,285,0.761,258,469,727,146,64,16,165,220,889,15.9,0.58,0.005,0.445,13.4,23.0,18.4,9.3,1.4,0.4,17.7,17.6,3.2,2.8,6.0,0.131,0.3,-0.6,-0.3,0.9,0,0.0,OOR,1990
Hakeem Olajuwon,C,27,HOU,82,3124,806,1609,0.501,1,6,0.167,805,1603,0.502,0.501,382,536,0.713,299,850,1149,234,174,376,316,314,1995,24.1,0.541,0.004,0.333,10.3,28.3,19.5,12.1,2.6,7.0,14.6,28.1,2.5,8.7,11.2,0.173,1.8,4.0,5.8,6.2,1,0.07,Candidate,1990
Jawann Oldham,C,32,TOT,6,45,3,6,0.5,0,0,0.0,3,6,0.5,0.5,3,7,0.429,4,12,16,1,2,3,4,9,9,8.0,0.496,0.0,1.167,9.1,29.1,18.9,3.5,2.0,3.7,30.6,11.8,-0.1,0.1,0.0,0.006,-7.9,-0.3,-8.2,-0.1,0,0.0,OOR,1990
José Ortiz,PF,26,UTA,13,64,19,42,0.452,1,2,0.5,18,40,0.45,0.464,3,5,0.6,8,7,15,7,2,1,5,15,42,16.0,0.475,0.048,0.119,15.7,12.0,13.7,20.2,1.6,1.0,10.2,33.5,0.0,0.1,0.1,0.061,-2.6,-1.9,-4.5,0.0,0,0.0,OOR,1990
Robert Parish,C,36,BOS,79,2396,505,871,0.58,0,0,0.0,505,871,0.58,0.58,233,312,0.747,259,537,796,103,38,69,169,189,1243,19.2,0.616,0.0,0.358,12.6,23.5,18.3,6.2,0.8,1.7,14.4,20.7,4.8,3.0,7.8,0.157,1.9,-0.8,1.1,1.9,0,0.0,OOR,1990
Žarko Paspalj,SF,23,SAS,28,181,27,79,0.342,0,1,0.0,27,78,0.346,0.342,18,22,0.818,15,15,30,10,3,7,21,37,72,4.3,0.406,0.013,0.278,9.6,9.1,9.3,7.8,0.8,2.4,19.1,25.1,-0.5,0.2,-0.3,-0.072,-8.2,-2.2,-10.4,-0.4,0,0.0,OOR,1990
Jim Paxson,PG,32,BOS,72,1283,191,422,0.453,5,20,0.25,186,402,0.463,0.459,73,90,0.811,24,53,77,137,33,5,54,115,460,9.7,0.498,0.047,0.213,2.2,4.3,3.3,14.1,1.3,0.2,10.5,16.9,0.7,0.7,1.4,0.052,-2.9,-0.8,-3.7,-0.5,0,0.0,OOR,1990
John Paxson,PG,29,CHI,82,2365,365,708,0.516,33,92,0.359,332,616,0.539,0.539,56,68,0.824,27,92,119,335,83,6,85,176,819,12.7,0.555,0.13,0.096,1.3,4.6,3.0,19.2,1.7,0.2,10.3,14.9,3.7,1.1,4.8,0.097,-0.6,-0.9,-1.5,0.3,0,0.0,OOR,1990
Kenny Payne,SF,23,PHI,35,216,47,108,0.435,4,10,0.4,43,98,0.439,0.454,16,18,0.889,11,15,26,10,7,6,20,37,114,10.7,0.492,0.093,0.167,5.8,7.8,6.8,7.1,1.6,1.7,14.7,26.7,-0.2,0.2,0.0,0.002,-4.2,-1.8,-6.0,-0.2,0,0.0,OOR,1990
Will Perdue,C,24,CHI,77,884,111,268,0.414,0,5,0.0,111,263,0.422,0.414,72,104,0.692,88,126,214,46,19,26,65,150,294,9.1,0.469,0.019,0.388,11.7,16.9,14.3,6.8,1.1,1.9,17.2,18.3,-0.3,0.8,0.5,0.028,-4.9,-1.9,-6.7,-1.1,0,0.0,OOR,1990
Sam Perkins,SF,28,DAL,76,2668,435,883,0.493,6,28,0.214,429,855,0.502,0.496,330,424,0.778,209,363,572,175,88,64,148,225,1206,17.3,0.564,0.032,0.48,9.0,15.2,12.2,10.0,1.7,1.5,12.2,20.0,4.8,3.3,8.1,0.146,1.3,0.5,1.7,2.5,0,0.0,OOR,1990
Tim Perry,C,24,PHO,60,612,100,195,0.513,1,1,1.0,99,194,0.51,0.515,53,90,0.589,79,73,152,17,21,22,47,76,254,13.5,0.541,0.005,0.462,15.1,12.3,13.6,3.8,1.6,2.0,16.7,19.0,0.4,0.8,1.2,0.094,-1.3,-0.1,-1.4,0.1,0,0.0,OOR,1990
Chuck Person,SF,25,IND,77,2714,605,1242,0.487,94,253,0.372,511,989,0.517,0.525,211,270,0.781,126,319,445,230,53,20,170,217,1515,16.6,0.557,0.204,0.217,5.7,13.1,9.6,13.5,1.0,0.4,11.1,24.4,4.1,1.3,5.4,0.096,2.0,-2.0,-0.1,1.3,0,0.0,OOR,1990
Jim Petersen,C,27,GSW,43,592,60,141,0.426,0,1,0.0,60,140,0.429,0.426,52,73,0.712,49,111,160,23,17,20,36,103,172,9.0,0.497,0.007,0.518,9.3,19.0,14.4,5.0,1.3,1.9,17.2,14.1,0.0,0.4,0.4,0.035,-3.6,-0.8,-4.4,-0.4,0,0.0,OOR,1990
Dražen Petrović,SG,25,POR,77,967,207,427,0.485,34,74,0.459,173,353,0.49,0.525,135,160,0.844,50,61,111,116,23,2,96,134,583,15.5,0.586,0.173,0.375,5.5,7.0,6.2,17.5,1.1,0.1,16.2,24.1,1.8,1.0,2.8,0.139,1.4,-0.5,0.9,0.7,0,0.0,OOR,1990
Ricky Pierce,SG,30,MIL,59,1709,503,987,0.51,46,133,0.346,457,854,0.535,0.533,307,366,0.839,64,103,167,133,50,7,129,158,1359,21.9,0.592,0.135,0.371,4.2,7.0,5.6,13.9,1.4,0.3,10.1,31.3,4.8,1.0,5.8,0.163,4.5,-1.7,2.9,2.1,0,0.0,OOR,1990
Ed Pinckney,PF,26,BOS,77,1082,135,249,0.542,0,1,0.0,135,248,0.544,0.542,92,119,0.773,93,132,225,68,34,42,56,126,362,13.7,0.601,0.004,0.478,10.0,12.8,11.5,8.1,1.5,2.2,15.7,13.9,1.7,1.2,2.9,0.131,-0.3,1.1,0.8,0.8,0,0.0,OOR,1990
Scottie Pippen,SF,24,CHI,82,3148,562,1150,0.489,28,112,0.25,534,1038,0.514,0.501,199,295,0.675,150,397,547,444,211,101,278,298,1351,16.3,0.528,0.097,0.257,5.6,14.9,10.3,19.8,3.3,2.0,17.8,21.2,1.4,4.3,5.7,0.087,0.4,1.4,1.8,3.0,0,0.0,OOR,1990
Olden Polynice,C,25,SEA,79,1085,156,289,0.54,1,2,0.5,155,287,0.54,0.542,47,99,0.475,128,172,300,15,25,21,35,187,360,12.4,0.541,0.007,0.343,13.3,19.3,16.2,1.9,1.2,1.2,9.5,14.1,1.6,0.9,2.5,0.111,-1.3,-1.0,-2.3,-0.1,0,0.0,OOR,1990
Terry Porter,PG,26,POR,80,2781,448,969,0.462,89,238,0.374,359,731,0.491,0.508,421,472,0.892,59,213,272,726,151,4,245,150,1406,20.0,0.597,0.246,0.487,2.3,8.4,5.3,35.4,2.5,0.1,17.2,20.1,7.9,3.8,11.7,0.202,4.5,1.3,5.8,5.4,0,0.0,OOR,1990
Paul Pressey,SG,31,MIL,57,1400,239,506,0.472,6,43,0.14,233,463,0.503,0.478,144,190,0.758,59,113,172,244,71,23,109,149,628,15.9,0.533,0.085,0.375,4.8,9.4,7.0,25.6,2.5,1.0,15.6,20.9,1.6,1.4,3.0,0.102,0.5,0.8,1.3,1.2,0,0.0,OOR,1990
Harold Pressley,SF,26,SAC,72,1603,240,566,0.424,46,148,0.311,194,418,0.464,0.465,110,141,0.78,94,215,309,149,58,36,88,148,636,13.7,0.506,0.261,0.249,6.7,15.1,10.9,13.5,1.8,1.3,12.3,19.3,0.8,1.5,2.3,0.069,-0.2,0.2,0.0,0.8,0,0.0,OOR,1990
Mark Price,PG,25,CLE,73,2706,489,1066,0.459,152,374,0.406,337,692,0.487,0.53,300,338,0.888,66,185,251,666,114,5,214,89,1430,21.1,0.589,0.351,0.317,2.7,7.7,5.2,39.2,2.1,0.1,15.0,22.8,7.6,2.5,10.1,0.179,5.3,-0.2,5.2,4.9,0,0.0,OOR,1990
Brian Quinnett,SG,23,NYK,31,193,19,58,0.328,0,2,0.0,19,56,0.339,0.328,2,3,0.667,9,19,28,11,3,4,4,27,40,3.9,0.337,0.034,0.052,5.3,10.6,8.1,7.4,0.8,1.2,6.3,13.6,-0.2,0.1,-0.1,-0.015,-5.7,-1.3,-7.0,-0.2,0,0.0,OOR,1990
Kurt Rambis,PF,31,TOT,74,1904,190,373,0.509,0,3,0.0,190,370,0.514,0.509,82,127,0.646,156,369,525,135,100,37,104,208,462,12.1,0.539,0.008,0.34,9.4,20.6,15.2,9.1,2.5,1.1,19.5,11.7,1.0,3.1,4.1,0.103,-1.2,1.9,0.7,1.3,0,0.0,OOR,1990
Blair Rasmussen,C,27,DEN,81,1995,445,895,0.497,0,1,0.0,445,894,0.498,0.497,111,134,0.828,174,420,594,82,40,104,75,300,1001,16.0,0.525,0.001,0.15,8.6,23.5,15.6,5.7,0.9,3.0,7.3,20.2,2.3,2.9,5.2,0.125,-1.0,-0.1,-1.0,0.5,0,0.0,OOR,1990
J.R. Reid,C,21,CHH,82,2757,358,814,0.44,0,5,0.0,358,809,0.443,0.44,192,289,0.664,199,492,691,101,92,54,172,292,908,10.2,0.482,0.006,0.355,7.7,21.5,14.2,5.3,1.6,1.2,15.5,17.2,-1.7,2.8,1.1,0.02,-3.7,-0.5,-4.2,-1.5,0,0.0,OOR,1990
Robert Reid,SF,34,TOT,72,1202,175,447,0.391,10,32,0.313,165,415,0.398,0.403,54,86,0.628,34,117,151,90,38,16,45,153,414,8.0,0.427,0.072,0.192,3.0,11.7,7.1,10.9,1.5,0.8,8.5,18.7,-1.1,0.8,-0.3,-0.011,-4.3,-0.4,-4.7,-0.8,0,0.0,OOR,1990
Jerry Reynolds,SF,27,ORL,67,1817,309,741,0.417,1,14,0.071,308,727,0.424,0.418,239,322,0.742,91,232,323,180,93,64,139,162,858,14.1,0.486,0.019,0.435,5.1,13.9,9.4,14.1,2.4,1.9,13.6,22.0,0.2,1.1,1.3,0.035,-0.8,0.2,-0.6,0.6,0,0.0,OOR,1990
Glen Rice,SF,22,MIA,77,2311,470,1071,0.439,17,69,0.246,453,1002,0.452,0.447,91,124,0.734,100,252,352,138,67,27,113,198,1048,11.3,0.466,0.064,0.116,4.6,12.5,8.4,9.1,1.4,0.7,9.1,21.6,-0.4,1.8,1.4,0.029,-2.1,-1.1,-3.2,-0.7,0,0.0,OOR,1990
Pooh Richardson,PG,23,MIN,82,2581,426,925,0.461,23,83,0.277,403,842,0.479,0.473,63,107,0.589,55,162,217,554,133,25,141,143,938,15.8,0.482,0.09,0.116,2.4,8.0,5.0,35.3,2.7,0.6,12.7,19.0,2.0,2.4,4.4,0.082,1.0,0.4,1.4,2.2,0,0.0,OOR,1990
Mitch Richmond,SG,24,GSW,78,2799,640,1287,0.497,34,95,0.358,606,1192,0.508,0.51,406,469,0.866,98,262,360,223,98,24,201,210,1720,17.0,0.576,0.074,0.364,3.9,9.5,6.9,12.1,1.6,0.5,11.9,24.1,4.6,0.7,5.2,0.09,1.4,-1.7,-0.4,1.2,0,0.0,OOR,1990
David Rivers,PG,25,LAC,52,724,80,197,0.406,0,5,0.0,80,192,0.417,0.406,59,78,0.756,30,55,85,155,31,0,88,53,219,9.9,0.473,0.025,0.396,4.8,8.6,6.7,29.4,2.1,0.0,27.6,18.4,-0.8,0.6,-0.2,-0.012,-2.8,-1.6,-4.3,-0.4,0,0.0,OOR,1990
Doc Rivers,PG,28,ATL,48,1526,218,480,0.454,24,66,0.364,194,414,0.469,0.479,138,170,0.812,47,153,200,264,116,22,98,151,598,17.2,0.539,0.138,0.354,3.5,11.9,7.6,23.9,3.8,0.9,15.0,17.9,2.5,1.5,4.0,0.126,1.1,2.0,3.0,2.0,0,0.0,OOR,1990
Fred Roberts,PF,29,MIL,82,2235,330,666,0.495,2,11,0.182,328,655,0.501,0.497,195,249,0.783,107,204,311,147,56,25,130,210,857,11.6,0.553,0.017,0.374,5.4,10.6,8.0,9.3,1.2,0.7,14.4,17.0,1.9,1.6,3.5,0.075,-1.4,-0.9,-2.3,-0.1,0,0.0,OOR,1990
Alvin Robertson,SG,27,MIL,81,2599,476,946,0.503,4,26,0.154,472,920,0.513,0.505,197,266,0.741,230,329,559,445,207,17,217,280,1153,18.9,0.542,0.027,0.281,10.0,14.7,12.3,25.6,3.9,0.4,17.0,20.6,3.6,3.9,7.5,0.138,1.7,2.0,3.7,3.7,0,0.0,OOR,1990
Clifford Robinson,PF,23,POR,82,1565,298,751,0.397,12,44,0.273,286,707,0.405,0.405,138,251,0.55,110,198,308,72,53,53,129,226,746,9.3,0.433,0.059,0.334,7.5,13.9,10.7,6.5,1.6,2.1,13.0,24.9,-2.0,2.4,0.3,0.01,-4.6,-0.4,-5.0,-1.2,0,0.0,OOR,1990
David Robinson,C,24,SAS,82,3002,690,1300,0.531,0,2,0.0,690,1298,0.532,0.531,613,837,0.732,303,680,983,164,138,319,257,259,1993,26.3,0.597,0.002,0.644,11.7,24.8,18.5,8.7,2.2,6.5,13.3,26.6,7.9,7.2,15.1,0.241,4.0,2.9,6.9,6.8,2,0.111,Candidate,1990
Dennis Rodman,SF,28,DET,82,2377,288,496,0.581,1,9,0.111,287,487,0.589,0.582,142,217,0.654,336,456,792,72,52,60,90,276,719,15.4,0.608,0.018,0.438,16.2,21.7,19.0,4.2,1.1,1.6,13.2,12.3,5.0,4.4,9.3,0.189,0.7,0.9,1.6,2.2,0,0.0,OOR,1990
Tree Rollins,C,34,CLE,48,674,57,125,0.456,0,1,0.0,57,124,0.46,0.456,11,16,0.688,58,95,153,24,13,53,35,83,125,8.8,0.473,0.008,0.128,9.6,15.9,12.7,4.9,1.0,4.7,21.0,10.7,-0.2,0.9,0.7,0.05,-4.5,1.5,-3.0,-0.2,0,0.0,OOR,1990
Doug Roth,C,22,WSB,42,412,37,86,0.43,0,1,0.0,37,85,0.435,0.43,7,14,0.5,44,76,120,20,8,13,16,70,81,8.2,0.439,0.012,0.163,11.4,20.1,15.7,5.9,0.9,1.8,14.8,10.7,0.0,0.4,0.4,0.052,-4.6,-0.7,-5.3,-0.3,0,0.0,OOR,1990
Scott Roth,SF,26,MIN,71,1061,159,420,0.379,18,52,0.346,141,368,0.383,0.4,150,201,0.746,34,78,112,115,51,6,85,144,486,11.7,0.478,0.124,0.479,3.6,9.4,6.3,17.4,2.5,0.4,14.3,24.6,-0.2,1.0,0.7,0.034,-2.5,0.0,-2.5,-0.2,0,0.0,OOR,1990
Jim Rowinski,PF,29,MIA,14,112,14,32,0.438,0,0,0.0,14,32,0.438,0.438,22,26,0.846,17,12,29,5,1,2,10,19,50,13.2,0.576,0.0,0.813,16.1,12.3,14.3,6.1,0.4,1.1,18.7,19.2,0.2,0.1,0.2,0.101,-2.3,-1.9,-4.3,-0.1,0,0.0,OOR,1990
Brian Rowsom,PF,24,CHH,44,559,78,179,0.436,1,2,0.5,77,177,0.435,0.439,68,83,0.819,44,87,131,22,18,11,25,58,225,13.6,0.522,0.011,0.464,8.4,18.8,13.3,5.7,1.6,1.2,10.4,18.3,0.5,0.5,1.0,0.085,-1.6,-0.5,-2.0,0.0,0,0.0,OOR,1990
Donald Royal,SF,23,MIN,66,746,117,255,0.459,0,1,0.0,117,254,0.461,0.459,153,197,0.777,69,68,137,43,32,8,81,107,387,15.2,0.566,0.004,0.773,10.4,11.7,11.0,9.4,2.3,0.7,19.2,25.0,0.6,0.7,1.3,0.087,-1.1,-0.6,-1.7,0.1,0,0.0,OOR,1990
Delaney Rudd,PG,27,UTA,77,850,111,259,0.429,16,56,0.286,95,203,0.468,0.459,35,53,0.66,12,43,55,177,22,1,88,81,273,8.6,0.483,0.216,0.205,1.8,5.6,3.8,29.4,1.3,0.1,23.8,19.0,-0.6,0.7,0.1,0.004,-2.8,-1.9,-4.6,-0.6,0,0.0,OOR,1990
John Salley,PF,25,DET,82,1914,209,408,0.512,1,4,0.25,208,404,0.515,0.513,174,244,0.713,154,285,439,67,51,153,97,282,593,13.5,0.575,0.01,0.598,9.2,16.9,13.0,4.8,1.4,5.1,15.8,13.8,2.2,3.9,6.1,0.152,-1.9,3.3,1.5,1.7,0,0.0,OOR,1990
Ralph Sampson,C,29,SAC,26,417,48,129,0.372,1,4,0.25,47,125,0.376,0.376,12,23,0.522,11,73,84,28,14,22,34,66,109,5.5,0.392,0.031,0.178,3.0,19.7,11.4,9.3,1.7,3.1,19.6,17.9,-1.1,0.5,-0.6,-0.068,-7.3,1.6,-5.7,-0.4,0,0.0,OOR,1990
Jeff Sanders,PF,24,CHI,31,182,13,40,0.325,0,0,0.0,13,40,0.325,0.325,2,4,0.5,17,22,39,9,4,4,15,27,28,2.5,0.335,0.0,0.1,11.0,14.3,12.7,6.0,1.1,1.4,26.4,13.3,-0.4,0.1,-0.3,-0.069,-7.5,-2.7,-10.2,-0.4,0,0.0,OOR,1990
Mike Sanders,SF,29,IND,82,1531,225,479,0.47,5,14,0.357,220,465,0.473,0.475,55,75,0.733,78,152,230,89,43,23,79,220,510,9.1,0.498,0.029,0.157,6.3,11.1,8.8,8.3,1.4,0.9,13.4,16.7,0.1,0.9,1.0,0.031,-3.0,-0.7,-3.8,-0.7,0,0.0,OOR,1990
Danny Schayes,C,30,DEN,53,1194,163,330,0.494,0,4,0.0,163,326,0.5,0.494,225,264,0.852,117,225,342,61,41,45,72,200,551,16.5,0.617,0.012,0.8,9.7,21.0,15.0,6.4,1.6,2.2,13.9,17.0,2.8,1.7,4.5,0.183,-0.4,0.6,0.3,0.7,0,0.0,OOR,1990
Detlef Schrempf,PF,27,IND,78,2573,424,822,0.516,17,48,0.354,407,774,0.526,0.526,402,490,0.82,149,471,620,247,59,16,180,271,1267,17.6,0.611,0.058,0.596,7.1,20.4,14.1,14.0,1.1,0.4,14.8,20.5,6.1,2.0,8.1,0.151,1.8,-0.4,1.4,2.2,0,0.0,OOR,1990
Byron Scott,SG,28,LAL,77,2593,472,1005,0.47,93,220,0.423,379,785,0.483,0.516,160,209,0.766,51,191,242,274,77,31,122,180,1197,14.3,0.546,0.219,0.208,2.3,8.1,5.3,15.5,1.5,0.7,10.0,20.1,3.8,2.2,6.0,0.111,0.8,-0.2,0.6,1.7,0,0.0,OOR,1990
Rony Seikaly,C,24,MIA,74,2409,486,968,0.502,0,1,0.0,486,967,0.503,0.502,256,431,0.594,253,513,766,78,78,124,236,258,1228,15.9,0.53,0.001,0.445,11.2,24.4,17.6,4.9,1.5,3.1,16.9,23.3,-0.2,3.4,3.2,0.063,-1.5,-0.2,-1.7,0.2,0,0.0,OOR,1990
Brad Sellers,PF,27,TOT,59,700,103,254,0.406,0,5,0.0,103,249,0.414,0.406,58,73,0.795,39,50,89,33,17,22,46,74,264,9.2,0.461,0.02,0.287,6.3,8.8,7.5,6.5,1.2,2.0,13.9,20.1,-0.3,0.4,0.2,0.011,-2.8,-1.1,-3.9,-0.3,0,0.0,OOR,1990
Charles Shackleford,C,23,NJN,70,1557,247,535,0.462,0,1,0.0,247,534,0.463,0.462,79,115,0.687,180,299,479,56,40,35,116,183,573,12.3,0.489,0.002,0.215,11.5,21.8,16.3,5.6,1.2,1.3,16.5,18.1,-0.3,1.7,1.5,0.046,-2.7,-0.9,-3.6,-0.6,0,0.0,OOR,1990
John Shasky,C,25,GSW,14,51,4,14,0.286,0,0,0.0,4,14,0.286,0.286,2,6,0.333,4,9,13,1,1,2,2,10,10,2.5,0.3,0.0,0.429,8.8,17.9,13.6,2.4,0.9,2.2,10.7,14.6,-0.1,0.0,-0.1,-0.084,-7.9,-3.6,-11.5,-0.1,0,0.0,OOR,1990
Purvis Short,SF,32,NJN,82,2213,432,950,0.455,10,35,0.286,422,915,0.461,0.46,198,237,0.835,101,147,248,145,66,20,119,202,1072,13.4,0.508,0.037,0.249,4.6,7.5,6.0,10.8,1.4,0.5,10.1,21.3,2.0,1.3,3.3,0.071,-1.1,-0.9,-2.0,0.0,0,0.0,OOR,1990
Dexter Shouse,PG,26,PHI,3,18,0,4,0.0,0,1,0.0,0,3,0.0,0.0,0,0,0.0,0,0,0,2,1,1,2,2,0,-6.8,0.0,0.25,0.0,0.0,0.0,0.0,12.8,2.8,3.4,33.3,14.1,-0.1,0.0,-0.1,-0.281,-11.6,-0.4,-12.0,0.0,0,0.0,OOR,1990
Jerry Sichting,PG,33,TOT,35,496,50,125,0.4,3,12,0.25,47,113,0.416,0.412,18,22,0.818,3,16,19,94,16,2,22,40,121,8.9,0.449,0.096,0.176,0.6,3.9,2.2,26.2,1.6,0.2,14.0,13.4,0.0,0.2,0.2,0.018,-3.5,-0.6,-4.1,-0.3,0,0.0,OOR,1990
Jack Sikma,C,34,MIL,71,2250,344,827,0.416,68,199,0.342,276,628,0.439,0.457,230,260,0.885,109,383,492,229,76,48,139,244,986,14.7,0.524,0.241,0.314,5.5,19.8,12.5,14.6,1.7,1.3,12.9,20.1,2.3,2.7,5.0,0.107,0.2,0.5,0.6,1.5,0,0.0,OOR,1990
Scott Skiles,PG,25,ORL,70,1460,190,464,0.409,52,132,0.394,138,332,0.416,0.466,104,119,0.874,23,136,159,334,36,4,90,126,536,13.2,0.519,0.284,0.256,1.6,10.1,5.7,30.8,1.1,0.2,14.8,16.2,1.9,0.1,2.0,0.065,-0.2,-1.9,-2.0,0.0,0,0.0,OOR,1990
Charles Smith,PF,24,LAC,78,2732,595,1145,0.52,1,12,0.083,594,1133,0.524,0.52,454,572,0.794,177,347,524,114,86,119,162,294,1645,19.5,0.589,0.01,0.5,7.5,14.3,11.0,6.7,1.5,2.6,10.4,23.8,6.3,3.1,9.4,0.165,1.7,0.2,1.9,2.7,0,0.0,OOR,1990
Charles Smith,PG,22,BOS,60,519,59,133,0.444,0,7,0.0,59,126,0.468,0.444,53,76,0.697,14,55,69,103,35,3,36,75,171,13.3,0.514,0.053,0.571,3.1,11.1,7.3,25.1,3.3,0.3,17.8,16.4,0.4,0.7,1.1,0.102,-2.5,1.8,-0.8,0.2,0,0.0,OOR,1990
Derek Smith,SF,28,PHI,75,1405,261,514,0.508,16,36,0.444,245,478,0.513,0.523,130,186,0.699,62,110,172,109,35,20,85,198,668,13.7,0.561,0.07,0.362,5.0,8.8,6.9,11.4,1.2,0.9,12.5,20.5,1.9,1.0,2.9,0.098,-0.5,-0.6,-1.1,0.3,0,0.0,OOR,1990
Kenny Smith,PG,24,TOT,79,2421,378,811,0.466,26,83,0.313,352,728,0.484,0.482,161,196,0.821,18,139,157,445,79,8,169,143,943,13.3,0.526,0.102,0.242,0.8,6.5,3.7,26.6,1.6,0.2,15.9,18.9,1.7,1.0,2.6,0.052,-0.5,-1.2,-1.7,0.2,0,0.0,OOR,1990
Larry Smith,PF,32,HOU,74,1300,101,213,0.474,0,2,0.0,101,211,0.479,0.474,20,55,0.364,180,272,452,69,56,28,70,203,222,9.8,0.468,0.009,0.258,14.9,21.7,18.4,6.6,2.0,1.3,22.8,9.6,0.1,2.5,2.6,0.095,-3.1,1.3,-1.8,0.1,0,0.0,OOR,1990
Michael Smith,PF,24,BOS,65,620,136,286,0.476,2,28,0.071,134,258,0.519,0.479,53,64,0.828,40,60,100,79,9,1,54,51,327,14.2,0.52,0.098,0.224,7.5,10.2,8.9,18.6,0.7,0.1,14.7,25.0,0.3,0.4,0.7,0.055,-0.8,-2.5,-3.3,-0.2,0,0.0,OOR,1990
Otis Smith,SF,26,ORL,65,1644,348,708,0.492,10,40,0.25,338,668,0.506,0.499,169,222,0.761,117,183,300,147,76,57,102,174,875,17.2,0.543,0.056,0.314,7.3,12.1,9.6,13.5,2.1,1.9,11.2,21.6,2.5,0.9,3.3,0.097,1.3,0.2,1.5,1.5,0,0.0,OOR,1990
Rik Smits,C,23,IND,82,2404,515,967,0.533,0,1,0.0,515,966,0.533,0.533,241,297,0.811,135,377,512,142,45,169,143,328,1271,18.1,0.579,0.001,0.307,6.9,17.5,12.5,9.3,0.9,4.2,11.5,22.4,4.2,2.3,6.6,0.132,0.1,0.6,0.7,1.6,0,0.0,OOR,1990
Mike Smrek,C,27,GSW,13,107,10,24,0.417,0,0,0.0,10,24,0.417,0.417,1,6,0.167,11,23,34,1,4,11,9,18,21,7.1,0.394,0.0,0.25,11.5,21.8,16.9,1.2,1.7,5.7,25.3,13.3,-0.2,0.1,-0.1,-0.039,-5.8,0.0,-5.8,-0.1,0,0.0,OOR,1990
Rory Sparrow,PG,31,MIA,82,1756,210,510,0.412,8,40,0.2,202,470,0.43,0.42,59,77,0.766,37,101,138,298,49,4,99,140,487,8.8,0.448,0.078,0.151,2.2,6.6,4.3,23.0,1.3,0.1,15.4,14.7,-0.2,0.9,0.7,0.019,-3.2,-0.8,-4.0,-0.9,0,0.0,OOR,1990
John Stockton,PG,27,UTA,78,2915,472,918,0.514,47,113,0.416,425,805,0.528,0.54,354,432,0.819,57,149,206,1134,207,18,272,233,1345,23.9,0.607,0.123,0.471,2.5,5.6,4.1,57.4,3.5,0.4,19.7,20.6,10.4,4.0,14.4,0.238,6.7,2.2,8.9,8.0,0,0.01,Candidate,1990
