Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Tree Rollins,C,30,ATL,74,1781,173,347,0.499,0,1,0.0,173,346,0.5,0.499,69,90,0.767,131,327,458,41,38,167,91,239,415,11.0,0.537,0.003,0.259,8.1,20.2,14.2,3.0,1.0,5.5,19.1,10.9,0.5,3.0,3.4,0.093,-2.3,2.5,0.3,1.0,0,0.0,OOR,1986,50.0
Dan Roundfield,PF,32,WSB,79,2321,322,660,0.488,0,6,0.0,322,654,0.492,0.488,273,362,0.754,210,432,642,167,36,51,187,194,917,14.7,0.56,0.009,0.548,9.8,20.1,15.0,10.4,0.8,1.2,18.6,18.1,2.1,3.1,5.1,0.106,-0.5,-0.2,-0.8,0.7,0,0.0,OOR,1986,39.0
Derrick Rowland,SG,26,MIL,2,9,1,3,0.333,0,0,0.0,1,3,0.333,0.333,1,2,0.5,0,1,1,1,0,0,0,1,3,7.0,0.387,0.0,0.667,0.0,12.3,6.2,13.9,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.048,-5.6,-3.3,-8.9,0.0,0,0.0,OOR,1986,57.0
Jeff Ruland,PF,27,WSB,30,1114,212,383,0.554,0,4,0.0,212,379,0.559,0.554,145,200,0.725,107,213,320,159,23,25,121,100,569,20.0,0.604,0.01,0.522,10.4,20.6,15.5,22.2,1.0,1.3,20.4,22.2,1.9,1.6,3.5,0.151,2.6,0.9,3.5,1.5,0,0.0,OOR,1986,39.0
Walker Russell,PG,25,DET,1,2,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,0.0,19.6,0.0,0.0,0.0,-0.271,-3.4,-4.3,-7.7,0.0,0,0.0,OOR,1986,46.0
Ralph Sampson,PF,25,HOU,79,2864,624,1280,0.488,2,15,0.133,622,1265,0.492,0.488,241,376,0.641,258,621,879,283,99,129,285,308,1491,16.9,0.516,0.012,0.294,9.6,23.6,16.5,13.5,1.6,2.5,16.5,23.6,1.1,4.0,5.0,0.084,-0.1,0.5,0.4,1.8,0,0.0,OOR,1986,47.0
Mike Sanders,SF,25,PHO,82,1644,347,676,0.513,3,15,0.2,344,661,0.52,0.516,208,257,0.809,104,169,273,150,76,31,143,236,905,16.0,0.573,0.022,0.38,7.6,11.4,9.6,13.5,2.1,1.1,15.3,22.6,2.2,1.7,3.9,0.115,0.2,0.0,0.2,0.9,0,0.0,OOR,1986,31.0
Danny Schayes,C,26,DEN,80,1654,221,440,0.502,0,1,0.0,221,439,0.503,0.502,216,278,0.777,154,285,439,79,42,63,105,298,658,13.4,0.585,0.002,0.632,9.3,18.8,13.9,5.9,1.1,2.1,15.7,15.5,2.4,2.2,4.6,0.134,-2.1,0.1,-2.0,0.0,0,0.0,OOR,1986,44.0
Detlef Schrempf,SF,23,DAL,64,969,142,315,0.451,3,7,0.429,139,308,0.451,0.456,110,152,0.724,70,128,198,88,23,10,84,166,397,10.9,0.52,0.022,0.483,8.1,14.2,11.2,11.8,1.1,0.6,18.0,19.6,0.3,0.5,0.8,0.04,-2.9,-0.9,-3.8,-0.4,0,0.0,OOR,1986,42.0
Byron Scott,SG,24,LAL,76,2190,507,989,0.513,22,61,0.361,485,928,0.523,0.524,138,176,0.784,55,134,189,164,85,15,110,167,1174,15.0,0.55,0.062,0.178,3.0,6.6,4.9,10.2,1.8,0.4,9.4,21.7,3.2,2.0,5.2,0.113,0.0,-0.3,-0.3,0.9,0,0.0,OOR,1986,32.0
Carey Scurry,SF,23,UTA,78,1168,142,301,0.472,1,11,0.091,141,290,0.486,0.473,78,126,0.619,97,145,242,85,78,66,96,171,363,11.9,0.509,0.037,0.419,9.2,13.3,11.3,9.7,3.1,3.2,21.2,15.7,-0.4,2.1,1.8,0.072,-2.6,2.4,-0.2,0.5,0,0.0,OOR,1986,37.0
Lonnie Shelton,PF,30,CLE,44,682,92,188,0.489,0,2,0.0,92,186,0.495,0.489,14,16,0.875,38,105,143,61,21,4,48,128,198,8.5,0.508,0.011,0.085,6.2,17.0,11.6,12.0,1.5,0.3,19.7,14.6,-0.1,0.6,0.5,0.037,-4.0,0.4,-3.6,-0.3,0,0.0,OOR,1986,29.0
Purvis Short,SF,28,GSW,64,2427,633,1313,0.482,15,49,0.306,618,1264,0.489,0.488,351,406,0.865,126,203,329,237,92,22,184,229,1632,19.1,0.547,0.037,0.309,5.4,9.4,7.3,14.8,1.7,0.5,11.0,27.1,4.9,0.9,5.7,0.113,2.3,-1.3,1.0,1.8,0,0.0,OOR,1986,
Jerry Sichting,PG,29,BOS,82,1596,235,412,0.57,6,16,0.375,229,396,0.578,0.578,61,66,0.924,27,77,104,188,50,0,73,118,537,11.9,0.609,0.039,0.16,2.0,5.0,3.6,14.9,1.5,0.0,14.2,13.2,2.4,1.8,4.2,0.126,-0.7,0.4,-0.2,0.7,0,0.0,OOR,1986,67.0
Jack Sikma,C,30,SEA,80,2790,508,1100,0.462,0,13,0.0,508,1087,0.467,0.462,355,411,0.864,146,602,748,301,92,73,214,293,1371,17.6,0.535,0.012,0.374,6.0,26.2,15.9,16.5,1.6,1.6,14.3,22.4,3.4,4.4,7.8,0.134,1.0,1.5,2.5,3.1,0,0.0,OOR,1986,
Derek Smith,SG,24,LAC,11,339,100,181,0.552,1,2,0.5,99,179,0.553,0.555,58,84,0.69,20,21,41,31,9,13,33,35,259,21.8,0.594,0.011,0.464,6.4,6.9,6.7,16.3,1.2,2.1,13.1,29.7,0.7,0.1,0.8,0.115,4.6,-0.3,4.4,0.6,0,0.0,OOR,1986,30.0
Larry Smith,PF,28,GSW,77,2441,314,586,0.536,0,1,0.0,314,585,0.537,0.536,112,227,0.493,384,472,856,95,62,50,135,286,740,13.4,0.539,0.002,0.387,16.4,21.8,19.0,4.9,1.2,1.1,16.4,13.2,2.7,1.6,4.3,0.085,-0.4,-1.7,-2.1,-0.1,0,0.0,OOR,1986,
Mike Smrek,C,23,CHI,38,408,46,122,0.377,0,2,0.0,46,120,0.383,0.377,16,29,0.552,46,64,110,19,6,23,29,95,108,6.5,0.401,0.016,0.238,12.3,18.4,15.2,6.1,0.7,3.2,17.7,16.3,-0.5,0.2,-0.2,-0.024,-6.2,-1.2,-7.5,-0.6,0,0.0,OOR,1986,30.0
Ricky Sobers,SG,33,SEA,78,1279,240,541,0.444,13,43,0.302,227,498,0.456,0.456,110,125,0.88,29,70,99,180,44,2,85,139,603,13.4,0.506,0.079,0.231,2.6,6.6,4.6,21.7,1.7,0.1,12.5,22.3,1.1,1.1,2.2,0.081,-0.7,-0.6,-1.3,0.2,0,0.0,OOR,1986,
Rory Sparrow,PG,27,NYK,74,2344,345,723,0.477,5,20,0.25,340,703,0.484,0.481,101,127,0.795,50,120,170,472,85,14,154,182,796,13.0,0.511,0.028,0.176,2.3,6.1,4.1,30.0,1.8,0.4,16.5,16.7,1.5,2.2,3.7,0.077,-0.3,0.0,-0.3,1.0,0,0.0,OOR,1986,23.0
Larry Spriggs,SF,26,LAL,43,471,88,192,0.458,0,1,0.0,88,191,0.461,0.458,38,49,0.776,28,53,81,49,18,9,54,78,214,10.5,0.501,0.005,0.255,7.1,12.2,9.8,13.3,1.8,1.1,20.2,22.9,-0.3,0.6,0.3,0.027,-3.6,-0.4,-3.9,-0.2,0,0.0,OOR,1986,32.0
Terence Stansbury,SG,24,IND,74,1331,191,441,0.433,9,53,0.17,182,388,0.469,0.443,107,132,0.811,29,110,139,206,59,8,139,200,498,9.5,0.499,0.12,0.299,2.4,8.9,5.7,21.3,2.1,0.3,21.8,19.7,-0.9,1.5,0.6,0.02,-3.7,0.3,-3.4,-0.5,0,0.0,OOR,1986,26.0
Steve Stipanovich,C,25,IND,79,2397,416,885,0.47,2,10,0.2,414,875,0.473,0.471,242,315,0.768,173,450,623,206,75,69,146,261,1076,15.9,0.526,0.011,0.356,7.9,20.2,14.1,12.3,1.5,1.7,12.5,20.0,2.5,3.4,5.9,0.118,0.4,1.0,1.4,2.0,0,0.0,OOR,1986,26.0
Alex Stivrins,SF,23,SEA,3,14,1,4,0.25,0,0,0.0,1,4,0.25,0.25,1,4,0.25,3,0,3,1,0,0,3,2,3,-5.9,0.26,0.0,1.0,24.7,0.0,12.7,9.3,0.0,0.0,34.2,26.2,-0.1,0.0,-0.1,-0.347,-9.9,-7.1,-17.0,-0.1,0,0.0,OOR,1986,
John Stockton,PG,23,UTA,82,1935,228,466,0.489,2,15,0.133,226,451,0.501,0.491,172,205,0.839,33,146,179,610,157,10,168,227,630,17.0,0.566,0.032,0.44,1.9,8.1,5.0,41.8,3.8,0.3,23.2,15.1,2.9,2.9,5.9,0.146,0.5,1.9,2.4,2.1,0,0.0,OOR,1986,37.0
Greg Stokes,PF,22,PHI,31,350,56,119,0.471,0,1,0.0,56,118,0.475,0.471,14,21,0.667,27,30,57,17,14,11,19,56,126,10.6,0.491,0.008,0.176,8.6,9.6,9.1,6.9,1.9,1.8,12.9,16.9,0.1,0.4,0.5,0.068,-2.8,0.0,-2.9,-0.1,0,0.0,OOR,1986,54.0
Jon Sundvold,PG,24,SAS,70,1150,220,476,0.462,21,60,0.35,199,416,0.478,0.484,39,48,0.813,22,58,80,261,34,0,85,110,500,13.4,0.503,0.126,0.101,2.2,5.6,4.0,31.7,1.4,0.0,14.6,20.4,1.0,0.5,1.5,0.062,-0.1,-1.8,-1.9,0.0,0,0.0,OOR,1986,62.0
Terry Teagle,SG,25,GSW,82,2158,475,958,0.496,4,25,0.16,471,933,0.505,0.498,211,265,0.796,96,139,235,115,71,34,136,241,1165,14.2,0.542,0.026,0.277,4.6,7.3,5.9,7.6,1.5,0.9,11.2,22.0,2.5,0.6,3.1,0.069,-0.8,-1.3,-2.1,0.0,0,0.0,OOR,1986,
Reggie Theus,SG,28,SAC,82,2919,546,1137,0.48,6,35,0.171,540,1102,0.49,0.483,405,490,0.827,73,231,304,788,112,20,327,231,1503,17.9,0.556,0.031,0.431,2.8,8.9,5.9,38.2,1.8,0.4,19.5,23.3,4.5,1.9,6.4,0.105,2.3,-1.1,1.2,2.4,0,0.0,OOR,1986,35.0
Peter Thibeaux,SF,24,GSW,42,531,100,233,0.429,2,5,0.4,98,228,0.43,0.433,29,48,0.604,28,47,75,28,23,15,39,82,231,9.5,0.455,0.021,0.206,5.5,10.0,7.7,7.2,2.0,1.6,13.3,21.7,-0.5,0.3,-0.2,-0.015,-4.3,-1.0,-5.4,-0.5,0,0.0,OOR,1986,
David Thirdkill,PF,25,BOS,49,385,54,110,0.491,0,1,0.0,54,109,0.495,0.491,55,88,0.625,27,43,70,15,11,3,19,55,163,12.1,0.548,0.009,0.8,8.3,11.5,10.0,4.9,1.4,0.4,11.3,17.9,0.5,0.5,1.0,0.129,-2.4,-0.8,-3.2,-0.1,0,0.0,OOR,1986,67.0
Isiah Thomas,PG,24,DET,77,2790,609,1248,0.488,26,84,0.31,583,1164,0.501,0.498,365,462,0.79,83,194,277,830,171,20,289,245,1609,21.2,0.554,0.067,0.37,3.1,7.6,5.3,40.7,2.8,0.4,16.6,24.4,6.1,2.7,8.8,0.151,4.3,0.7,5.0,4.9,0,0.036,Candidate,1986,46.0
Jim Thomas,SG,25,LAC,6,69,6,15,0.4,0,0,0.0,6,15,0.4,0.4,1,2,0.5,3,5,8,12,5,1,9,12,13,5.3,0.409,0.0,0.133,4.7,8.1,6.4,22.6,3.4,0.8,36.2,14.5,-0.2,0.0,-0.1,-0.081,-6.3,0.7,-5.6,-0.1,0,0.0,OOR,1986,30.0
Bernard Thompson,SG,23,PHO,61,1281,195,399,0.489,0,2,0.0,195,397,0.491,0.489,127,157,0.809,58,83,141,132,51,10,90,151,517,11.8,0.552,0.005,0.393,5.4,7.2,6.3,14.0,1.8,0.4,16.1,17.4,1.2,1.0,2.1,0.08,-1.6,-0.3,-1.9,0.0,0,0.0,OOR,1986,31.0
LaSalle Thompson,C,24,SAC,80,2377,411,794,0.518,0,1,0.0,411,793,0.518,0.518,202,276,0.732,252,518,770,168,71,109,184,295,1024,16.4,0.559,0.001,0.348,12.1,24.5,18.3,9.8,1.4,2.6,16.7,18.7,2.5,3.1,5.6,0.113,0.0,0.7,0.7,1.6,0,0.0,OOR,1986,35.0
Mychal Thompson,C,31,POR,82,2569,503,1011,0.498,0,0,0.0,503,1011,0.498,0.498,198,309,0.641,181,427,608,176,76,35,196,267,1204,13.7,0.525,0.0,0.306,8.0,18.9,13.4,9.6,1.4,0.8,14.6,20.7,1.3,2.4,3.7,0.068,-0.8,-1.0,-1.9,0.1,0,0.0,OOR,1986,32.0
Paul Thompson,SF,24,PHI,23,432,70,194,0.361,2,12,0.167,68,182,0.374,0.366,37,43,0.86,27,36,63,24,15,17,30,49,179,9.3,0.42,0.062,0.222,7.0,9.3,8.2,7.9,1.7,2.2,12.3,22.6,-0.4,0.4,0.1,0.008,-3.4,-0.5,-3.9,-0.2,0,0.0,OOR,1986,54.0
Bob Thornton,PF,23,NYK,71,1323,125,274,0.456,0,0,0.0,125,274,0.456,0.456,86,162,0.531,113,177,290,43,30,7,83,209,336,6.9,0.487,0.0,0.591,9.2,15.9,12.4,4.5,1.1,0.3,19.4,13.6,-0.6,1.6,0.9,0.034,-4.8,-0.3,-5.1,-1.0,0,0.0,OOR,1986,23.0
Otis Thorpe,PF,23,SAC,75,1675,289,492,0.587,0,0,0.0,289,492,0.587,0.587,164,248,0.661,137,283,420,84,35,34,123,233,742,14.4,0.617,0.0,0.504,9.3,19.0,14.2,6.9,1.0,1.2,17.0,17.5,2.3,1.5,3.8,0.109,-0.6,-0.2,-0.8,0.5,0,0.0,OOR,1986,35.0
Sedale Threatt,SG,24,PHI,70,1754,310,684,0.453,1,24,0.042,309,660,0.468,0.454,75,90,0.833,21,100,121,193,93,5,102,157,696,11.1,0.481,0.035,0.132,1.3,6.4,3.9,16.0,2.5,0.2,12.4,18.9,0.5,1.6,2.1,0.056,-2.7,0.4,-2.3,-0.1,0,0.0,OOR,1986,54.0
Wayman Tisdale,PF,21,IND,81,2277,516,1002,0.515,0,2,0.0,516,1000,0.516,0.515,160,234,0.684,191,393,584,79,32,44,188,290,1192,14.0,0.539,0.002,0.234,9.2,18.6,13.9,5.4,0.7,1.1,14.5,23.3,0.7,2.6,3.2,0.068,-1.5,-1.3,-2.8,-0.4,0,0.0,OOR,1986,26.0
Andrew Toney,SG,28,PHI,6,84,11,36,0.306,0,2,0.0,11,34,0.324,0.306,3,8,0.375,2,3,5,12,2,0,7,8,25,2.1,0.316,0.056,0.222,2.7,4.0,3.3,19.5,1.1,0.0,15.0,22.3,-0.3,0.0,-0.2,-0.128,-6.5,-2.5,-9.0,-0.1,0,0.0,OOR,1986,54.0
Sedric Toney,PG,23,PHO,13,230,28,66,0.424,3,10,0.3,25,56,0.446,0.447,21,31,0.677,3,22,25,26,6,0,22,24,80,7.3,0.502,0.152,0.47,1.6,10.6,6.2,14.8,1.2,0.0,21.6,17.7,-0.2,0.2,0.0,-0.001,-4.2,-1.4,-5.6,-0.2,0,0.0,OOR,1986,31.0
Kelly Tripucka,SF,26,DET,81,2626,615,1236,0.498,12,25,0.48,603,1211,0.498,0.502,380,444,0.856,116,232,348,265,93,10,183,167,1622,18.3,0.567,0.02,0.359,4.6,9.6,7.0,14.1,1.6,0.2,11.3,24.1,5.6,1.9,7.5,0.136,2.3,-0.6,1.8,2.5,0,0.0,OOR,1986,46.0
Trent Tucker,SG,26,NYK,77,1788,349,740,0.472,41,91,0.451,308,649,0.475,0.499,79,100,0.79,70,99,169,192,65,8,70,167,818,14.6,0.522,0.123,0.135,4.2,6.6,5.3,17.2,1.8,0.3,8.2,20.0,2.3,1.7,4.0,0.107,0.6,0.3,0.9,1.3,0,0.0,OOR,1986,23.0
Elston Turner,SG,26,DEN,73,1324,165,379,0.435,0,9,0.0,165,370,0.446,0.435,39,53,0.736,64,137,201,165,70,6,80,150,369,9.6,0.459,0.024,0.14,4.8,11.3,7.9,15.3,2.4,0.3,16.6,14.0,-0.3,1.6,1.3,0.047,-2.9,1.0,-1.9,0.0,0,0.0,OOR,1986,44.0
Jeff Turner,PF,23,NJN,53,650,84,171,0.491,0,1,0.0,84,170,0.494,0.491,58,78,0.744,45,92,137,14,21,3,49,125,226,8.4,0.55,0.006,0.456,7.7,15.9,11.8,2.8,1.5,0.3,19.3,15.6,0.1,0.7,0.8,0.057,-4.5,-0.5,-5.0,-0.5,0,0.0,OOR,1986,39.0
Melvin Turpin,C,25,CLE,80,2292,456,838,0.544,0,4,0.0,456,834,0.547,0.544,185,228,0.811,182,374,556,55,65,106,134,260,1097,16.4,0.585,0.005,0.272,8.8,18.0,13.4,3.5,1.3,2.6,12.5,19.1,3.4,2.6,6.0,0.125,0.2,0.1,0.4,1.4,0,0.0,OOR,1986,29.0
Terry Tyler,SF,29,SAC,71,1651,295,649,0.455,0,3,0.0,295,646,0.457,0.455,84,112,0.75,109,204,313,94,64,108,94,159,674,13.3,0.483,0.005,0.173,7.5,13.9,10.7,8.0,1.8,3.7,11.9,19.4,0.1,1.9,1.9,0.056,-1.4,0.8,-0.6,0.6,0,0.0,OOR,1986,35.0
Darnell Valentine,PG,26,LAC,62,1217,161,388,0.415,4,14,0.286,157,374,0.42,0.42,130,175,0.743,32,93,125,246,72,2,115,123,456,12.4,0.49,0.036,0.451,2.9,8.6,5.8,26.9,2.7,0.1,19.8,19.0,0.1,0.9,1.0,0.038,-1.5,-0.2,-1.7,0.1,0,0.0,OOR,1986,30.0
Kiki Vandeweghe,SF,27,POR,79,2791,719,1332,0.54,1,8,0.125,718,1324,0.542,0.54,523,602,0.869,92,124,216,187,54,17,177,161,1962,19.7,0.614,0.006,0.452,3.7,5.0,4.4,10.3,0.9,0.3,10.0,25.1,9.0,0.9,9.9,0.169,3.5,-2.1,1.4,2.4,0,0.0,OOR,1986,32.0
Nick Vanos,C,22,PHO,11,202,23,72,0.319,0,0,0.0,23,72,0.319,0.319,8,23,0.348,21,39,60,16,2,5,20,34,54,3.4,0.329,0.0,0.319,12.5,21.3,17.1,10.2,0.5,1.4,19.6,20.2,-0.6,0.2,-0.4,-0.106,-7.9,-2.2,-10.1,-0.4,0,0.0,OOR,1986,31.0
Pete Verhoeven,PF,26,GSW,61,749,90,167,0.539,1,2,0.5,89,165,0.539,0.542,25,43,0.581,65,95,160,29,29,17,30,141,206,10.1,0.554,0.012,0.257,9.1,14.3,11.6,4.8,1.8,1.2,13.9,11.3,0.7,0.5,1.2,0.076,-2.8,0.0,-2.9,-0.2,0,0.0,OOR,1986,
Jay Vincent,PF,26,DAL,80,1994,442,919,0.481,0,3,0.0,442,916,0.483,0.481,222,274,0.81,107,261,368,180,66,21,145,193,1106,16.4,0.532,0.003,0.298,6.0,14.1,10.2,13.0,1.6,0.6,12.2,24.2,2.2,1.2,3.4,0.081,0.1,-1.3,-1.2,0.4,0,0.0,OOR,1986,42.0
Sam Vincent,SG,22,BOS,57,432,59,162,0.364,1,4,0.25,58,158,0.367,0.367,65,70,0.929,11,37,48,69,17,4,49,59,184,10.0,0.477,0.025,0.432,3.0,8.9,6.1,20.0,1.9,0.5,20.3,23.0,-0.3,0.6,0.3,0.037,-4.1,-0.7,-4.8,-0.3,0,0.0,OOR,1986,67.0
Danny Vranes,SF,27,SEA,80,1569,131,284,0.461,0,4,0.0,131,280,0.468,0.461,39,75,0.52,115,166,281,68,63,31,58,218,301,7.8,0.475,0.014,0.264,8.5,12.8,10.6,5.8,2.0,1.2,15.5,10.0,0.2,1.9,2.1,0.065,-2.9,1.2,-1.6,0.1,0,0.0,OOR,1986,
Granville Waiters,C,25,HOU,43,156,13,39,0.333,0,1,0.0,13,38,0.342,0.333,1,6,0.167,15,13,28,8,4,10,11,30,27,3.2,0.324,0.026,0.154,10.3,9.1,9.7,5.9,1.2,3.6,20.9,13.2,-0.3,0.1,-0.2,-0.051,-6.6,-0.4,-7.1,-0.2,0,0.0,OOR,1986,47.0
Darrell Walker,PG,24,NYK,81,2023,324,753,0.43,0,10,0.0,324,743,0.436,0.43,190,277,0.686,100,120,220,337,146,36,192,216,838,14.0,0.479,0.013,0.368,5.3,7.0,6.2,25.3,3.5,1.1,18.0,22.1,-0.9,3.0,2.1,0.05,-0.6,1.9,1.3,1.7,0,0.0,OOR,1986,23.0
Bill Walton,C,33,BOS,80,1546,231,411,0.562,0,0,0.0,231,411,0.562,0.562,144,202,0.713,136,408,544,165,38,106,151,210,606,17.0,0.606,0.0,0.491,10.4,27.3,19.4,13.6,1.2,3.8,23.2,17.3,1.6,3.4,5.0,0.157,0.1,2.9,3.0,2.0,0,0.0,OOR,1986,67.0
Bryan Warrick,PG,26,IND,36,685,85,182,0.467,3,12,0.25,82,170,0.482,0.475,54,68,0.794,10,59,69,115,27,2,53,79,227,11.1,0.536,0.066,0.374,1.6,9.3,5.5,22.4,1.9,0.2,20.0,15.9,0.3,0.7,1.0,0.071,-2.4,0.3,-2.1,0.0,0,0.0,OOR,1986,26.0
Spud Webb,PG,22,ATL,79,1229,199,412,0.483,2,11,0.182,197,401,0.491,0.485,216,275,0.785,27,96,123,337,82,5,159,164,616,18.5,0.578,0.027,0.667,2.4,8.6,5.5,38.7,3.2,0.2,23.0,23.0,1.9,1.6,3.5,0.137,1.7,1.2,2.9,1.5,0,0.0,OOR,1986,50.0
Scott Wedman,SF,33,BOS,79,1402,286,605,0.473,17,48,0.354,269,557,0.483,0.487,45,68,0.662,66,126,192,83,38,22,54,127,634,12.5,0.499,0.079,0.112,5.5,9.3,7.5,8.1,1.3,0.9,7.8,20.2,0.9,1.8,2.7,0.093,-1.0,-0.4,-1.4,0.2,0,0.0,OOR,1986,67.0
Bill Wennington,C,22,DAL,56,562,72,153,0.471,0,4,0.0,72,149,0.483,0.471,45,62,0.726,32,100,132,21,11,22,21,83,189,11.4,0.524,0.026,0.405,6.4,19.2,12.9,4.7,0.9,2.1,10.4,14.6,0.5,0.4,0.9,0.08,-2.4,-0.4,-2.8,-0.1,0,0.0,OOR,1986,42.0
Mark West,C,25,CLE,67,1172,113,209,0.541,0,0,0.0,113,209,0.541,0.541,54,103,0.524,97,225,322,20,27,62,91,235,280,7.7,0.55,0.0,0.493,9.1,21.2,15.2,2.2,1.1,3.0,26.4,12.1,-0.6,1.5,0.9,0.037,-5.0,1.0,-4.0,-0.6,0,0.0,OOR,1986,29.0
Ennis Whatley,PG,23,CLE,14,107,15,35,0.429,0,0,0.0,15,35,0.429,0.429,5,10,0.5,4,10,14,23,5,1,10,10,35,11.5,0.444,0.0,0.286,4.1,10.2,7.2,29.8,2.2,0.5,20.2,19.0,-0.1,0.1,0.0,0.011,-2.6,1.4,-1.1,0.0,0,0.0,OOR,1986,29.0
Rory White,SF,26,LAC,75,1761,355,684,0.519,1,9,0.111,354,675,0.524,0.52,164,222,0.739,82,99,181,74,74,8,95,161,875,14.0,0.56,0.013,0.325,5.1,6.3,5.7,6.4,2.0,0.2,10.8,20.0,2.3,0.3,2.6,0.07,-0.8,-1.3,-2.1,-0.1,0,0.0,OOR,1986,30.0
Willie White,SG,23,DEN,43,343,74,168,0.44,6,21,0.286,68,147,0.463,0.458,19,23,0.826,17,27,44,53,18,2,25,24,173,15.1,0.486,0.125,0.137,5.0,8.6,6.7,21.4,2.4,0.3,12.3,22.8,0.1,0.4,0.5,0.07,0.4,-0.1,0.3,0.2,0,0.0,OOR,1986,44.0
Jerome Whitehead,C,29,GSW,81,1079,126,294,0.429,0,0,0.0,126,294,0.429,0.429,60,97,0.619,94,234,328,19,18,19,64,176,312,7.9,0.463,0.0,0.33,9.1,24.4,16.5,2.2,0.8,1.0,16.0,14.6,-0.4,0.7,0.3,0.013,-4.6,-1.9,-6.5,-1.2,0,0.0,OOR,1986,
Mitchell Wiggins,SG,26,HOU,78,1198,222,489,0.454,1,12,0.083,221,477,0.463,0.455,86,118,0.729,87,72,159,101,59,5,62,155,531,12.6,0.491,0.025,0.241,7.7,6.6,7.2,11.0,2.3,0.2,10.3,19.7,1.1,0.9,2.0,0.079,-1.8,-0.5,-2.3,-0.1,0,0.0,OOR,1986,47.0
Jamaal Wilkes,SF,32,LAC,13,195,26,65,0.4,1,3,0.333,25,62,0.403,0.408,22,27,0.815,13,16,29,15,7,2,16,19,75,10.2,0.488,0.046,0.415,7.3,9.2,8.2,10.6,1.7,0.6,17.2,19.1,0.0,0.0,0.0,0.005,-2.2,-1.2,-3.4,-0.1,0,0.0,OOR,1986,30.0
Dominique Wilkins,SF,26,ATL,78,3049,888,1897,0.468,13,70,0.186,875,1827,0.479,0.472,577,705,0.818,261,357,618,206,138,49,251,170,2366,23.3,0.536,0.037,0.372,9.5,12.9,11.2,11.7,2.2,0.9,10.2,32.9,7.0,3.9,10.8,0.17,4.6,-0.5,4.2,4.8,5,0.522,Candidate,1986,50.0
Gerald Wilkins,SG,22,NYK,81,2025,437,934,0.468,7,25,0.28,430,909,0.473,0.472,132,237,0.557,92,116,208,161,68,9,157,155,1013,12.2,0.488,0.027,0.254,4.9,6.8,5.8,13.2,1.6,0.3,13.1,24.7,-1.2,1.9,0.7,0.018,-1.2,-0.9,-2.1,-0.1,0,0.0,OOR,1986,23.0
Jeff Wilkins,C,30,UTA,75,1126,147,374,0.393,0,0,0.0,147,374,0.393,0.393,58,93,0.624,74,198,272,46,11,21,52,157,352,7.2,0.424,0.0,0.249,7.5,19.2,13.4,5.5,0.5,1.0,11.1,16.7,-0.8,1.1,0.3,0.012,-4.6,-1.6,-6.2,-1.2,0,0.0,OOR,1986,37.0
Buck Williams,PF,25,NJN,82,3070,500,956,0.523,0,2,0.0,500,954,0.524,0.523,301,445,0.676,329,657,986,131,73,96,244,294,1301,15.1,0.565,0.002,0.465,12.0,24.1,18.0,5.8,1.1,1.8,17.5,18.1,2.8,4.0,6.8,0.106,-0.1,-0.4,-0.6,1.1,0,0.003,Candidate,1986,39.0
Freeman Williams,SG,29,WSB,9,110,25,67,0.373,7,14,0.5,18,53,0.34,0.425,12,17,0.706,4,8,12,7,7,1,13,10,69,12.5,0.463,0.209,0.254,3.9,7.8,5.9,10.5,3.1,0.5,14.9,33.2,-0.2,0.1,-0.1,-0.034,-1.8,-0.4,-2.1,0.0,0,0.0,OOR,1986,39.0
Gus Williams,PG,32,WSB,77,2284,434,1013,0.428,30,116,0.259,404,897,0.45,0.443,138,188,0.734,52,114,166,453,96,15,160,113,1036,15.0,0.473,0.115,0.186,2.5,5.4,3.9,30.8,2.0,0.4,12.7,23.0,0.7,2.2,2.8,0.06,0.6,-0.9,-0.3,1.0,0,0.0,OOR,1986,39.0
Guy Williams,PF,25,GSW,5,25,2,5,0.4,0,0,0.0,2,5,0.4,0.4,3,6,0.5,0,6,6,0,1,2,0,7,7,8.5,0.458,0.0,1.2,0.0,27.0,13.0,0.0,1.8,4.4,0.0,12.0,0.0,0.0,0.0,0.079,-4.9,2.9,-2.1,0.0,0,0.0,OOR,1986,
Herb Williams,C,27,IND,78,2770,627,1275,0.492,1,12,0.083,626,1263,0.496,0.492,294,403,0.73,172,538,710,174,50,184,210,244,1549,17.9,0.533,0.009,0.316,6.8,20.9,13.9,9.7,0.9,3.8,12.6,24.6,2.0,4.2,6.2,0.107,0.7,0.7,1.4,2.4,0,0.0,OOR,1986,26.0
