Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Steve Smith,SG,31.0,81.0,2542.0,359.0,788.0,0.456,78.0,230.0,0.339,281.0,558.0,0.504,0.505,309.0,347.0,0.89,87.0,185.0,272.0,213.0,48.0,24.0,137.0,203.0,1105.0
Tony Smith,SG,32.0,6.0,78.0,8.0,23.0,0.348,0.0,2.0,0.0,8.0,21.0,0.381,0.348,1.0,2.0,0.5,2.0,1.0,3.0,10.0,7.0,0.0,9.0,12.0,17.0
Eric Snow,PG,27.0,50.0,1740.0,182.0,435.0,0.418,5.0,19.0,0.263,177.0,416.0,0.425,0.424,122.0,154.0,0.792,27.0,139.0,166.0,369.0,77.0,7.0,124.0,123.0,491.0
Felton Spencer,C,33.0,18.0,113.0,12.0,20.0,0.6,0.0,0.0,0.0,12.0,20.0,0.6,0.6,15.0,25.0,0.6,16.0,19.0,35.0,2.0,2.0,2.0,11.0,24.0,39.0
Latrell Sprewell,SF,30.0,77.0,3017.0,524.0,1219.0,0.43,41.0,135.0,0.304,483.0,1084.0,0.446,0.447,275.0,351.0,0.783,49.0,298.0,347.0,269.0,106.0,28.0,218.0,159.0,1364.0
Jerry Stackhouse,SG,26.0,80.0,3215.0,774.0,1927.0,0.402,166.0,473.0,0.351,608.0,1454.0,0.418,0.445,666.0,810.0,0.822,99.0,216.0,315.0,410.0,97.0,54.0,326.0,160.0,2380.0
John Starks,SG,35.0,75.0,2122.0,273.0,686.0,0.398,64.0,182.0,0.352,209.0,504.0,0.415,0.445,89.0,111.0,0.802,29.0,125.0,154.0,178.0,73.0,10.0,94.0,217.0,699.0
Vladimir Stepania,C,24.0,29.0,280.0,28.0,88.0,0.318,1.0,4.0,0.25,27.0,84.0,0.321,0.324,25.0,34.0,0.735,35.0,74.0,109.0,16.0,10.0,11.0,19.0,47.0,82.0
DeShawn Stevenson,SG,19.0,40.0,293.0,31.0,91.0,0.341,1.0,12.0,0.083,30.0,79.0,0.38,0.346,26.0,38.0,0.684,9.0,19.0,28.0,18.0,10.0,2.0,28.0,29.0,89.0
Michael Stewart,C,25.0,26.0,123.0,11.0,34.0,0.324,0.0,0.0,0.0,11.0,34.0,0.324,0.324,11.0,18.0,0.611,16.0,13.0,29.0,2.0,4.0,3.0,5.0,19.0,33.0
Bryant Stith,SG,30.0,78.0,2504.0,245.0,611.0,0.401,91.0,242.0,0.376,154.0,369.0,0.417,0.475,175.0,207.0,0.845,65.0,219.0,284.0,168.0,93.0,14.0,90.0,182.0,756.0
John Stockton,PG,38.0,82.0,2397.0,328.0,651.0,0.504,61.0,132.0,0.462,267.0,519.0,0.514,0.551,227.0,278.0,0.817,54.0,173.0,227.0,713.0,132.0,21.0,203.0,194.0,944.0
Peja Stojaković,SF,23.0,75.0,2905.0,559.0,1189.0,0.47,144.0,360.0,0.4,415.0,829.0,0.501,0.531,267.0,312.0,0.856,93.0,341.0,434.0,164.0,91.0,13.0,146.0,144.0,1529.0
Damon Stoudamire,PG,27.0,82.0,2655.0,406.0,935.0,0.434,82.0,219.0,0.374,324.0,716.0,0.453,0.478,172.0,207.0,0.831,69.0,234.0,303.0,468.0,106.0,8.0,191.0,202.0,1066.0
Erick Strickland,PG,27.0,50.0,830.0,81.0,267.0,0.303,30.0,95.0,0.316,51.0,172.0,0.297,0.36,68.0,79.0,0.861,18.0,110.0,128.0,95.0,44.0,2.0,48.0,88.0,260.0
Mark Strickland,SF,30.0,55.0,719.0,103.0,239.0,0.431,1.0,2.0,0.5,102.0,237.0,0.43,0.433,45.0,70.0,0.643,54.0,107.0,161.0,24.0,16.0,22.0,34.0,72.0,252.0
Rod Strickland,PG,34.0,54.0,1371.0,182.0,429.0,0.424,4.0,17.0,0.235,178.0,412.0,0.432,0.429,130.0,173.0,0.751,36.0,104.0,140.0,303.0,53.0,5.0,107.0,76.0,498.0
Derek Strong,PF,32.0,28.0,491.0,45.0,117.0,0.385,0.0,1.0,0.0,45.0,116.0,0.388,0.385,28.0,37.0,0.757,34.0,74.0,108.0,7.0,14.0,1.0,22.0,30.0,118.0
Bruno Šundov,C,20.0,11.0,120.0,20.0,41.0,0.488,0.0,4.0,0.0,20.0,37.0,0.541,0.488,3.0,5.0,0.6,4.0,19.0,23.0,2.0,2.0,4.0,3.0,21.0,43.0
Bob Sura,SG,27.0,53.0,1684.0,202.0,518.0,0.39,47.0,172.0,0.273,155.0,346.0,0.448,0.435,135.0,189.0,0.714,54.0,173.0,227.0,242.0,54.0,8.0,160.0,127.0,586.0
Stromile Swift,PF,21.0,80.0,1312.0,153.0,339.0,0.451,0.0,4.0,0.0,153.0,335.0,0.457,0.451,85.0,141.0,0.603,109.0,175.0,284.0,28.0,62.0,82.0,64.0,160.0,391.0
Wally Szczerbiak,SF,23.0,82.0,2856.0,469.0,920.0,0.51,26.0,77.0,0.338,443.0,843.0,0.526,0.524,181.0,208.0,0.87,133.0,314.0,447.0,260.0,59.0,33.0,138.0,226.0,1145.0
Žan Tabak,C,30.0,55.0,777.0,98.0,186.0,0.527,0.0,0.0,0.0,98.0,186.0,0.527,0.527,20.0,47.0,0.426,65.0,148.0,213.0,33.0,10.0,30.0,57.0,125.0,216.0
Dragan Tarlać,C,27.0,43.0,598.0,39.0,99.0,0.394,0.0,0.0,0.0,39.0,99.0,0.394,0.394,25.0,33.0,0.758,37.0,85.0,122.0,31.0,7.0,19.0,38.0,95.0,103.0
Maurice Taylor,SF,24.0,69.0,1972.0,390.0,797.0,0.489,0.0,4.0,0.0,390.0,793.0,0.492,0.489,119.0,162.0,0.735,109.0,269.0,378.0,104.0,28.0,38.0,125.0,208.0,899.0
Jason Terry,SG,23.0,82.0,3089.0,596.0,1367.0,0.436,124.0,314.0,0.395,472.0,1053.0,0.448,0.481,303.0,358.0,0.846,42.0,227.0,269.0,403.0,104.0,12.0,239.0,204.0,1619.0
Jamel Thomas,SF,27.0,5.0,56.0,6.0,19.0,0.316,1.0,3.0,0.333,5.0,16.0,0.313,0.342,0.0,0.0,0.0,4.0,5.0,9.0,0.0,3.0,0.0,6.0,6.0,13.0
Kenny Thomas,PF,23.0,74.0,1820.0,206.0,465.0,0.443,25.0,92.0,0.272,181.0,373.0,0.485,0.47,91.0,126.0,0.722,122.0,295.0,417.0,77.0,40.0,43.0,116.0,178.0,528.0
Kurt Thomas,PF,28.0,77.0,2125.0,314.0,614.0,0.511,1.0,3.0,0.333,313.0,611.0,0.512,0.512,171.0,210.0,0.814,172.0,343.0,515.0,63.0,61.0,69.0,99.0,287.0,800.0
Tim Thomas,PF,23.0,76.0,2086.0,326.0,758.0,0.43,107.0,260.0,0.412,219.0,498.0,0.44,0.501,195.0,253.0,0.771,79.0,234.0,313.0,138.0,78.0,45.0,114.0,194.0,954.0
Otis Thorpe,PF,38.0,49.0,647.0,59.0,131.0,0.45,0.0,0.0,0.0,59.0,131.0,0.45,0.45,20.0,24.0,0.833,50.0,95.0,145.0,29.0,12.0,7.0,32.0,108.0,138.0
Robert Traylor,C,23.0,70.0,1212.0,161.0,324.0,0.497,0.0,2.0,0.0,161.0,322.0,0.5,0.497,80.0,141.0,0.567,124.0,176.0,300.0,63.0,49.0,76.0,98.0,204.0,402.0
Gary Trent,PF,26.0,33.0,319.0,57.0,130.0,0.438,0.0,1.0,0.0,57.0,129.0,0.442,0.438,19.0,36.0,0.528,39.0,53.0,92.0,10.0,13.0,8.0,22.0,52.0,133.0
Jake Tsakalidis,C,21.0,57.0,947.0,101.0,215.0,0.47,0.0,0.0,0.0,101.0,215.0,0.47,0.47,54.0,91.0,0.593,83.0,159.0,242.0,19.0,10.0,55.0,66.0,137.0,256.0
Hedo Türkoğlu,SF,21.0,74.0,1245.0,138.0,335.0,0.412,28.0,86.0,0.326,110.0,249.0,0.442,0.454,87.0,112.0,0.777,49.0,161.0,210.0,69.0,52.0,24.0,55.0,139.0,391.0
Nick Van Exel,PG,29.0,71.0,2688.0,460.0,1112.0,0.414,135.0,358.0,0.377,325.0,754.0,0.431,0.474,204.0,249.0,0.819,44.0,197.0,241.0,600.0,61.0,18.0,165.0,109.0,1259.0
Keith Van Horn,SF,25.0,49.0,1733.0,308.0,708.0,0.435,65.0,170.0,0.382,243.0,538.0,0.452,0.481,150.0,186.0,0.806,78.0,269.0,347.0,82.0,40.0,20.0,103.0,150.0,831.0
David Vanterpool,PG,27.0,22.0,411.0,46.0,110.0,0.418,0.0,6.0,0.0,46.0,104.0,0.442,0.418,30.0,50.0,0.6,15.0,22.0,37.0,66.0,23.0,3.0,37.0,44.0,122.0
Jacque Vaughn,PG,25.0,82.0,1620.0,170.0,393.0,0.433,30.0,78.0,0.385,140.0,315.0,0.444,0.471,128.0,164.0,0.78,18.0,132.0,150.0,323.0,48.0,3.0,129.0,145.0,498.0
Loy Vaught,PF,32.0,51.0,549.0,80.0,169.0,0.473,0.0,0.0,0.0,80.0,169.0,0.473,0.473,8.0,10.0,0.8,51.0,122.0,173.0,23.0,21.0,7.0,26.0,74.0,168.0
Jake Voskuhl,C,23.0,16.0,143.0,11.0,25.0,0.44,0.0,0.0,0.0,11.0,25.0,0.44,0.44,8.0,14.0,0.571,12.0,22.0,34.0,5.0,5.0,6.0,12.0,38.0,30.0
Antoine Walker,PF,24.0,81.0,3396.0,711.0,1720.0,0.413,221.0,603.0,0.367,490.0,1117.0,0.439,0.478,249.0,348.0,0.716,151.0,568.0,719.0,445.0,138.0,49.0,301.0,251.0,1892.0
Samaki Walker,PF,24.0,61.0,963.0,121.0,252.0,0.48,1.0,3.0,0.333,120.0,249.0,0.482,0.482,78.0,124.0,0.629,67.0,176.0,243.0,29.0,10.0,41.0,68.0,103.0,321.0
Ben Wallace,C,26.0,80.0,2760.0,215.0,439.0,0.49,1.0,4.0,0.25,214.0,435.0,0.492,0.491,80.0,238.0,0.336,303.0,749.0,1052.0,123.0,107.0,186.0,117.0,192.0,511.0
John Wallace,SF,26.0,40.0,527.0,100.0,236.0,0.424,2.0,15.0,0.133,98.0,221.0,0.443,0.428,35.0,45.0,0.778,25.0,58.0,83.0,23.0,13.0,16.0,36.0,72.0,237.0
Rasheed Wallace,PF,26.0,77.0,2940.0,590.0,1178.0,0.501,52.0,162.0,0.321,538.0,1016.0,0.53,0.523,245.0,320.0,0.766,147.0,455.0,602.0,212.0,90.0,135.0,158.0,206.0,1477.0
Charlie Ward,PG,30.0,61.0,1492.0,155.0,373.0,0.416,67.0,175.0,0.383,88.0,198.0,0.444,0.505,56.0,70.0,0.8,32.0,127.0,159.0,273.0,70.0,10.0,112.0,132.0,433.0
Clarence Weatherspoon,PF,30.0,82.0,2774.0,347.0,692.0,0.501,0.0,0.0,0.0,347.0,692.0,0.501,0.501,230.0,291.0,0.79,223.0,573.0,796.0,103.0,85.0,105.0,112.0,171.0,924.0
Chris Webber,PF,27.0,70.0,2836.0,786.0,1635.0,0.481,2.0,28.0,0.071,784.0,1607.0,0.488,0.481,324.0,461.0,0.703,179.0,598.0,777.0,294.0,93.0,118.0,195.0,226.0,1898.0
Bonzi Wells,SF,24.0,75.0,1995.0,387.0,726.0,0.533,17.0,50.0,0.34,370.0,676.0,0.547,0.545,159.0,240.0,0.663,120.0,247.0,367.0,208.0,94.0,20.0,169.0,203.0,950.0
David Wesley,SG,30.0,82.0,3106.0,523.0,1239.0,0.422,97.0,258.0,0.376,426.0,981.0,0.434,0.461,271.0,339.0,0.799,64.0,160.0,224.0,361.0,128.0,16.0,171.0,220.0,1414.0
Doug West,SG,33.0,15.0,171.0,11.0,38.0,0.289,0.0,2.0,0.0,11.0,36.0,0.306,0.289,6.0,7.0,0.857,4.0,11.0,15.0,14.0,3.0,4.0,4.0,21.0,28.0
Jahidi White,C,24.0,68.0,1609.0,203.0,408.0,0.498,0.0,1.0,0.0,203.0,407.0,0.499,0.498,177.0,312.0,0.567,178.0,343.0,521.0,20.0,32.0,111.0,136.0,211.0,583.0
Chris Whitney,PG,29.0,59.0,1532.0,182.0,470.0,0.387,93.0,248.0,0.375,89.0,222.0,0.401,0.486,101.0,113.0,0.894,12.0,94.0,106.0,248.0,55.0,3.0,103.0,150.0,558.0
Aaron Williams,PF,29.0,82.0,2336.0,297.0,650.0,0.457,0.0,2.0,0.0,297.0,648.0,0.458,0.457,244.0,310.0,0.787,211.0,379.0,590.0,88.0,59.0,113.0,132.0,319.0,838.0
Alvin Williams,SG,26.0,82.0,2394.0,330.0,767.0,0.43,33.0,108.0,0.306,297.0,659.0,0.451,0.452,109.0,145.0,0.752,50.0,162.0,212.0,407.0,123.0,26.0,103.0,171.0,802.0
Eric Williams,SF,28.0,81.0,1745.0,162.0,448.0,0.362,46.0,139.0,0.331,116.0,309.0,0.375,0.413,165.0,231.0,0.714,64.0,143.0,207.0,112.0,64.0,13.0,76.0,179.0,535.0
Jason Williams,PG,25.0,77.0,2290.0,281.0,690.0,0.407,98.0,311.0,0.315,183.0,379.0,0.483,0.478,60.0,76.0,0.789,19.0,166.0,185.0,416.0,94.0,9.0,160.0,114.0,720.0
Jerome Williams,PF,27.0,59.0,1182.0,136.0,294.0,0.463,0.0,3.0,0.0,136.0,291.0,0.467,0.463,100.0,135.0,0.741,133.0,249.0,382.0,45.0,57.0,20.0,63.0,124.0,372.0
Monty Williams,SF,29.0,82.0,1211.0,162.0,364.0,0.445,1.0,13.0,0.077,161.0,351.0,0.459,0.446,85.0,133.0,0.639,86.0,157.0,243.0,79.0,29.0,16.0,85.0,136.0,410.0
Scott Williams,C,32.0,66.0,1272.0,171.0,361.0,0.474,1.0,4.0,0.25,170.0,357.0,0.476,0.475,60.0,70.0,0.857,97.0,267.0,364.0,35.0,48.0,32.0,41.0,178.0,403.0
Shammond Williams,PG,25.0,69.0,1238.0,161.0,368.0,0.438,61.0,133.0,0.459,100.0,235.0,0.426,0.52,84.0,96.0,0.875,34.0,98.0,132.0,190.0,31.0,4.0,82.0,83.0,467.0
Walt Williams,SF,30.0,72.0,1583.0,202.0,513.0,0.394,98.0,248.0,0.395,104.0,265.0,0.392,0.489,97.0,126.0,0.77,31.0,214.0,245.0,97.0,30.0,28.0,73.0,153.0,599.0
Corliss Williamson,SF,27.0,69.0,1686.0,325.0,647.0,0.502,0.0,2.0,0.0,325.0,645.0,0.504,0.502,151.0,237.0,0.637,110.0,211.0,321.0,61.0,50.0,21.0,110.0,185.0,801.0
Kevin Willis,C,38.0,78.0,1830.0,304.0,690.0,0.441,1.0,6.0,0.167,303.0,684.0,0.443,0.441,113.0,147.0,0.769,177.0,355.0,532.0,50.0,57.0,52.0,87.0,216.0,722.0
David Wingate,SG,37.0,1.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0
Rubén Wolkowyski,PF,27.0,34.0,305.0,25.0,79.0,0.316,0.0,2.0,0.0,25.0,77.0,0.325,0.316,25.0,34.0,0.735,12.0,34.0,46.0,3.0,6.0,18.0,12.0,38.0,75.0
Metta World Peace,SF,21.0,76.0,2363.0,327.0,815.0,0.401,43.0,148.0,0.291,284.0,667.0,0.426,0.428,210.0,280.0,0.75,59.0,235.0,294.0,228.0,152.0,45.0,159.0,254.0,907.0
Lorenzen Wright,C,25.0,71.0,1988.0,363.0,811.0,0.448,0.0,2.0,0.0,363.0,809.0,0.449,0.448,155.0,216.0,0.718,180.0,355.0,535.0,87.0,42.0,63.0,125.0,232.0,881.0
Wang Zhizhi,C,23.0,5.0,38.0,8.0,19.0,0.421,0.0,2.0,0.0,8.0,17.0,0.471,0.421,8.0,10.0,0.8,1.0,6.0,7.0,0.0,0.0,0.0,1.0,8.0,24.0
