Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Željko Rebrača,C,32,58,928,133,234,0.568,0,0,0.0,133,234,0.568,0.568,73,85,0.859,49,135,184,26,13,40,49,130,339,OOR,2005
Michael Redd,SG,25,75,2848,625,1418,0.441,104,293,0.355,521,1125,0.463,0.477,369,432,0.854,72,240,312,172,63,8,133,152,1723,OOR,2005
Justin Reed,SF,23,23,121,15,29,0.517,0,3,0.0,15,26,0.577,0.517,11,15,0.733,8,8,16,10,3,1,5,12,41,OOR,2005
Jared Reiner,C,22,19,132,10,30,0.333,0,0,0.0,10,30,0.333,0.333,1,4,0.25,13,25,38,1,3,7,9,35,21,OOR,2005
Jason Richardson,SG,24,72,2724,610,1368,0.446,125,370,0.338,485,998,0.486,0.492,214,309,0.693,125,299,424,281,105,32,169,156,1559,OOR,2005
Quentin Richardson,SG,24,79,2839,407,1045,0.389,226,631,0.358,181,414,0.437,0.498,136,184,0.739,91,388,479,158,96,27,102,197,1176,OOR,2005
Luke Ridnour,PG,23,82,2571,299,739,0.405,67,178,0.376,232,561,0.414,0.45,159,180,0.883,55,149,204,483,94,23,149,185,824,OOR,2005
Bernard Robinson,SG,24,31,328,36,81,0.444,3,8,0.375,33,73,0.452,0.463,18,26,0.692,14,34,48,30,11,4,20,42,93,OOR,2005
Clifford Robinson,C-PF,38,71,1689,202,523,0.386,67,193,0.347,135,330,0.409,0.45,62,97,0.639,54,155,209,104,62,53,66,181,533,OOR,2005
Glenn Robinson,SF,32,9,157,34,77,0.442,2,6,0.333,32,71,0.451,0.455,20,23,0.87,4,20,24,8,4,3,7,19,90,OOR,2005
Rodney Rogers,SF-PF,33,58,1367,172,450,0.382,48,168,0.286,124,282,0.44,0.436,52,70,0.743,61,185,246,86,41,20,86,172,444,OOR,2005
Jalen Rose,SF,32,81,2710,527,1159,0.455,108,274,0.394,419,885,0.473,0.501,333,390,0.854,44,232,276,209,63,10,180,190,1495,OOR,2005
Malik Rose,PF,30,76,1475,198,441,0.449,1,10,0.1,197,431,0.457,0.45,137,186,0.737,129,212,341,59,46,16,102,208,534,OOR,2005
Quinton Ross,SG,23,78,1659,161,373,0.432,1,4,0.25,160,369,0.434,0.433,74,110,0.673,59,151,210,109,51,22,54,165,397,OOR,2005
Michael Ruffin,C,28,79,1262,41,99,0.414,0,1,0.0,41,98,0.418,0.414,29,67,0.433,157,175,332,64,43,41,44,193,111,OOR,2005
Kareem Rush,SG,24,48,968,157,406,0.387,51,137,0.372,106,269,0.394,0.45,37,48,0.771,20,69,89,68,20,7,47,74,402,OOR,2005
Bryon Russell,SF,34,70,1026,95,252,0.377,56,149,0.376,39,103,0.379,0.488,61,77,0.792,50,122,172,72,44,11,35,130,307,OOR,2005
John Salmons,SG,25,58,993,85,210,0.405,31,91,0.341,54,119,0.454,0.479,35,48,0.729,12,109,121,114,40,13,51,92,236,OOR,2005
Jamal Sampson,PF,21,23,329,28,62,0.452,0,0,0.0,28,62,0.452,0.452,23,39,0.59,36,86,122,8,4,17,17,53,79,OOR,2005
Daniel Santiago,C,28,11,105,7,21,0.333,0,0,0.0,7,21,0.333,0.333,8,11,0.727,6,13,19,1,3,4,4,28,22,OOR,2005
Brian Scalabrine,PF,26,54,1167,132,332,0.398,22,68,0.324,110,264,0.417,0.431,53,69,0.768,83,161,244,88,34,18,66,111,339,OOR,2005
Ansu Sesay,SF,28,16,128,17,42,0.405,2,8,0.25,15,34,0.441,0.429,13,24,0.542,18,20,38,12,2,3,8,16,49,OOR,2005
Ha Seung-Jin,C,19,19,104,10,23,0.435,0,0,0.0,10,23,0.435,0.435,6,11,0.545,6,12,18,2,1,5,12,21,26,OOR,2005
Paul Shirley,PF,27,9,30,5,11,0.455,0,0,0.0,5,11,0.455,0.455,2,4,0.5,1,1,2,3,0,0,1,3,12,OOR,2005
Bobby Simmons,SF,24,75,2799,474,1017,0.466,50,115,0.435,424,902,0.47,0.491,231,273,0.846,128,318,446,205,106,16,135,227,1229,OOR,2005
Brian Skinner,C-PF,28,49,941,104,205,0.507,0,1,0.0,104,204,0.51,0.507,25,70,0.357,107,173,280,43,31,49,40,102,233,OOR,2005
Tamar Slay,SG,24,8,78,13,39,0.333,2,12,0.167,11,27,0.407,0.359,0,2,0.0,6,8,14,3,5,0,8,20,28,OOR,2005
Donta Smith,SG,21,38,433,44,113,0.389,6,22,0.273,38,91,0.418,0.416,33,48,0.688,19,33,52,39,23,5,25,50,127,OOR,2005
J.R. Smith,SG,19,76,1859,295,748,0.394,81,281,0.288,214,467,0.458,0.449,111,161,0.689,39,113,152,142,55,11,109,135,782,OOR,2005
Jabari Smith,PF,27,45,648,62,148,0.419,1,2,0.5,61,146,0.418,0.422,41,55,0.745,29,82,111,38,25,14,39,103,166,OOR,2005
Joe Smith,PF,29,74,2265,319,621,0.514,0,1,0.0,319,620,0.515,0.514,175,228,0.768,179,362,541,67,43,38,79,222,813,OOR,2005
Josh Smith,SF,19,74,2050,274,602,0.455,4,23,0.174,270,579,0.466,0.458,163,237,0.688,147,310,457,127,59,144,135,157,715,OOR,2005
Steve Smith,SG,35,50,750,102,248,0.411,41,105,0.39,61,143,0.427,0.494,69,80,0.863,15,50,65,71,14,7,27,82,314,OOR,2005
Theron Smith,SF,24,33,510,44,136,0.324,3,12,0.25,41,124,0.331,0.335,14,16,0.875,39,77,116,28,6,4,27,58,105,OOR,2005
Eric Snow,SG,31,81,1844,125,327,0.382,13,45,0.289,112,282,0.397,0.402,59,80,0.738,37,118,155,317,67,16,89,189,322,OOR,2005
Kirk Snyder,SG,21,68,906,122,328,0.372,30,85,0.353,92,243,0.379,0.418,64,96,0.667,50,71,121,36,26,19,58,116,338,OOR,2005
Darius Songaila,PF,26,81,1668,257,488,0.527,0,3,0.0,257,485,0.53,0.527,94,111,0.847,125,219,344,114,51,18,70,206,608,OOR,2005
Pape Sow,C,23,27,255,23,58,0.397,0,0,0.0,23,58,0.397,0.397,16,27,0.593,18,39,57,2,12,4,10,46,62,OOR,2005
Latrell Sprewell,SF,34,80,2450,398,961,0.414,69,211,0.327,329,750,0.439,0.45,156,188,0.83,65,189,254,179,53,21,127,124,1021,OOR,2005
Jerry Stackhouse,SG,30,56,1617,274,662,0.414,32,120,0.267,242,542,0.446,0.438,253,298,0.849,38,145,183,127,53,10,106,104,833,OOR,2005
DeShawn Stevenson,SG,23,55,1089,174,426,0.408,25,67,0.373,149,359,0.415,0.438,56,101,0.554,38,64,102,69,16,9,57,73,429,OOR,2005
Michael Stewart,PF,29,12,145,11,21,0.524,0,0,0.0,11,21,0.524,0.524,3,7,0.429,21,19,40,5,6,5,6,32,25,OOR,2005
Peja Stojaković,SF,27,66,2534,451,1016,0.444,174,433,0.402,277,583,0.475,0.53,253,275,0.92,62,223,285,138,79,12,102,157,1329,OOR,2005
Awvee Storey,SG,27,9,32,3,10,0.3,1,2,0.5,2,8,0.25,0.35,1,2,0.5,4,1,5,1,0,0,0,3,8,OOR,2005
Damon Stoudamire,PG,31,81,2762,457,1165,0.392,181,490,0.369,276,675,0.409,0.47,182,199,0.915,56,254,310,458,86,2,164,158,1277,OOR,2005
Amar'e Stoudemire,C,22,80,2889,747,1336,0.559,3,16,0.188,744,1320,0.564,0.56,583,795,0.733,219,494,713,131,77,130,189,278,2080,OOR,2005
Erick Strickland,SG,31,62,1014,114,304,0.375,21,83,0.253,93,221,0.421,0.41,52,64,0.813,11,92,103,115,30,1,64,103,301,OOR,2005
Rod Strickland,PG,38,16,196,9,43,0.209,1,2,0.5,8,41,0.195,0.221,9,10,0.9,3,24,27,39,3,2,16,15,28,OOR,2005
Bruno Šundov,C,24,21,73,11,37,0.297,1,3,0.333,10,34,0.294,0.311,2,2,1.0,6,7,13,2,2,2,6,16,25,OOR,2005
Bob Sura,PG,31,61,1922,215,504,0.427,55,155,0.355,160,349,0.458,0.481,141,188,0.75,79,258,337,317,65,7,147,168,626,OOR,2005
Mike Sweetney,C,22,77,1509,237,446,0.531,0,1,0.0,237,445,0.533,0.531,176,235,0.749,169,249,418,44,27,28,108,224,650,OOR,2005
Robert Swift,C,19,16,72,5,11,0.455,0,0,0.0,5,11,0.455,0.455,5,9,0.556,1,4,5,2,1,7,4,16,15,OOR,2005
Stromile Swift,PF,25,60,1279,219,488,0.449,0,4,0.0,219,484,0.452,0.449,166,219,0.758,92,181,273,43,41,92,90,182,604,OOR,2005
Wally Szczerbiak,SF,27,81,2558,465,919,0.506,63,169,0.373,402,750,0.536,0.54,260,304,0.855,82,221,303,191,40,16,132,178,1253,OOR,2005
Yuta Tabuse,PG,24,4,17,1,6,0.167,1,1,1.0,0,5,0.0,0.25,4,4,1.0,2,2,4,3,0,0,1,1,7,OOR,2005
Maurice Taylor,PF-C,28,65,1336,203,446,0.455,3,9,0.333,200,437,0.458,0.459,63,103,0.612,67,190,257,67,27,20,94,180,472,OOR,2005
Sebastian Telfair,PG,19,68,1330,169,430,0.393,17,69,0.246,152,361,0.421,0.413,105,133,0.789,10,94,104,224,35,4,125,120,460,OOR,2005
Jason Terry,PG,27,80,2401,372,743,0.501,103,245,0.42,269,498,0.54,0.57,146,173,0.844,38,150,188,429,109,15,147,177,993,OOR,2005
Billy Thomas,SF,29,25,356,34,94,0.362,17,56,0.304,17,38,0.447,0.452,7,9,0.778,7,29,36,17,14,1,9,29,92,OOR,2005
Etan Thomas,C,26,47,976,128,255,0.502,0,0,0.0,128,255,0.502,0.502,76,144,0.528,85,159,244,20,17,51,50,133,332,OOR,2005
James Thomas,PF,24,11,117,12,20,0.6,0,0,0.0,12,20,0.6,0.6,2,6,0.333,17,20,37,4,4,4,7,13,26,OOR,2005
John Thomas,C,29,44,521,42,86,0.488,0,0,0.0,42,86,0.488,0.488,27,46,0.587,39,58,97,17,15,13,18,82,111,OOR,2005
Kenny Thomas,PF,27,73,2167,367,781,0.47,1,5,0.2,366,776,0.472,0.471,173,227,0.762,184,351,535,152,67,17,131,227,908,OOR,2005
Kurt Thomas,PF,32,80,2855,424,901,0.471,2,4,0.5,422,897,0.47,0.472,66,84,0.786,170,661,831,160,70,79,99,310,916,OOR,2005
Tim Thomas,SF,27,71,1940,315,718,0.439,85,208,0.409,230,510,0.451,0.498,136,173,0.786,45,192,237,110,41,17,113,222,851,OOR,2005
Jamaal Tinsley,PG,26,40,1301,218,522,0.418,58,156,0.372,160,366,0.437,0.473,122,164,0.744,26,134,160,257,81,12,134,112,616,OOR,2005
Robert Traylor,C,27,74,1327,177,399,0.444,0,8,0.0,177,391,0.453,0.444,55,102,0.539,136,196,332,61,54,50,73,215,409,OOR,2005
Jake Tsakalidis,C,25,31,278,32,64,0.5,0,0,0.0,32,64,0.5,0.5,14,18,0.778,21,35,56,10,3,16,12,42,78,OOR,2005
Nikoloz Tskitishvili,PF,21,35,220,22,74,0.297,2,17,0.118,20,57,0.351,0.311,4,7,0.571,12,29,41,10,8,11,19,33,50,OOR,2005
Hedo Türkoğlu,SF,25,67,1757,328,782,0.419,93,245,0.38,235,537,0.438,0.479,188,225,0.836,62,171,233,153,41,18,119,140,937,OOR,2005
Beno Udrih,PG,22,80,1149,173,390,0.444,58,142,0.408,115,248,0.464,0.518,67,89,0.753,16,67,83,150,41,10,77,96,471,OOR,2005
Nick Van Exel,SG,33,53,1619,214,561,0.381,100,257,0.389,114,304,0.375,0.471,58,74,0.784,20,141,161,227,44,0,92,70,586,OOR,2005
Keith Van Horn,SF-PF,29,62,1502,257,564,0.456,54,142,0.38,203,422,0.481,0.504,128,157,0.815,89,205,294,75,36,21,81,170,696,OOR,2005
Anderson Varejão,PF,22,54,863,99,193,0.513,0,2,0.0,99,191,0.518,0.513,68,127,0.535,109,148,257,27,41,38,26,122,266,OOR,2005
Jacque Vaughn,SG,29,71,1410,146,325,0.449,5,15,0.333,141,310,0.455,0.457,76,91,0.835,17,90,107,135,41,1,62,138,373,OOR,2005
Jake Voskuhl,C,27,38,360,27,59,0.458,0,0,0.0,27,59,0.458,0.458,26,38,0.684,30,62,92,17,4,11,20,60,80,OOR,2005
Jackson Vroman,C-PF,23,46,705,82,199,0.412,0,3,0.0,82,196,0.418,0.412,48,75,0.64,64,111,175,40,25,19,64,105,212,OOR,2005
Sasha Vujačić,SG,20,35,403,33,117,0.282,17,63,0.27,16,54,0.296,0.355,18,19,0.947,13,49,62,51,12,2,15,41,101,OOR,2005
Dwyane Wade,SG,23,77,2974,630,1318,0.478,13,45,0.289,617,1273,0.485,0.483,581,762,0.762,110,287,397,520,121,82,321,230,1854,OOR,2005
Dajuan Wagner,SG,21,11,102,18,55,0.327,5,26,0.192,13,29,0.448,0.373,3,4,0.75,0,2,2,13,5,0,9,15,44,OOR,2005
Antoine Walker,PF,28,77,2955,581,1377,0.422,110,341,0.323,471,1036,0.455,0.462,201,373,0.539,182,513,695,265,89,58,253,217,1473,OOR,2005
Samaki Walker,PF,28,14,134,11,31,0.355,0,0,0.0,11,31,0.355,0.355,2,3,0.667,8,10,18,4,3,7,8,25,24,OOR,2005
Ben Wallace,C,30,74,2671,295,651,0.453,1,9,0.111,294,642,0.458,0.454,130,304,0.428,292,610,902,123,106,176,82,159,721,OOR,2005
Gerald Wallace,SF,22,70,2147,286,637,0.449,17,62,0.274,269,575,0.468,0.462,191,289,0.661,118,268,386,137,117,91,159,182,780,OOR,2005
Rasheed Wallace,PF,30,79,2687,467,1062,0.44,75,236,0.318,392,826,0.475,0.475,136,195,0.697,174,470,644,142,65,115,127,236,1145,OOR,2005
Luke Walton,SF,24,61,768,74,180,0.411,16,61,0.262,58,119,0.487,0.456,34,48,0.708,55,87,142,93,26,11,58,70,198,OOR,2005
Charlie Ward,PG,34,14,360,24,77,0.312,16,51,0.314,8,26,0.308,0.416,11,13,0.846,6,33,39,43,15,0,18,22,75,OOR,2005
Earl Watson,PG,25,80,1808,236,554,0.426,52,163,0.319,184,391,0.471,0.473,91,138,0.659,35,129,164,359,83,19,167,184,615,OOR,2005
Clarence Weatherspoon,PF,34,40,525,47,114,0.412,0,0,0.0,47,114,0.412,0.412,29,35,0.829,35,87,122,17,9,6,15,74,123,OOR,2005
Chris Webber,PF,31,67,2370,555,1283,0.433,15,44,0.341,540,1239,0.436,0.438,181,228,0.794,130,482,612,318,94,53,182,214,1306,OOR,2005
Bonzi Wells,SG,28,69,1489,272,617,0.441,36,104,0.346,236,513,0.46,0.47,141,188,0.75,49,180,229,80,85,27,90,165,721,OOR,2005
Jiří Welsch,SG-SF,25,71,1317,149,371,0.402,34,110,0.309,115,261,0.441,0.447,129,169,0.763,26,141,167,103,44,5,73,121,461,OOR,2005
David Wesley,SG,34,80,2774,334,840,0.398,118,315,0.375,216,525,0.411,0.468,162,189,0.857,38,190,228,265,96,9,113,215,948,OOR,2005
David West,SF,24,30,552,75,172,0.436,2,5,0.4,73,167,0.437,0.442,34,50,0.68,40,89,129,23,12,16,37,62,186,OOR,2005
Delonte West,SG,21,39,507,66,155,0.426,24,67,0.358,42,88,0.477,0.503,19,27,0.704,14,51,65,53,21,8,24,69,175,OOR,2005
Jahidi White,C,28,17,135,14,31,0.452,0,0,0.0,14,31,0.452,0.452,14,40,0.35,11,23,34,1,2,12,11,31,42,OOR,2005
Rodney White,SF,24,58,677,121,289,0.419,24,60,0.4,97,229,0.424,0.46,27,44,0.614,24,65,89,44,32,11,37,64,293,OOR,2005
Chris Wilcox,C,22,54,1005,169,329,0.514,0,0,0.0,169,329,0.514,0.514,88,144,0.611,63,165,228,38,26,24,77,129,426,OOR,2005
Damien Wilkins,SF,25,29,520,73,168,0.435,16,59,0.271,57,109,0.523,0.482,21,34,0.618,29,37,66,26,22,10,16,55,183,OOR,2005
Mike Wilks,PG,25,48,278,32,77,0.416,5,16,0.313,27,61,0.443,0.448,12,16,0.75,4,21,25,33,14,1,14,26,81,OOR,2005
Aaron Williams,C,33,42,315,29,63,0.46,0,0,0.0,29,63,0.46,0.46,15,17,0.882,17,43,60,8,5,8,17,70,73,OOR,2005
Eric Williams,SG,32,55,1322,142,330,0.43,28,73,0.384,114,257,0.444,0.473,112,161,0.696,44,128,172,92,38,4,60,147,424,OOR,2005
Frank Williams,SG,24,9,71,3,20,0.15,0,4,0.0,3,16,0.188,0.15,0,0,0.0,2,4,6,11,2,3,3,9,6,OOR,2005
Jason Williams,PG,29,71,1952,266,644,0.413,107,330,0.324,159,314,0.506,0.496,80,101,0.792,19,103,122,399,75,5,130,91,719,OOR,2005
Jerome Williams,SF,31,79,1211,122,243,0.502,0,5,0.0,122,238,0.513,0.502,115,172,0.669,115,168,283,41,55,10,65,155,359,OOR,2005
Mo Williams,PG,22,80,2254,323,737,0.438,32,99,0.323,291,638,0.456,0.46,136,160,0.85,50,194,244,484,74,11,196,221,814,OOR,2005
Scott Williams,C,36,19,152,12,41,0.293,0,1,0.0,12,40,0.3,0.293,9,11,0.818,15,15,30,8,4,6,5,30,33,OOR,2005
Corliss Williamson,PF,31,72,1527,273,584,0.467,0,2,0.0,273,582,0.469,0.467,195,244,0.799,104,155,259,78,38,15,86,218,741,OOR,2005
Kevin Willis,C,42,29,344,35,90,0.389,0,2,0.0,35,88,0.398,0.389,17,23,0.739,29,47,76,9,8,7,15,53,87,OOR,2005
Loren Woods,C,26,45,712,71,164,0.433,0,1,0.0,71,163,0.436,0.433,34,59,0.576,81,139,220,17,8,39,37,78,176,OOR,2005
Qyntel Woods,SF,23,3,40,5,12,0.417,0,0,0.0,5,12,0.417,0.417,0,0,0.0,2,4,6,0,4,0,2,6,10,OOR,2005
Metta World Peace,SF,25,7,291,59,119,0.496,7,17,0.412,52,102,0.51,0.525,47,51,0.922,8,37,45,22,12,6,17,27,172,OOR,2005
Dorell Wright,SF,19,3,27,3,11,0.273,0,4,0.0,3,7,0.429,0.273,1,1,1.0,0,1,1,3,4,0,3,2,7,OOR,2005
Lorenzen Wright,C,29,80,2287,320,683,0.469,0,3,0.0,320,680,0.471,0.469,131,198,0.662,177,436,613,87,58,69,100,251,771,OOR,2005
Wang Zhizhi,C,27,20,92,17,36,0.472,2,3,0.667,15,33,0.455,0.5,7,12,0.583,6,12,18,5,3,2,5,9,43,OOR,2005
