Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Mark Wade,PG,24,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,OOR,1990
Darrell Walker,PG,28,81,2883,316,696,0.454,2,21,0.095,314,675,0.465,0.455,138,201,0.687,173,541,714,652,139,30,173,220,772,OOR,1990
Kenny Walker,PF,25,68,1595,204,384,0.531,2,5,0.4,202,379,0.533,0.534,125,173,0.723,131,212,343,49,33,52,60,178,535,OOR,1990
Spud Webb,PG,26,82,2184,294,616,0.477,1,19,0.053,293,597,0.491,0.478,162,186,0.871,38,163,201,477,105,12,141,185,751,OOR,1990
Chris Welp,C,26,27,198,23,61,0.377,0,0,0.0,23,61,0.377,0.377,19,25,0.76,18,30,48,9,6,8,15,58,65,OOR,1990
Bill Wennington,C,26,60,814,105,234,0.449,0,4,0.0,105,230,0.457,0.449,60,75,0.8,64,134,198,41,20,21,50,144,270,OOR,1990
Doug West,SG,22,52,378,53,135,0.393,3,11,0.273,50,124,0.403,0.404,26,32,0.813,24,46,70,18,10,6,31,61,135,OOR,1990
Mark West,C,29,82,2399,331,530,0.625,0,0,0.0,331,530,0.625,0.625,199,288,0.691,212,516,728,45,36,184,126,277,861,OOR,1990
Randy White,PF,22,55,707,93,252,0.369,1,14,0.071,92,238,0.387,0.371,50,89,0.562,78,95,173,21,24,6,47,124,237,OOR,1990
Mitchell Wiggins,SG,30,66,1852,416,853,0.488,0,3,0.0,416,850,0.489,0.488,192,237,0.81,133,153,286,104,85,1,87,165,1024,OOR,1990
Morlon Wiley,PG,23,40,638,92,208,0.442,17,46,0.37,75,162,0.463,0.483,28,38,0.737,13,39,52,114,45,3,63,65,229,OOR,1990
Dominique Wilkins,SF,30,80,2888,810,1672,0.484,59,183,0.322,751,1489,0.504,0.502,459,569,0.807,217,304,521,200,126,47,174,141,2138,OOR,1990
Eddie Lee Wilkins,C,27,79,972,141,310,0.455,0,2,0.0,141,308,0.458,0.455,89,147,0.605,114,151,265,16,18,18,73,152,371,OOR,1990
Gerald Wilkins,SG,26,82,2609,472,1032,0.457,39,125,0.312,433,907,0.477,0.476,208,259,0.803,133,238,371,330,95,21,194,188,1191,OOR,1990
Buck Williams,PF,29,82,2801,413,754,0.548,0,1,0.0,413,753,0.548,0.548,288,408,0.706,250,550,800,116,69,39,168,285,1114,OOR,1990
Herb Williams,C,31,81,2199,295,665,0.444,2,9,0.222,293,656,0.447,0.445,108,159,0.679,76,315,391,119,51,106,106,243,700,OOR,1990
Hot Rod Williams,PF,27,82,2776,528,1070,0.493,0,0,0.0,528,1070,0.493,0.493,325,440,0.739,220,443,663,168,86,167,143,214,1381,OOR,1990
John Williams,SF,23,18,632,130,274,0.474,2,18,0.111,128,256,0.5,0.478,65,84,0.774,27,109,136,84,21,9,43,33,327,OOR,1990
Micheal Williams,PG,23,28,329,60,119,0.504,0,3,0.0,60,116,0.517,0.504,36,46,0.783,12,20,32,81,22,1,33,39,156,OOR,1990
Mike Williams,PF-SF,26,21,102,6,18,0.333,0,1,0.0,6,17,0.353,0.333,3,6,0.5,5,18,23,2,3,7,3,30,15,OOR,1990
Reggie Williams,SF,25,47,743,131,338,0.388,6,37,0.162,125,301,0.415,0.396,52,68,0.765,28,55,83,53,32,14,45,102,320,OOR,1990
Kevin Willis,PF,27,81,2273,418,805,0.519,2,7,0.286,416,798,0.521,0.52,168,246,0.683,253,392,645,57,63,47,144,259,1006,OOR,1990
David Wingate,SG,26,78,1856,220,491,0.448,0,13,0.0,220,478,0.46,0.448,87,112,0.777,62,133,195,208,89,18,127,154,527,OOR,1990
Randy Wittman,SF,30,61,544,62,122,0.508,1,2,0.5,61,120,0.508,0.512,5,6,0.833,4,26,30,39,7,4,23,21,130,OOR,1990
Joe Wolf,C,25,77,1325,155,392,0.395,5,25,0.2,150,367,0.409,0.402,55,71,0.775,63,169,232,62,30,24,77,129,370,OOR,1990
Leon Wood,SG,27,28,200,16,49,0.327,4,21,0.19,12,28,0.429,0.367,14,16,0.875,1,11,12,47,6,0,8,16,50,OOR,1990
Mike Woodson,SG,31,61,972,160,405,0.395,12,41,0.293,148,364,0.407,0.41,62,86,0.721,25,63,88,66,42,11,49,100,394,OOR,1990
Orlando Woolridge,SF,30,62,1421,306,550,0.556,0,5,0.0,306,545,0.561,0.556,176,240,0.733,49,136,185,96,39,46,73,160,788,OOR,1990
Haywoode Workman,PG,24,6,16,2,3,0.667,0,0,0.0,2,3,0.667,0.667,2,2,1.0,0,3,3,2,3,0,0,3,6,OOR,1990
James Worthy,SF,28,80,2960,711,1298,0.548,15,49,0.306,696,1249,0.557,0.554,248,317,0.782,160,318,478,288,99,49,160,190,1685,OOR,1990
Danny Young,PG,27,82,1393,138,328,0.421,16,59,0.271,122,269,0.454,0.445,91,112,0.813,29,93,122,231,82,4,80,84,383,OOR,1990
Michael Young,SF,29,45,459,92,194,0.474,8,26,0.308,84,168,0.5,0.495,27,38,0.711,36,50,86,24,25,3,15,47,219,OOR,1990
