Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
J.R. Smith,SG,22.0,74.0,1421.0,311.0,674.0,0.461,157.0,390.0,0.403,154.0,284.0,0.542,0.578,128.0,178.0,0.719,43.0,109.0,152.0,128.0,62.0,12.0,112.0,144.0,907.0
Jason Smith,PF,21.0,76.0,1107.0,141.0,310.0,0.455,4.0,14.0,0.286,137.0,296.0,0.463,0.461,54.0,82.0,0.659,77.0,153.0,230.0,20.0,22.0,50.0,48.0,142.0,340.0
Joe Smith,PF,32.0,77.0,1726.0,312.0,653.0,0.478,0.0,3.0,0.0,312.0,650.0,0.48,0.478,154.0,204.0,0.755,163.0,238.0,401.0,66.0,34.0,47.0,71.0,186.0,778.0
Josh Smith,PF,22.0,81.0,2873.0,518.0,1133.0,0.457,25.0,99.0,0.253,493.0,1034.0,0.477,0.468,333.0,469.0,0.71,161.0,506.0,667.0,272.0,123.0,227.0,245.0,269.0,1394.0
Eric Snow,PG,34.0,22.0,305.0,6.0,38.0,0.158,0.0,2.0,0.0,6.0,36.0,0.167,0.158,10.0,22.0,0.455,4.0,16.0,20.0,42.0,10.0,4.0,10.0,30.0,22.0
Kirk Snyder,SF-PF,24.0,36.0,761.0,96.0,189.0,0.508,5.0,23.0,0.217,91.0,166.0,0.548,0.521,64.0,88.0,0.727,30.0,96.0,126.0,64.0,20.0,15.0,52.0,55.0,261.0
Darius Songaila,C,29.0,80.0,1554.0,214.0,467.0,0.458,0.0,2.0,0.0,214.0,465.0,0.46,0.458,67.0,73.0,0.918,81.0,190.0,271.0,135.0,53.0,16.0,86.0,181.0,495.0
Jerry Stackhouse,SG,33.0,58.0,1412.0,213.0,526.0,0.405,60.0,184.0,0.326,153.0,342.0,0.447,0.462,132.0,148.0,0.892,33.0,100.0,133.0,145.0,28.0,10.0,86.0,82.0,618.0
DeShawn Stevenson,SG,26.0,82.0,2564.0,301.0,780.0,0.386,158.0,413.0,0.383,143.0,367.0,0.39,0.487,157.0,197.0,0.797,37.0,198.0,235.0,252.0,65.0,15.0,102.0,110.0,917.0
Peja Stojaković,SF,30.0,77.0,2711.0,451.0,1026.0,0.44,231.0,524.0,0.441,220.0,502.0,0.438,0.552,130.0,140.0,0.929,64.0,267.0,331.0,96.0,57.0,10.0,61.0,127.0,1263.0
Awvee Storey,SG,30.0,26.0,259.0,39.0,89.0,0.438,0.0,7.0,0.0,39.0,82.0,0.476,0.438,14.0,29.0,0.483,31.0,23.0,54.0,16.0,7.0,1.0,10.0,41.0,92.0
Damon Stoudamire,PG,34.0,60.0,1037.0,120.0,337.0,0.356,50.0,149.0,0.336,70.0,188.0,0.372,0.43,27.0,34.0,0.794,20.0,98.0,118.0,165.0,30.0,2.0,80.0,76.0,317.0
Salim Stoudamire,PG,25.0,35.0,402.0,65.0,180.0,0.361,29.0,85.0,0.341,36.0,95.0,0.379,0.442,41.0,50.0,0.82,4.0,20.0,24.0,28.0,7.0,5.0,21.0,34.0,200.0
Amar'e Stoudemire,C,25.0,79.0,2677.0,714.0,1211.0,0.59,5.0,31.0,0.161,709.0,1180.0,0.601,0.592,556.0,691.0,0.805,178.0,541.0,719.0,118.0,64.0,163.0,174.0,294.0,1989.0
D.J. Strawberry,SG,22.0,33.0,270.0,29.0,92.0,0.315,6.0,25.0,0.24,23.0,67.0,0.343,0.348,9.0,19.0,0.474,9.0,19.0,28.0,30.0,12.0,6.0,11.0,36.0,73.0
Rodney Stuckey,PG,21.0,57.0,1081.0,153.0,382.0,0.401,3.0,16.0,0.188,150.0,366.0,0.41,0.404,127.0,156.0,0.814,32.0,97.0,129.0,160.0,49.0,6.0,78.0,113.0,436.0
Robert Swift,C,22.0,8.0,98.0,6.0,17.0,0.353,0.0,0.0,0.0,6.0,17.0,0.353,0.353,2.0,2.0,1.0,6.0,12.0,18.0,1.0,5.0,6.0,10.0,16.0,14.0
Stromile Swift,PF,28.0,56.0,844.0,135.0,265.0,0.509,0.0,2.0,0.0,135.0,263.0,0.513,0.509,73.0,109.0,0.67,64.0,135.0,199.0,26.0,15.0,54.0,51.0,113.0,343.0
Wally Szczerbiak,SF,30.0,75.0,1736.0,311.0,722.0,0.431,90.0,218.0,0.413,221.0,504.0,0.438,0.493,149.0,175.0,0.851,34.0,183.0,217.0,104.0,23.0,12.0,76.0,103.0,861.0
Sebastian Telfair,PG,22.0,60.0,1933.0,223.0,556.0,0.401,32.0,114.0,0.281,191.0,442.0,0.432,0.43,78.0,105.0,0.743,16.0,119.0,135.0,355.0,59.0,11.0,111.0,171.0,556.0
Jason Terry,SG,30.0,82.0,2579.0,471.0,1008.0,0.467,136.0,363.0,0.375,335.0,645.0,0.519,0.535,191.0,223.0,0.857,30.0,178.0,208.0,264.0,88.0,18.0,92.0,170.0,1269.0
Billy Thomas,SF,32.0,11.0,42.0,4.0,17.0,0.235,4.0,16.0,0.25,0.0,1.0,0.0,0.353,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,14.0
Kenny Thomas,PF,30.0,23.0,281.0,16.0,38.0,0.421,0.0,0.0,0.0,16.0,38.0,0.421,0.421,0.0,5.0,0.0,18.0,43.0,61.0,13.0,6.0,1.0,21.0,38.0,32.0
Kurt Thomas,C-PF,35.0,70.0,1584.0,195.0,396.0,0.492,0.0,1.0,0.0,195.0,395.0,0.494,0.492,53.0,80.0,0.663,130.0,377.0,507.0,67.0,56.0,57.0,46.0,188.0,443.0
Tim Thomas,PF,30.0,63.0,1940.0,291.0,705.0,0.413,83.0,271.0,0.306,208.0,434.0,0.479,0.472,115.0,153.0,0.752,62.0,261.0,323.0,171.0,40.0,29.0,98.0,192.0,780.0
Tyrus Thomas,PF,21.0,74.0,1330.0,186.0,440.0,0.423,1.0,6.0,0.167,185.0,434.0,0.426,0.424,129.0,174.0,0.741,102.0,240.0,342.0,90.0,48.0,72.0,77.0,170.0,502.0
Al Thornton,PF,24.0,79.0,2158.0,374.0,871.0,0.429,43.0,130.0,0.331,331.0,741.0,0.447,0.454,214.0,288.0,0.743,98.0,260.0,358.0,98.0,46.0,43.0,128.0,195.0,1005.0
Jamaal Tinsley,PG,29.0,39.0,1293.0,176.0,463.0,0.38,40.0,141.0,0.284,136.0,322.0,0.422,0.423,72.0,100.0,0.72,24.0,117.0,141.0,326.0,66.0,10.0,130.0,97.0,464.0
Alando Tucker,SF,23.0,6.0,48.0,8.0,22.0,0.364,1.0,4.0,0.25,7.0,18.0,0.389,0.386,5.0,6.0,0.833,4.0,4.0,8.0,0.0,0.0,1.0,0.0,2.0,22.0
Ronny Turiaf,C,25.0,78.0,1458.0,188.0,397.0,0.474,0.0,1.0,0.0,188.0,396.0,0.475,0.474,140.0,186.0,0.753,95.0,211.0,306.0,128.0,28.0,108.0,72.0,199.0,516.0
Hedo Türkoğlu,SF,28.0,82.0,3026.0,556.0,1219.0,0.456,166.0,415.0,0.4,390.0,804.0,0.485,0.524,324.0,391.0,0.829,83.0,388.0,471.0,409.0,74.0,25.0,246.0,244.0,1602.0
Ime Udoka,PF,30.0,73.0,1316.0,159.0,375.0,0.424,61.0,165.0,0.37,98.0,210.0,0.467,0.505,44.0,58.0,0.759,36.0,192.0,228.0,63.0,56.0,17.0,58.0,127.0,423.0
Beno Udrih,PG,25.0,65.0,2080.0,328.0,708.0,0.463,53.0,137.0,0.387,275.0,571.0,0.482,0.501,125.0,147.0,0.85,34.0,183.0,217.0,282.0,56.0,10.0,148.0,138.0,834.0
Anderson Varejão,C,25.0,48.0,1320.0,136.0,295.0,0.461,0.0,2.0,0.0,136.0,293.0,0.464,0.461,49.0,82.0,0.598,134.0,265.0,399.0,53.0,37.0,26.0,59.0,134.0,321.0
Jacque Vaughn,PG,32.0,74.0,1139.0,121.0,283.0,0.428,3.0,10.0,0.3,118.0,273.0,0.432,0.433,61.0,80.0,0.763,13.0,61.0,74.0,159.0,23.0,1.0,54.0,97.0,306.0
Charlie Villanueva,PF,23.0,76.0,1829.0,354.0,814.0,0.435,55.0,185.0,0.297,299.0,629.0,0.475,0.469,123.0,157.0,0.783,145.0,321.0,466.0,78.0,30.0,35.0,107.0,174.0,886.0
Marcus Vinicius,SF,23.0,13.0,69.0,9.0,20.0,0.45,5.0,12.0,0.417,4.0,8.0,0.5,0.575,5.0,11.0,0.455,1.0,7.0,8.0,2.0,1.0,1.0,3.0,4.0,28.0
Jake Voskuhl,C,30.0,44.0,386.0,37.0,80.0,0.463,0.0,0.0,0.0,37.0,80.0,0.463,0.463,24.0,29.0,0.828,30.0,67.0,97.0,13.0,9.0,21.0,29.0,83.0,98.0
Sasha Vujačić,SG,23.0,72.0,1279.0,219.0,482.0,0.454,118.0,270.0,0.437,101.0,212.0,0.476,0.577,76.0,91.0,0.835,19.0,135.0,154.0,72.0,36.0,5.0,52.0,107.0,632.0
Dwyane Wade,SG,26.0,51.0,1954.0,439.0,937.0,0.469,22.0,77.0,0.286,417.0,860.0,0.485,0.48,354.0,467.0,0.758,45.0,169.0,214.0,354.0,87.0,37.0,224.0,137.0,1254.0
Von Wafer,SG,22.0,29.0,154.0,17.0,61.0,0.279,4.0,26.0,0.154,13.0,35.0,0.371,0.311,8.0,12.0,0.667,1.0,18.0,19.0,7.0,2.0,3.0,13.0,7.0,46.0
Antoine Walker,PF,31.0,46.0,892.0,136.0,375.0,0.363,61.0,188.0,0.324,75.0,187.0,0.401,0.444,35.0,66.0,0.53,56.0,112.0,168.0,45.0,33.0,8.0,46.0,80.0,368.0
Ben Wallace,C-PF,33.0,72.0,2205.0,138.0,352.0,0.392,0.0,4.0,0.0,138.0,348.0,0.397,0.392,72.0,169.0,0.426,234.0,370.0,604.0,105.0,88.0,117.0,67.0,121.0,348.0
Gerald Wallace,PF,25.0,62.0,2376.0,408.0,908.0,0.449,71.0,221.0,0.321,337.0,687.0,0.491,0.488,313.0,428.0,0.731,58.0,315.0,373.0,216.0,131.0,58.0,180.0,189.0,1200.0
Rasheed Wallace,C,33.0,77.0,2346.0,376.0,870.0,0.432,112.0,315.0,0.356,264.0,555.0,0.476,0.497,115.0,150.0,0.767,84.0,427.0,511.0,137.0,91.0,129.0,86.0,213.0,979.0
Luke Walton,SF,27.0,74.0,1729.0,215.0,478.0,0.45,28.0,84.0,0.333,187.0,394.0,0.475,0.479,77.0,109.0,0.706,85.0,206.0,291.0,218.0,60.0,18.0,100.0,133.0,535.0
Hakim Warrick,PF,25.0,75.0,1754.0,328.0,653.0,0.502,13.0,48.0,0.271,315.0,605.0,0.521,0.512,183.0,260.0,0.704,123.0,233.0,356.0,53.0,36.0,28.0,85.0,156.0,852.0
Darius Washington,SG,22.0,18.0,146.0,21.0,48.0,0.438,4.0,12.0,0.333,17.0,36.0,0.472,0.479,7.0,13.0,0.538,4.0,16.0,20.0,15.0,5.0,0.0,14.0,16.0,53.0
Darryl Watkins,C,23.0,9.0,71.0,5.0,15.0,0.333,0.0,0.0,0.0,5.0,15.0,0.333,0.333,2.0,5.0,0.4,5.0,7.0,12.0,0.0,2.0,2.0,7.0,8.0,12.0
C.J. Watson,PG,23.0,32.0,368.0,43.0,101.0,0.426,9.0,26.0,0.346,34.0,75.0,0.453,0.47,23.0,29.0,0.793,13.0,19.0,32.0,35.0,15.0,0.0,18.0,19.0,118.0
Earl Watson,PG,28.0,78.0,2269.0,339.0,747.0,0.454,49.0,132.0,0.371,290.0,615.0,0.472,0.487,111.0,145.0,0.766,43.0,182.0,225.0,531.0,69.0,11.0,175.0,158.0,838.0
Chris Webber,PF,34.0,9.0,126.0,15.0,31.0,0.484,0.0,0.0,0.0,15.0,31.0,0.484,0.484,5.0,12.0,0.417,2.0,30.0,32.0,18.0,4.0,6.0,11.0,17.0,35.0
Martell Webster,SF,21.0,75.0,2132.0,277.0,656.0,0.422,123.0,317.0,0.388,154.0,339.0,0.454,0.516,122.0,166.0,0.735,54.0,242.0,296.0,90.0,42.0,28.0,83.0,159.0,799.0
Bonzi Wells,SG,31.0,73.0,1562.0,252.0,569.0,0.443,12.0,50.0,0.24,240.0,519.0,0.462,0.453,146.0,227.0,0.643,84.0,247.0,331.0,97.0,75.0,32.0,103.0,157.0,662.0
David West,PF,27.0,76.0,2870.0,629.0,1305.0,0.482,6.0,25.0,0.24,623.0,1280.0,0.487,0.484,300.0,353.0,0.85,180.0,495.0,675.0,177.0,62.0,99.0,165.0,208.0,1564.0
Delonte West,PG,24.0,61.0,1533.0,196.0,475.0,0.413,48.0,135.0,0.356,148.0,340.0,0.435,0.463,67.0,91.0,0.736,31.0,162.0,193.0,229.0,59.0,29.0,117.0,103.0,507.0
Mario West,SG,23.0,64.0,269.0,21.0,49.0,0.429,0.0,4.0,0.0,21.0,45.0,0.467,0.429,17.0,26.0,0.654,26.0,22.0,48.0,13.0,12.0,4.0,9.0,61.0,59.0
Chris Wilcox,PF,25.0,62.0,1739.0,334.0,638.0,0.524,0.0,3.0,0.0,334.0,635.0,0.526,0.524,160.0,248.0,0.645,126.0,307.0,433.0,74.0,46.0,36.0,103.0,174.0,828.0
Damien Wilkins,SF,28.0,76.0,1843.0,271.0,673.0,0.403,50.0,155.0,0.323,221.0,518.0,0.427,0.44,106.0,144.0,0.736,72.0,173.0,245.0,150.0,62.0,19.0,89.0,128.0,698.0
Mike Wilks,PG,28.0,15.0,188.0,17.0,36.0,0.472,3.0,8.0,0.375,14.0,28.0,0.5,0.514,4.0,4.0,1.0,5.0,14.0,19.0,14.0,9.0,0.0,9.0,13.0,41.0
Aaron Williams,C,36.0,30.0,297.0,27.0,55.0,0.491,0.0,0.0,0.0,27.0,55.0,0.491,0.491,14.0,18.0,0.778,15.0,46.0,61.0,9.0,12.0,15.0,13.0,44.0,68.0
Deron Williams,PG,23.0,82.0,3059.0,566.0,1117.0,0.507,83.0,210.0,0.395,483.0,907.0,0.533,0.544,330.0,411.0,0.803,34.0,209.0,243.0,862.0,90.0,23.0,279.0,200.0,1545.0
Jason Williams,PG,32.0,67.0,1886.0,211.0,550.0,0.384,97.0,275.0,0.353,114.0,275.0,0.415,0.472,69.0,80.0,0.863,12.0,118.0,130.0,307.0,83.0,5.0,91.0,93.0,588.0
Justin Williams,C,23.0,23.0,123.0,13.0,29.0,0.448,0.0,0.0,0.0,13.0,29.0,0.448,0.448,8.0,26.0,0.308,20.0,29.0,49.0,0.0,5.0,5.0,4.0,17.0,34.0
Lou Williams,PG,21.0,80.0,1862.0,319.0,752.0,0.424,55.0,153.0,0.359,264.0,599.0,0.441,0.461,227.0,290.0,0.783,41.0,126.0,167.0,253.0,81.0,13.0,125.0,130.0,920.0
Marcus Williams,PF-SF,21.0,11.0,36.0,5.0,20.0,0.25,0.0,0.0,0.0,5.0,20.0,0.25,0.25,0.0,0.0,0.0,4.0,8.0,12.0,3.0,1.0,1.0,0.0,3.0,10.0
Marvin Williams,SF,21.0,80.0,2765.0,424.0,918.0,0.462,1.0,10.0,0.1,423.0,908.0,0.466,0.462,336.0,409.0,0.822,119.0,338.0,457.0,137.0,81.0,33.0,127.0,225.0,1185.0
Mo Williams,PG,25.0,66.0,2410.0,441.0,919.0,0.48,89.0,231.0,0.385,352.0,688.0,0.512,0.528,166.0,194.0,0.856,37.0,193.0,230.0,419.0,78.0,10.0,182.0,188.0,1137.0
Sean Williams,C,21.0,73.0,1278.0,164.0,305.0,0.538,0.0,0.0,0.0,164.0,305.0,0.538,0.538,81.0,133.0,0.609,115.0,207.0,322.0,28.0,28.0,106.0,70.0,193.0,409.0
Shawne Williams,SF,21.0,65.0,967.0,159.0,372.0,0.427,43.0,137.0,0.314,116.0,235.0,0.494,0.485,76.0,106.0,0.717,54.0,122.0,176.0,59.0,26.0,26.0,58.0,132.0,437.0
Shelden Williams,PF,24.0,64.0,776.0,92.0,212.0,0.434,0.0,2.0,0.0,92.0,210.0,0.438,0.434,71.0,105.0,0.676,68.0,137.0,205.0,19.0,22.0,21.0,35.0,110.0,255.0
Loren Woods,C,29.0,7.0,17.0,3.0,5.0,0.6,0.0,0.0,0.0,3.0,5.0,0.6,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0
Metta World Peace,SF,28.0,57.0,2172.0,436.0,962.0,0.453,84.0,221.0,0.38,352.0,741.0,0.475,0.497,212.0,295.0,0.719,101.0,227.0,328.0,199.0,133.0,38.0,148.0,159.0,1168.0
Antoine Wright,SG,23.0,56.0,1232.0,136.0,329.0,0.413,32.0,110.0,0.291,104.0,219.0,0.475,0.462,46.0,67.0,0.687,40.0,107.0,147.0,80.0,28.0,21.0,50.0,127.0,350.0
Brandan Wright,PF,20.0,38.0,376.0,62.0,112.0,0.554,0.0,0.0,0.0,62.0,112.0,0.554,0.554,27.0,40.0,0.675,38.0,61.0,99.0,9.0,6.0,22.0,13.0,36.0,151.0
Dorell Wright,SF,22.0,44.0,1104.0,143.0,293.0,0.488,4.0,11.0,0.364,139.0,282.0,0.493,0.495,57.0,69.0,0.826,48.0,172.0,220.0,60.0,29.0,41.0,29.0,79.0,347.0
Julian Wright,SF,20.0,57.0,640.0,90.0,169.0,0.533,10.0,24.0,0.417,80.0,145.0,0.552,0.562,33.0,52.0,0.635,33.0,84.0,117.0,40.0,29.0,12.0,34.0,43.0,223.0
Lorenzen Wright,C,32.0,18.0,161.0,6.0,21.0,0.286,0.0,0.0,0.0,6.0,21.0,0.286,0.286,3.0,6.0,0.5,8.0,30.0,38.0,4.0,3.0,3.0,4.0,31.0,15.0
Nick Young,SG,22.0,75.0,1158.0,210.0,478.0,0.439,40.0,100.0,0.4,170.0,378.0,0.45,0.481,101.0,124.0,0.815,23.0,92.0,115.0,63.0,35.0,7.0,94.0,130.0,561.0
Thaddeus Young,PF,19.0,74.0,1554.0,264.0,490.0,0.539,6.0,19.0,0.316,258.0,471.0,0.548,0.545,76.0,103.0,0.738,120.0,192.0,312.0,58.0,73.0,8.0,64.0,126.0,610.0
