Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Grant Long,PF,35,MEM,66,1868,164,385,0.426,3,17,0.176,161,368,0.438,0.43,86,123,0.699,31,200,231,136,63,12,103,123,417,7.7,0.475,0.044,0.319,1.9,11.9,6.9,11.5,1.8,0.4,19.0,13.2,-1.0,1.2,0.2,0.004,-4.8,0.2,-4.6,-1.2,0,0.0,OOR,2002,0.28
Felipe López,SG,27,MIN,67,581,59,156,0.378,14,33,0.424,45,123,0.366,0.423,37,55,0.673,29,51,80,39,18,1,36,73,169,7.8,0.469,0.212,0.353,5.8,10.0,8.0,9.6,1.6,0.1,16.7,16.8,-0.1,0.4,0.3,0.027,-3.9,-0.7,-4.6,-0.4,0,0.0,OOR,2002,0.61
Tyronn Lue,PG,24,WAS,71,1458,222,520,0.427,63,141,0.447,159,379,0.42,0.488,48,63,0.762,14,108,122,246,49,0,96,120,555,13.7,0.507,0.271,0.121,1.1,8.7,4.9,28.5,1.8,0.0,14.9,20.4,1.3,0.8,2.0,0.067,0.1,-1.2,-1.1,0.4,0,0.0,OOR,2002,0.451
George Lynch,SF,31,CHH,45,893,73,198,0.369,1,6,0.167,72,192,0.375,0.371,25,40,0.625,70,116,186,54,40,14,41,75,172,9.0,0.399,0.03,0.202,9.0,14.8,11.9,9.3,2.4,1.1,16.0,13.1,-0.5,1.2,0.7,0.038,-2.8,1.0,-1.8,0.0,0,0.0,OOR,2002,0.537
Todd MacCulloch,C,26,NJN,62,1502,247,465,0.531,0,0,0.0,247,465,0.531,0.531,110,164,0.671,157,221,378,78,24,89,66,181,604,17.7,0.562,0.0,0.353,11.7,16.6,14.1,8.6,0.8,4.3,10.9,18.0,3.1,2.5,5.6,0.179,0.2,1.0,1.2,1.2,0,0.0,OOR,2002,0.634
Sam Mack,SF,31,MIA,12,159,14,49,0.286,7,28,0.25,7,21,0.333,0.357,5,7,0.714,2,12,14,4,5,1,7,17,40,3.1,0.384,0.571,0.143,1.5,8.8,5.1,4.1,1.7,0.5,11.8,17.7,-0.3,0.2,-0.1,-0.035,-6.4,0.2,-6.2,-0.2,0,0.0,OOR,2002,0.439
Mark Madsen,PF,26,LAL,59,650,66,146,0.452,0,2,0.0,66,144,0.458,0.452,35,54,0.648,89,73,162,44,16,13,22,104,167,12.7,0.492,0.014,0.37,15.3,12.3,13.7,9.7,1.3,1.4,11.5,13.2,1.2,0.8,1.9,0.142,-1.5,-0.3,-1.9,0.0,0,0.0,OOR,2002,0.707
Corey Maggette,SG,22,LAC,63,1615,235,530,0.443,46,139,0.331,189,391,0.483,0.487,201,251,0.801,54,177,231,112,41,19,116,155,717,14.3,0.56,0.262,0.474,3.8,12.3,8.1,11.5,1.4,0.8,15.3,21.1,2.3,1.0,3.3,0.099,-0.2,-0.6,-0.8,0.5,0,0.0,OOR,2002,0.476
Jamaal Magloire,C,23,CHH,82,1549,228,414,0.551,0,1,0.0,228,413,0.552,0.551,243,333,0.73,153,308,461,31,27,86,118,201,699,18.8,0.624,0.002,0.804,11.3,22.7,17.0,3.4,0.9,4.0,17.4,20.0,3.4,2.4,5.7,0.177,-0.3,0.1,-0.1,0.7,0,0.0,OOR,2002,0.537
Dan Majerle,SG,36,PHO,65,1180,99,289,0.343,79,235,0.336,20,54,0.37,0.479,23,39,0.59,28,148,176,90,48,15,35,104,300,10.3,0.49,0.813,0.135,2.6,14.4,8.4,10.9,2.1,0.9,10.3,12.9,0.8,1.3,2.1,0.087,-1.0,1.5,0.5,0.8,0,0.0,OOR,2002,0.439
Karl Malone,PF,38,UTA,80,3040,635,1399,0.454,9,25,0.36,626,1374,0.456,0.457,509,639,0.797,142,544,686,341,152,59,263,229,1788,21.1,0.532,0.018,0.457,5.6,21.7,13.6,21.8,2.7,1.5,13.5,28.8,5.5,4.3,9.8,0.155,2.9,0.8,3.7,4.4,0,0.0,OOR,2002,0.537
Danny Manning,PF,35,DAL,41,552,71,149,0.477,1,7,0.143,70,142,0.493,0.48,22,33,0.667,25,83,108,30,21,21,25,80,165,11.7,0.505,0.047,0.221,5.1,16.5,10.9,8.0,2.0,2.7,13.3,15.4,0.3,0.6,0.8,0.07,-2.5,1.2,-1.2,0.1,0,0.0,OOR,2002,0.695
Stephon Marbury,PG,24,PHO,82,3187,625,1413,0.442,71,248,0.286,554,1165,0.476,0.467,353,452,0.781,75,191,266,666,77,13,284,186,1674,18.1,0.519,0.176,0.32,2.6,6.9,4.7,35.7,1.3,0.3,15.0,26.6,5.4,1.7,7.1,0.107,2.9,-1.6,1.2,2.6,0,0.0,OOR,2002,0.439
Shawn Marion,SF,23,PHO,81,3109,654,1395,0.469,48,122,0.393,606,1273,0.476,0.486,191,226,0.845,211,592,803,162,149,86,144,214,1547,19.8,0.518,0.087,0.162,7.6,21.8,14.6,9.1,2.5,2.0,8.8,23.6,4.7,5.1,9.8,0.151,2.0,1.1,3.1,4.0,0,0.0,OOR,2002,0.439
Sean Marks,C,26,MIA,21,319,38,88,0.432,0,0,0.0,38,88,0.432,0.432,20,34,0.588,19,56,75,8,5,10,19,40,96,9.3,0.466,0.0,0.386,7.0,20.4,13.7,4.3,0.9,2.4,15.6,18.2,-0.2,0.5,0.3,0.044,-4.7,0.8,-3.9,-0.2,0,0.0,OOR,2002,0.439
Donny Marshall,SF,29,NJN,20,118,8,29,0.276,2,4,0.5,6,25,0.24,0.31,12,18,0.667,8,13,21,5,3,0,2,14,30,7.7,0.406,0.138,0.621,7.6,12.4,10.0,6.1,1.3,0.0,5.1,14.8,0.0,0.1,0.2,0.076,-4.0,-1.1,-5.0,-0.1,0,0.0,OOR,2002,0.634
Donyell Marshall,SF,28,UTA,58,1750,343,661,0.519,13,42,0.31,330,619,0.533,0.529,160,226,0.708,158,285,443,101,50,67,124,150,859,19.2,0.565,0.064,0.342,10.8,19.7,15.2,10.9,1.5,3.0,14.0,22.8,3.0,2.1,5.0,0.138,1.9,-0.1,1.7,1.6,0,0.0,OOR,2002,0.537
Darrick Martin,PG,30,DAL,3,22,0,10,0.0,0,2,0.0,0,8,0.0,0.0,1,2,0.5,0,1,1,3,2,0,1,4,1,-11.2,0.046,0.2,0.2,0.0,5.0,2.5,16.9,4.7,0.0,8.4,24.4,-0.2,0.0,-0.2,-0.427,-16.7,-2.5,-19.2,-0.1,0,0.0,OOR,2002,0.695
Kenyon Martin,PF,24,NJN,73,2504,445,962,0.463,15,67,0.224,430,895,0.48,0.47,181,267,0.678,113,275,388,192,90,121,172,261,1086,14.5,0.503,0.07,0.278,5.0,12.4,8.7,13.0,1.9,3.5,13.7,22.4,0.6,4.2,4.9,0.093,-1.0,1.4,0.4,1.5,0,0.0,OOR,2002,0.634
Jamal Mashburn,SF,29,CHH,40,1601,303,744,0.407,41,112,0.366,262,632,0.415,0.435,211,241,0.876,31,211,242,171,45,6,110,80,858,16.9,0.505,0.151,0.324,2.2,15.0,8.6,19.7,1.5,0.3,11.5,27.4,1.8,1.6,3.4,0.101,1.7,-0.6,1.1,1.3,0,0.0,OOR,2002,0.537
Anthony Mason,PF,35,MIL,82,3143,316,626,0.505,1,1,1.0,315,625,0.504,0.506,154,221,0.697,124,522,646,346,57,22,130,187,787,12.9,0.544,0.002,0.353,4.8,18.3,11.9,16.6,1.0,0.5,15.2,12.7,4.4,2.0,6.4,0.097,-0.3,-0.2,-0.6,1.1,0,0.0,OOR,2002,0.5
Desmond Mason,SF,24,SEA,75,2420,357,769,0.464,16,59,0.271,341,710,0.48,0.475,201,237,0.848,92,259,351,104,67,27,104,170,931,13.4,0.533,0.077,0.308,4.6,12.4,8.6,6.7,1.5,0.8,10.6,18.8,3.0,1.6,4.7,0.093,-0.7,-0.9,-1.7,0.2,0,0.0,OOR,2002,0.549
Tony Massenburg,PF,34,MEM,73,1247,159,349,0.456,1,1,1.0,158,348,0.454,0.457,84,117,0.718,100,224,324,26,30,31,65,174,403,11.4,0.503,0.003,0.335,9.0,20.0,14.5,3.5,1.3,1.7,14.0,17.0,0.3,1.2,1.5,0.059,-3.9,-0.7,-4.6,-0.8,0,0.0,OOR,2002,0.28
Walter McCarty,PF,27,BOS,56,718,80,180,0.444,39,99,0.394,41,81,0.506,0.553,13,19,0.684,32,96,128,41,18,7,22,83,212,11.5,0.563,0.55,0.106,4.8,15.0,9.8,9.4,1.3,0.8,10.5,13.3,0.9,0.9,1.8,0.122,-1.0,0.4,-0.6,0.3,0,0.0,OOR,2002,0.598
Amal McCaskill,C,28,SAS,27,153,20,49,0.408,0,0,0.0,20,49,0.408,0.408,12,26,0.462,16,20,36,4,6,10,14,23,52,10.2,0.43,0.0,0.531,12.4,14.5,13.5,4.3,2.1,4.6,18.8,22.6,-0.3,0.3,0.0,0.01,-6.8,-0.1,-6.9,-0.2,0,0.0,OOR,2002,0.707
George McCloud,SF,34,DEN,69,1830,206,576,0.358,60,222,0.27,146,354,0.412,0.41,132,163,0.81,67,184,251,204,58,19,144,175,604,9.8,0.466,0.385,0.283,4.0,12.1,7.8,17.9,1.7,0.8,18.2,19.4,-0.7,0.8,0.1,0.003,-2.5,-0.8,-3.3,-0.6,0,0.0,OOR,2002,0.329
Jelani McCoy,C,24,LAL,21,104,12,21,0.571,0,0,0.0,12,21,0.571,0.571,2,8,0.25,8,17,25,7,0,5,8,14,26,9.5,0.53,0.0,0.381,8.6,17.8,13.3,9.9,0.0,3.4,24.6,14.0,0.0,0.1,0.1,0.05,-3.7,0.7,-3.0,0.0,0,0.0,OOR,2002,0.707
Antonio McDyess,PF,27,DEN,10,236,43,75,0.573,0,0,0.0,43,75,0.573,0.573,27,33,0.818,18,37,55,18,10,8,20,20,113,21.0,0.631,0.0,0.44,8.3,18.8,13.3,13.8,2.3,2.5,18.3,20.8,0.5,0.2,0.8,0.155,2.7,1.1,3.7,0.3,0,0.0,OOR,2002,0.329
Tracy McGrady,SG,22,ORL,76,2912,715,1586,0.451,103,283,0.364,612,1303,0.47,0.483,415,555,0.748,150,447,597,400,119,73,189,139,1948,25.1,0.532,0.178,0.35,5.7,17.3,11.5,25.8,2.1,1.8,9.4,31.1,8.1,3.4,11.5,0.189,6.4,0.4,6.8,6.4,7,0.31,Candidate,2002,0.537
Jeff McInnis,PG,27,LAC,81,3030,463,1121,0.413,75,234,0.321,388,887,0.437,0.446,183,219,0.836,45,168,213,500,63,6,147,202,1184,13.8,0.486,0.209,0.195,1.7,6.2,4.0,27.6,1.1,0.1,10.8,20.3,4.4,0.8,5.1,0.081,0.1,-1.7,-1.6,0.3,0,0.0,OOR,2002,0.476
Derrick McKey,SF,35,PHI,41,784,52,122,0.426,5,12,0.417,47,110,0.427,0.447,10,14,0.714,48,79,127,45,41,4,22,90,119,8.8,0.464,0.098,0.115,7.0,11.3,9.2,8.9,2.8,0.4,14.7,8.8,0.3,1.2,1.6,0.096,-3.0,2.2,-0.8,0.2,0,0.0,OOR,2002,0.524
Aaron McKie,SG,29,PHI,48,1471,220,490,0.449,51,128,0.398,169,362,0.467,0.501,96,122,0.787,26,166,192,179,56,14,93,74,587,15.8,0.54,0.261,0.249,2.0,12.7,7.4,21.7,2.1,0.7,14.6,19.8,1.8,2.1,3.9,0.128,1.3,1.4,2.7,1.7,0,0.0,OOR,2002,0.524
Stanislav Medvedenko,C,22,LAL,71,729,145,304,0.477,0,4,0.0,145,300,0.483,0.477,41,62,0.661,85,73,158,43,29,11,42,119,331,15.6,0.5,0.013,0.204,13.0,10.9,12.0,9.9,2.1,1.1,11.3,23.0,0.9,0.9,1.8,0.118,-1.5,-0.7,-2.2,0.0,0,0.0,OOR,2002,0.707
Ron Mercer,SG,25,CHI,53,1716,311,784,0.397,18,62,0.29,293,722,0.406,0.408,95,119,0.798,50,128,178,128,32,13,88,108,735,10.2,0.439,0.079,0.152,3.3,8.8,6.0,14.2,1.0,0.6,9.5,24.8,-1.5,0.4,-1.1,-0.032,-2.3,-2.3,-4.6,-1.1,0,0.0,OOR,2002,0.256
Chris Mihm,C,22,CLE,74,1659,221,526,0.42,3,7,0.429,218,519,0.42,0.423,124,179,0.693,133,259,392,24,18,89,97,260,569,10.0,0.47,0.013,0.34,9.5,18.2,13.9,2.4,0.6,3.9,13.8,19.4,-0.5,1.1,0.7,0.019,-5.0,-1.8,-6.9,-2.0,0,0.0,OOR,2002,0.354
Darius Miles,SF,20,LAC,82,2227,309,642,0.481,3,19,0.158,306,623,0.491,0.484,158,255,0.62,109,344,453,184,71,103,160,184,779,14.4,0.516,0.03,0.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,0.8,2.6,3.4,0.074,-0.7,1.3,0.6,1.5,0,0.0,OOR,2002,0.476
Andre Miller,PG,25,CLE,81,3023,474,1045,0.454,22,87,0.253,452,958,0.472,0.464,365,447,0.817,108,271,379,882,126,34,245,228,1335,21.8,0.538,0.083,0.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,8.7,1.5,10.3,0.163,4.3,-0.3,3.9,4.5,0,0.0,OOR,2002,0.354
Brad Miller,C,25,CHI,76,2263,366,733,0.499,3,7,0.429,363,726,0.5,0.501,297,383,0.775,252,369,621,152,76,41,115,244,1032,20.1,0.572,0.01,0.523,12.7,18.9,15.8,12.0,1.8,1.3,11.3,20.6,6.0,2.3,8.3,0.176,2.5,-0.2,2.3,2.5,0,0.0,OOR,2002,0.256
Mike Miller,SF,21,ORL,63,2123,351,802,0.438,116,303,0.383,235,499,0.471,0.51,138,181,0.762,49,224,273,198,47,23,108,145,956,15.0,0.542,0.378,0.226,2.6,11.9,7.2,15.2,1.1,0.8,10.9,20.9,3.1,1.3,4.5,0.101,1.3,-1.0,0.3,1.2,0,0.0,OOR,2002,0.537
Reggie Miller,SG,36,IND,79,2889,414,913,0.453,180,443,0.406,234,470,0.498,0.552,296,325,0.911,23,196,219,253,88,10,120,143,1304,16.5,0.617,0.485,0.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,7.7,1.9,9.5,0.159,2.7,-0.2,2.5,3.3,0,0.0,OOR,2002,0.512
Chris Mills,SF,32,GSW,66,1237,178,427,0.417,48,127,0.378,130,300,0.433,0.473,85,107,0.794,51,139,190,72,31,13,56,120,489,12.3,0.516,0.297,0.251,4.3,12.4,8.2,9.5,1.3,0.7,10.6,18.0,1.6,0.3,1.9,0.074,-0.3,-1.2,-1.5,0.1,0,0.0,OOR,2002,0.256
Sam Mitchell,SF,38,MIN,74,726,98,227,0.432,10,35,0.286,88,192,0.458,0.454,38,49,0.776,18,64,82,45,12,4,26,79,244,9.4,0.491,0.154,0.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,0.5,0.4,0.9,0.058,-2.9,-0.9,-3.8,-0.3,0,0.0,OOR,2002,0.61
Cuttino Mobley,SG,26,HOU,74,3116,595,1358,0.438,149,377,0.395,446,981,0.455,0.493,267,314,0.85,63,237,300,187,109,37,180,189,1606,16.7,0.537,0.278,0.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,4.6,1.1,5.7,0.087,1.1,-0.8,0.3,1.8,0,0.0,OOR,2002,0.341
Nazr Mohammed,C,24,ATL,82,2168,329,713,0.461,0,1,0.0,329,712,0.462,0.461,137,222,0.617,242,409,651,33,63,61,118,252,795,14.0,0.49,0.001,0.311,12.7,21.6,17.1,2.6,1.5,2.1,12.7,19.4,0.9,2.4,3.3,0.072,-2.2,-1.6,-3.8,-1.0,0,0.0,OOR,2002,0.402
Jérôme Moïso,C,23,CHH,15,76,8,20,0.4,0,0,0.0,8,20,0.4,0.4,0,0,0.0,4,21,25,4,3,2,8,12,16,5.9,0.4,0.0,0.0,6.0,31.5,18.8,8.4,2.1,1.9,28.6,16.8,-0.2,0.2,-0.1,-0.04,-8.2,1.1,-7.1,-0.1,0,0.0,OOR,2002,0.537
Eric Montross,C,30,TOR,49,655,53,132,0.402,0,1,0.0,53,131,0.405,0.402,10,31,0.323,36,104,140,16,12,23,25,92,116,5.8,0.398,0.008,0.235,6.1,18.8,12.3,3.7,1.0,2.6,14.7,11.9,-0.6,0.8,0.2,0.015,-5.9,0.3,-5.6,-0.6,0,0.0,OOR,2002,0.512
Mikki Moore,C,26,DET,30,217,29,61,0.475,1,2,0.5,28,59,0.475,0.484,20,26,0.769,22,31,53,11,7,9,14,35,79,14.9,0.545,0.033,0.426,12.0,16.7,14.4,8.6,1.7,2.9,16.2,18.8,0.3,0.3,0.6,0.133,-1.9,0.6,-1.3,0.0,0,0.0,OOR,2002,0.61
Terence Morris,SF,23,HOU,68,1110,111,289,0.384,15,78,0.192,96,211,0.455,0.41,18,28,0.643,77,134,211,64,21,27,45,72,255,9.5,0.423,0.27,0.097,7.8,14.0,10.9,9.5,1.0,1.7,13.0,14.5,-0.2,0.4,0.2,0.009,-2.2,-1.1,-3.3,-0.4,0,0.0,OOR,2002,0.341
Hanno Möttölä,C,25,ATL,82,1371,169,384,0.44,1,13,0.077,168,371,0.453,0.441,57,76,0.75,81,187,268,50,20,19,70,174,396,8.4,0.474,0.034,0.198,6.7,15.6,11.2,6.0,0.8,1.0,14.4,16.1,-0.3,0.8,0.5,0.019,-4.1,-1.3,-5.4,-1.2,0,0.0,OOR,2002,0.402
Alonzo Mourning,C,31,MIA,75,2455,447,866,0.516,1,3,0.333,446,863,0.517,0.517,283,431,0.657,182,450,632,87,27,186,182,258,1178,18.9,0.558,0.003,0.498,8.7,21.3,15.0,6.8,0.6,5.8,14.7,24.1,2.6,4.8,7.4,0.145,-0.1,1.4,1.3,2.0,0,0.0,OOR,2002,0.439
Troy Murphy,PF,21,GSW,82,1448,178,423,0.421,3,9,0.333,175,414,0.423,0.424,121,156,0.776,99,223,322,70,36,21,84,217,480,10.3,0.488,0.021,0.369,7.1,17.0,11.9,7.6,1.3,1.0,14.6,16.7,0.7,0.7,1.4,0.046,-3.3,-1.0,-4.3,-0.8,0,0.0,OOR,2002,0.256
Lamond Murray,SF,28,CLE,71,2312,430,986,0.436,101,238,0.424,329,748,0.44,0.487,215,263,0.817,81,291,372,157,70,43,141,148,1176,16.7,0.534,0.241,0.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,2.9,1.3,4.1,0.086,1.8,-1.3,0.5,1.5,0,0.0,OOR,2002,0.354
Tracy Murray,SF,30,TOR,40,473,85,207,0.411,40,104,0.385,45,103,0.437,0.507,17,21,0.81,18,35,53,19,11,8,25,38,227,13.6,0.525,0.502,0.101,4.2,8.8,6.4,7.2,1.3,1.3,10.4,23.3,0.4,0.4,0.8,0.079,1.5,-1.5,0.0,0.2,0,0.0,OOR,2002,0.512
Dikembe Mutombo,C,35,PHI,80,2907,321,641,0.501,0,0,0.0,321,641,0.501,0.501,278,364,0.764,254,609,863,83,29,190,156,242,920,16.0,0.574,0.0,0.568,10.0,23.5,16.8,4.8,0.5,5.0,16.3,15.1,4.1,5.5,9.6,0.158,-0.5,1.3,0.7,2.0,0,0.0,OOR,2002,0.524
Mamadou N'Diaye,C,26,TOR,5,46,6,10,0.6,0,0,0.0,6,10,0.6,0.6,8,10,0.8,6,5,11,0,0,2,1,6,20,20.6,0.694,0.0,1.0,14.5,12.9,13.7,0.0,0.0,3.2,6.5,15.3,0.2,0.0,0.3,0.265,2.1,0.1,2.1,0.0,0,0.0,OOR,2002,0.512
Lee Nailon,SF,26,CHH,79,1912,369,764,0.483,1,2,0.5,368,762,0.483,0.484,112,150,0.747,103,188,291,94,59,17,96,175,851,14.4,0.513,0.003,0.196,6.2,11.2,8.7,9.1,1.7,0.6,10.4,22.1,1.7,1.7,3.5,0.087,-0.9,-0.6,-1.5,0.3,0,0.0,OOR,2002,0.537
Eduardo Nájera,PF,25,DAL,62,1357,150,300,0.5,0,2,0.0,150,298,0.503,0.5,100,148,0.676,149,193,342,38,56,30,40,156,400,14.8,0.548,0.007,0.493,12.4,15.6,14.0,4.0,2.1,1.6,9.9,13.5,2.8,1.2,4.0,0.142,0.1,0.0,0.2,0.7,0,0.0,OOR,2002,0.695
Steve Nash,PG,27,DAL,82,2837,525,1088,0.483,156,343,0.455,369,745,0.495,0.554,260,293,0.887,50,204,254,634,53,4,229,164,1466,20.7,0.602,0.315,0.269,2.0,7.9,5.0,36.1,1.0,0.1,15.8,23.0,9.5,0.3,9.9,0.167,5.1,-2.1,3.1,3.6,0,0.004,Candidate,2002,0.695
Tyrone Nesby,SF,26,WAS,70,1498,183,421,0.435,13,47,0.277,170,374,0.455,0.45,64,93,0.688,105,213,318,91,61,22,49,164,443,13.1,0.48,0.112,0.221,8.1,16.7,12.3,9.8,2.2,1.1,9.6,15.7,1.4,1.6,2.9,0.094,-1.1,0.3,-0.8,0.4,0,0.0,OOR,2002,0.451
Rasho Nesterović,C,25,MIN,82,2218,324,657,0.493,0,1,0.0,324,656,0.494,0.493,39,71,0.549,200,334,534,75,45,109,94,262,687,12.9,0.499,0.002,0.108,10.6,17.2,13.9,5.2,1.1,3.7,12.0,16.0,1.6,2.5,4.1,0.089,-1.7,0.1,-1.7,0.2,0,0.0,OOR,2002,0.61
Ira Newble,SF,27,ATL,42,1273,131,263,0.498,1,7,0.143,130,256,0.508,0.5,75,88,0.852,80,142,222,45,38,20,49,117,338,11.5,0.56,0.027,0.335,7.1,12.8,10.0,5.6,1.6,1.2,14.0,12.5,1.5,0.9,2.3,0.089,-1.7,0.3,-1.5,0.2,0,0.0,OOR,2002,0.402
Johnny Newman,SF,38,DAL,47,724,67,148,0.453,22,57,0.386,45,91,0.495,0.527,42,58,0.724,9,40,49,14,29,4,21,88,198,8.3,0.571,0.385,0.392,1.4,6.0,3.8,2.7,2.1,0.4,10.8,12.1,0.6,0.3,0.9,0.061,-3.0,0.4,-2.6,-0.1,0,0.0,OOR,2002,0.695
Moochie Norris,PG,28,HOU,82,2249,251,631,0.398,36,134,0.269,215,497,0.433,0.426,127,169,0.751,73,173,246,403,81,4,156,130,665,13.1,0.471,0.212,0.268,3.7,8.9,6.3,29.9,2.0,0.1,18.1,17.8,1.2,0.7,1.8,0.039,-1.2,-1.2,-2.4,-0.2,0,0.0,OOR,2002,0.341
Dirk Nowitzki,C,23,DAL,76,2891,600,1258,0.477,139,350,0.397,461,908,0.508,0.532,440,516,0.853,120,635,755,186,83,77,145,222,1779,24.1,0.599,0.278,0.41,4.7,24.0,14.5,10.8,1.5,1.9,8.9,25.5,10.2,3.1,13.4,0.222,5.4,0.1,5.5,5.5,0,0.025,Candidate,2002,0.695
Jermaine O'Neal,PF,23,IND,72,2707,543,1133,0.479,1,14,0.071,542,1119,0.484,0.48,284,413,0.688,188,569,757,118,45,166,174,269,1371,18.1,0.521,0.012,0.365,8.0,23.1,15.8,8.1,0.9,4.4,11.7,24.9,2.3,4.1,6.4,0.113,-0.1,0.2,0.2,1.5,0,0.0,OOR,2002,0.512
Shaquille O'Neal,C,29,LAL,67,2422,712,1229,0.579,0,1,0.0,712,1228,0.58,0.579,398,717,0.555,235,480,715,200,41,137,171,199,1822,29.7,0.59,0.001,0.583,10.8,21.6,16.3,16.4,0.9,4.1,10.0,31.8,9.2,4.0,13.2,0.262,7.1,0.9,8.0,6.1,15,0.552,Candidate,2002,0.707
Charles Oakley,PF,38,CHI,57,1383,97,263,0.369,1,6,0.167,96,257,0.374,0.371,21,28,0.75,72,271,343,114,49,11,87,175,216,6.6,0.392,0.023,0.106,5.9,23.5,14.5,12.9,1.9,0.6,24.0,12.1,-1.8,1.3,-0.5,-0.016,-5.6,0.5,-5.1,-1.1,0,0.0,OOR,2002,0.256
Lamar Odom,SF,22,LAC,29,999,151,360,0.419,16,84,0.19,135,276,0.489,0.442,61,93,0.656,31,145,176,171,23,36,97,91,379,13.7,0.473,0.233,0.258,3.6,16.2,10.0,28.6,1.2,2.5,19.5,22.5,-0.3,0.9,0.7,0.033,0.1,1.2,1.3,0.8,0,0.0,OOR,2002,0.476
Hakeem Olajuwon,C,39,TOR,61,1378,194,418,0.464,0,2,0.0,194,416,0.466,0.464,47,84,0.56,98,268,366,66,74,90,98,147,435,14.4,0.478,0.005,0.201,7.9,23.1,15.3,8.0,2.9,4.9,17.7,18.3,-0.8,2.9,2.1,0.074,-2.7,2.4,-0.4,0.6,0,0.0,OOR,2002,0.512
Dean Oliver,PG,23,GSW,20,139,17,46,0.37,2,13,0.154,15,33,0.455,0.391,6,9,0.667,0,8,8,21,3,0,11,16,42,6.0,0.42,0.283,0.196,0.0,6.3,3.1,23.8,1.1,0.0,18.0,18.5,-0.1,0.0,-0.1,-0.049,-5.7,-3.6,-9.3,-0.3,0,0.0,OOR,2002,0.256
Kevin Ollie,PG,29,CHI,81,1723,137,353,0.388,1,2,0.5,136,351,0.387,0.39,187,227,0.824,25,159,184,291,62,2,106,97,462,12.3,0.51,0.006,0.643,1.7,10.8,6.2,26.4,1.9,0.1,19.0,14.9,1.4,1.0,2.4,0.066,-1.7,-0.2,-1.9,0.0,0,0.0,OOR,2002,0.256
Michael Olowokandi,C,26,LAC,80,2568,384,886,0.433,0,0,0.0,384,886,0.433,0.433,117,188,0.622,164,547,711,90,55,145,175,217,885,12.4,0.457,0.0,0.212,7.3,23.8,15.7,5.8,1.1,3.9,15.3,20.1,-1.9,3.5,1.6,0.029,-3.1,0.3,-2.8,-0.5,0,0.0,OOR,2002,0.476
Greg Ostertag,C,28,UTA,74,1107,91,201,0.453,0,0,0.0,91,201,0.453,0.453,63,130,0.485,125,188,313,50,15,109,51,152,245,12.7,0.474,0.0,0.647,13.5,20.6,17.0,7.0,0.7,7.8,16.5,12.6,0.5,1.6,2.1,0.09,-2.3,1.2,-1.1,0.3,0,0.0,OOR,2002,0.537
Bo Outlaw,PF,30,PHO,83,1928,166,299,0.555,1,2,0.5,165,297,0.556,0.557,43,102,0.422,147,217,364,127,70,92,96,205,376,11.4,0.547,0.007,0.341,8.5,12.9,10.6,9.5,1.9,3.5,21.8,10.2,1.1,2.4,3.5,0.086,-1.9,2.3,0.4,1.2,0,0.0,OOR,2002,0.439
Doug Overton,PG,32,LAC,18,130,14,44,0.318,7,27,0.259,7,17,0.412,0.398,4,7,0.571,1,11,12,13,3,1,12,10,39,4.8,0.414,0.614,0.159,0.9,9.5,5.2,15.6,1.2,0.5,20.3,20.5,-0.3,0.1,-0.2,-0.077,-5.2,-2.1,-7.3,-0.2,0,0.0,OOR,2002,0.476
Olumide Oyedeji,C,20,SEA,36,221,22,41,0.537,0,0,0.0,22,41,0.537,0.537,11,18,0.611,27,52,79,4,4,2,14,36,55,11.2,0.562,0.0,0.439,14.7,27.3,21.1,2.6,1.0,0.7,22.3,13.2,0.2,0.3,0.4,0.098,-3.3,-1.9,-5.2,-0.2,0,0.0,OOR,2002,0.549
Robert Pack,PG,32,MIN,16,252,25,68,0.368,1,4,0.25,24,64,0.375,0.375,11,15,0.733,7,16,23,49,13,0,20,32,62,9.1,0.416,0.059,0.221,3.3,7.2,5.3,27.7,2.7,0.0,21.1,17.0,-0.1,0.2,0.1,0.016,-4.2,-0.1,-4.4,-0.2,0,0.0,OOR,2002,0.61
Scott Padgett,PF,25,UTA,75,1295,188,395,0.476,49,113,0.434,139,282,0.493,0.538,75,102,0.735,111,174,285,82,43,13,69,140,500,15.4,0.568,0.286,0.258,10.3,16.3,13.2,11.0,1.8,0.8,13.6,17.7,2.3,1.2,3.5,0.13,1.3,-0.7,0.6,0.8,0,0.0,OOR,2002,0.537
